K,row_type,run_id,depth_group,group_definition,run_count_present,metric,value,unit
6,run,run03,26,exact_depth,1,wait_median_ms,139.2747575,ms
6,run,run03,26,exact_depth,1,wait_p95_ms,148.35211875,ms
6,run,run03,27,exact_depth,1,frame_count,17,frames
6,run,run03,27,exact_depth,1,wait_mean_ms,143.18378182352942,ms
6,run,run03,27,exact_depth,1,wait_median_ms,141.308363,ms
6,run,run03,27,exact_depth,1,wait_p95_ms,153.84602959999998,ms
6,run,run03,28,exact_depth,1,frame_count,13,frames
6,run,run03,28,exact_depth,1,wait_mean_ms,144.82024146153847,ms
6,run,run03,28,exact_depth,1,wait_median_ms,143.105333,ms
6,run,run03,28,exact_depth,1,wait_p95_ms,153.46964379999997,ms
6,run,run03,29,exact_depth,1,frame_count,13,frames
6,run,run03,29,exact_depth,1,wait_mean_ms,155.76316684615387,ms
6,run,run03,29,exact_depth,1,wait_median_ms,149.46268,ms
6,run,run03,29,exact_depth,1,wait_p95_ms,175.6915706,ms
6,run,run03,30,exact_depth,1,frame_count,21,frames
6,run,run03,30,exact_depth,1,wait_mean_ms,160.79065780952382,ms
6,run,run03,30,exact_depth,1,wait_median_ms,156.025145,ms
6,run,run03,30,exact_depth,1,wait_p95_ms,180.854204,ms
6,run,run03,31,exact_depth,1,frame_count,30,frames
6,run,run03,31,exact_depth,1,wait_mean_ms,168.16194126666667,ms
6,run,run03,31,exact_depth,1,wait_median_ms,166.2884225,ms
6,run,run03,31,exact_depth,1,wait_p95_ms,185.3832115,ms
6,run,run03,32,exact_depth,1,frame_count,36,frames
6,run,run03,32,exact_depth,1,wait_mean_ms,173.78161230555554,ms
6,run,run03,32,exact_depth,1,wait_median_ms,172.8199615,ms
6,run,run03,32,exact_depth,1,wait_p95_ms,192.55897975,ms
6,run,run03,33,exact_depth,1,frame_count,32,frames
6,run,run03,33,exact_depth,1,wait_mean_ms,178.61028271875,ms
6,run,run03,33,exact_depth,1,wait_median_ms,177.349389,ms
6,run,run03,33,exact_depth,1,wait_p95_ms,197.70107335,ms
6,run,run03,34,exact_depth,1,frame_count,37,frames
6,run,run03,34,exact_depth,1,wait_mean_ms,181.51991916216215,ms
6,run,run03,34,exact_depth,1,wait_median_ms,180.562182,ms
6,run,run03,34,exact_depth,1,wait_p95_ms,199.0405442,ms
6,run,run03,35,exact_depth,1,frame_count,30,frames
6,run,run03,35,exact_depth,1,wait_mean_ms,185.75854703333334,ms
6,run,run03,35,exact_depth,1,wait_median_ms,185.4166455,ms
6,run,run03,35,exact_depth,1,wait_p95_ms,192.02734669999998,ms
6,run,run03,36,exact_depth,1,frame_count,24,frames
6,run,run03,36,exact_depth,1,wait_mean_ms,192.26391454166665,ms
6,run,run03,36,exact_depth,1,wait_median_ms,193.248475,ms
6,run,run03,36,exact_depth,1,wait_p95_ms,196.8413673,ms
6,run,run03,37,exact_depth,1,frame_count,13,frames
6,run,run03,37,exact_depth,1,wait_mean_ms,195.1912166153846,ms
6,run,run03,37,exact_depth,1,wait_median_ms,195.285363,ms
6,run,run03,37,exact_depth,1,wait_p95_ms,201.3146916,ms
6,run,run03,38,exact_depth,1,frame_count,9,frames
6,run,run03,38,exact_depth,1,wait_mean_ms,201.18561944444446,ms
6,run,run03,38,exact_depth,1,wait_median_ms,200.877292,ms
6,run,run03,38,exact_depth,1,wait_p95_ms,204.4051352,ms
6,run,run03,39,exact_depth,1,frame_count,5,frames
6,run,run03,39,exact_depth,1,wait_mean_ms,204.77293219999999,ms
6,run,run03,39,exact_depth,1,wait_median_ms,204.044808,ms
6,run,run03,39,exact_depth,1,wait_p95_ms,207.65976780000003,ms
6,run,run03,40,exact_depth,1,frame_count,3,frames
6,run,run03,40,exact_depth,1,wait_mean_ms,207.50043733333334,ms
6,run,run03,40,exact_depth,1,wait_median_ms,207.545815,ms
6,run,run03,40,exact_depth,1,wait_p95_ms,207.5810644,ms
6,run,run03,41,exact_depth,1,frame_count,1,frames
6,run,run03,41,exact_depth,1,wait_mean_ms,213.114028,ms
6,run,run03,41,exact_depth,1,wait_median_ms,213.114028,ms
6,run,run03,41,exact_depth,1,wait_p95_ms,213.114028,ms
6,run,run03,ALL,all_depths_within_run,1,Pearson,0.9951143881307422,correlation
6,run,run03,ALL,all_depths_within_run,1,Spearman,0.9770607166783475,correlation
6,run,run04,0,exact_depth,1,frame_count,3142,frames
6,run,run04,0,exact_depth,1,wait_mean_ms,1.9996530770210057,ms
6,run,run04,0,exact_depth,1,wait_median_ms,0.7816645,ms
6,run,run04,0,exact_depth,1,wait_p95_ms,4.71165945,ms
6,run,run04,1,exact_depth,1,frame_count,1685,frames
6,run,run04,1,exact_depth,1,wait_mean_ms,7.85167930801187,ms
6,run,run04,1,exact_depth,1,wait_median_ms,7.872717,ms
6,run,run04,1,exact_depth,1,wait_p95_ms,9.2620396,ms
6,run,run04,2,exact_depth,1,frame_count,1639,frames
6,run,run04,2,exact_depth,1,wait_mean_ms,12.029039237339841,ms
6,run,run04,2,exact_depth,1,wait_median_ms,11.956949,ms
6,run,run04,2,exact_depth,1,wait_p95_ms,13.4594492,ms
6,run,run04,3,exact_depth,1,frame_count,1695,frames
6,run,run04,3,exact_depth,1,wait_mean_ms,16.05316409498525,ms
6,run,run04,3,exact_depth,1,wait_median_ms,15.904491,ms
6,run,run04,3,exact_depth,1,wait_p95_ms,17.731083,ms
6,run,run04,4,exact_depth,1,frame_count,1551,frames
6,run,run04,4,exact_depth,1,wait_mean_ms,20.774232476466796,ms
6,run,run04,4,exact_depth,1,wait_median_ms,19.955876,ms
6,run,run04,4,exact_depth,1,wait_p95_ms,24.020745,ms
6,run,run04,5,exact_depth,1,frame_count,23,frames
6,run,run04,5,exact_depth,1,wait_mean_ms,29.56733604347826,ms
6,run,run04,5,exact_depth,1,wait_median_ms,26.608787,ms
6,run,run04,5,exact_depth,1,wait_p95_ms,33.461487399999996,ms
6,run,run04,6,exact_depth,1,frame_count,19,frames
6,run,run04,6,exact_depth,1,wait_mean_ms,36.02245094736842,ms
6,run,run04,6,exact_depth,1,wait_median_ms,34.770974,ms
6,run,run04,6,exact_depth,1,wait_p95_ms,41.94166309999992,ms
6,run,run04,7,exact_depth,1,frame_count,32,frames
6,run,run04,7,exact_depth,1,wait_mean_ms,40.4377764375,ms
6,run,run04,7,exact_depth,1,wait_median_ms,39.4030935,ms
6,run,run04,7,exact_depth,1,wait_p95_ms,43.30349795,ms
6,run,run04,8,exact_depth,1,frame_count,36,frames
6,run,run04,8,exact_depth,1,wait_mean_ms,45.02649541666666,ms
6,run,run04,8,exact_depth,1,wait_median_ms,43.9601895,ms
6,run,run04,8,exact_depth,1,wait_p95_ms,48.27608925,ms
6,run,run04,9,exact_depth,1,frame_count,30,frames
6,run,run04,9,exact_depth,1,wait_mean_ms,50.74329246666667,ms
6,run,run04,9,exact_depth,1,wait_median_ms,48.440348,ms
6,run,run04,9,exact_depth,1,wait_p95_ms,56.55657305,ms
6,run,run04,10,exact_depth,1,frame_count,31,frames
6,run,run04,10,exact_depth,1,wait_mean_ms,58.35363564516129,ms
6,run,run04,10,exact_depth,1,wait_median_ms,55.613769,ms
6,run,run04,10,exact_depth,1,wait_p95_ms,82.8841015,ms
6,run,run04,11,exact_depth,1,frame_count,32,frames
6,run,run04,11,exact_depth,1,wait_mean_ms,62.11218575,ms
6,run,run04,11,exact_depth,1,wait_median_ms,61.962044,ms
6,run,run04,11,exact_depth,1,wait_p95_ms,66.2844429,ms
6,run,run04,12,exact_depth,1,frame_count,40,frames
6,run,run04,12,exact_depth,1,wait_mean_ms,68.92355032500001,ms
6,run,run04,12,exact_depth,1,wait_median_ms,68.0530155,ms
6,run,run04,12,exact_depth,1,wait_p95_ms,74.96039354999999,ms
6,run,run04,13,exact_depth,1,frame_count,49,frames
6,run,run04,13,exact_depth,1,wait_mean_ms,73.03884171428571,ms
6,run,run04,13,exact_depth,1,wait_median_ms,72.721028,ms
6,run,run04,13,exact_depth,1,wait_p95_ms,78.76225999999998,ms
6,run,run04,14,exact_depth,1,frame_count,54,frames
6,run,run04,14,exact_depth,1,wait_mean_ms,77.8676995,ms
6,run,run04,14,exact_depth,1,wait_median_ms,77.429234,ms
6,run,run04,14,exact_depth,1,wait_p95_ms,83.15349439999999,ms
6,run,run04,15,exact_depth,1,frame_count,49,frames
6,run,run04,15,exact_depth,1,wait_mean_ms,84.27666146938776,ms
6,run,run04,15,exact_depth,1,wait_median_ms,82.251241,ms
6,run,run04,15,exact_depth,1,wait_p95_ms,94.86509519999998,ms
6,run,run04,16,exact_depth,1,frame_count,45,frames
6,run,run04,16,exact_depth,1,wait_mean_ms,90.1184468,ms
6,run,run04,16,exact_depth,1,wait_median_ms,91.12612,ms
6,run,run04,16,exact_depth,1,wait_p95_ms,100.5054656,ms
6,run,run04,17,exact_depth,1,frame_count,33,frames
6,run,run04,17,exact_depth,1,wait_mean_ms,94.17205039393939,ms
6,run,run04,17,exact_depth,1,wait_median_ms,94.441875,ms
6,run,run04,17,exact_depth,1,wait_p95_ms,105.55666959999999,ms
6,run,run04,18,exact_depth,1,frame_count,20,frames
6,run,run04,18,exact_depth,1,wait_mean_ms,100.6795804,ms
6,run,run04,18,exact_depth,1,wait_median_ms,97.721423,ms
6,run,run04,18,exact_depth,1,wait_p95_ms,122.87903345000002,ms
6,run,run04,19,exact_depth,1,frame_count,19,frames
6,run,run04,19,exact_depth,1,wait_mean_ms,108.24893031578948,ms
6,run,run04,19,exact_depth,1,wait_median_ms,103.133153,ms
6,run,run04,19,exact_depth,1,wait_p95_ms,142.4224101,ms
6,run,run04,20,exact_depth,1,frame_count,16,frames
6,run,run04,20,exact_depth,1,wait_mean_ms,107.315562875,ms
6,run,run04,20,exact_depth,1,wait_median_ms,103.3191455,ms
6,run,run04,20,exact_depth,1,wait_p95_ms,127.493044,ms
6,run,run04,21,exact_depth,1,frame_count,28,frames
6,run,run04,21,exact_depth,1,wait_mean_ms,116.37719410714286,ms
6,run,run04,21,exact_depth,1,wait_median_ms,114.674313,ms
6,run,run04,21,exact_depth,1,wait_p95_ms,134.80198645,ms
6,run,run04,22,exact_depth,1,frame_count,33,frames
6,run,run04,22,exact_depth,1,wait_mean_ms,122.31856921212122,ms
6,run,run04,22,exact_depth,1,wait_median_ms,119.331678,ms
6,run,run04,22,exact_depth,1,wait_p95_ms,139.1694814,ms
6,run,run04,23,exact_depth,1,frame_count,32,frames
6,run,run04,23,exact_depth,1,wait_mean_ms,126.08898203125,ms
6,run,run04,23,exact_depth,1,wait_median_ms,126.740928,ms
6,run,run04,23,exact_depth,1,wait_p95_ms,142.5319105,ms
6,run,run04,24,exact_depth,1,frame_count,44,frames
6,run,run04,24,exact_depth,1,wait_mean_ms,132.63730736363635,ms
6,run,run04,24,exact_depth,1,wait_median_ms,132.087583,ms
6,run,run04,24,exact_depth,1,wait_p95_ms,145.69230180000002,ms
6,run,run04,25,exact_depth,1,frame_count,42,frames
6,run,run04,25,exact_depth,1,wait_mean_ms,136.78263533333333,ms
6,run,run04,25,exact_depth,1,wait_median_ms,136.940426,ms
6,run,run04,25,exact_depth,1,wait_p95_ms,149.774171,ms
6,run,run04,26,exact_depth,1,frame_count,37,frames
6,run,run04,26,exact_depth,1,wait_mean_ms,141.43082802702705,ms
6,run,run04,26,exact_depth,1,wait_median_ms,140.85307,ms
6,run,run04,26,exact_depth,1,wait_p95_ms,150.8077352,ms
6,run,run04,27,exact_depth,1,frame_count,34,frames
6,run,run04,27,exact_depth,1,wait_mean_ms,145.9598965,ms
6,run,run04,27,exact_depth,1,wait_median_ms,145.7970765,ms
6,run,run04,27,exact_depth,1,wait_p95_ms,157.0887483,ms
6,run,run04,28,exact_depth,1,frame_count,30,frames
6,run,run04,28,exact_depth,1,wait_mean_ms,150.9656423,ms
6,run,run04,28,exact_depth,1,wait_median_ms,150.448334,ms
6,run,run04,28,exact_depth,1,wait_p95_ms,161.24931145,ms
6,run,run04,29,exact_depth,1,frame_count,35,frames
6,run,run04,29,exact_depth,1,wait_mean_ms,156.12074474285714,ms
6,run,run04,29,exact_depth,1,wait_median_ms,156.035069,ms
6,run,run04,29,exact_depth,1,wait_p95_ms,167.3605045,ms
6,run,run04,30,exact_depth,1,frame_count,30,frames
6,run,run04,30,exact_depth,1,wait_mean_ms,163.27543906666665,ms
6,run,run04,30,exact_depth,1,wait_median_ms,164.201085,ms
6,run,run04,30,exact_depth,1,wait_p95_ms,172.957795,ms
6,run,run04,31,exact_depth,1,frame_count,24,frames
6,run,run04,31,exact_depth,1,wait_mean_ms,167.98107470833335,ms
6,run,run04,31,exact_depth,1,wait_median_ms,167.257161,ms
6,run,run04,31,exact_depth,1,wait_p95_ms,177.54889980000002,ms
6,run,run04,32,exact_depth,1,frame_count,26,frames
6,run,run04,32,exact_depth,1,wait_mean_ms,172.09898096153847,ms
6,run,run04,32,exact_depth,1,wait_median_ms,170.57805,ms
6,run,run04,32,exact_depth,1,wait_p95_ms,179.785404,ms
6,run,run04,33,exact_depth,1,frame_count,28,frames
6,run,run04,33,exact_depth,1,wait_mean_ms,178.36423160714287,ms
6,run,run04,33,exact_depth,1,wait_median_ms,176.9688125,ms
6,run,run04,33,exact_depth,1,wait_p95_ms,188.70898205,ms
6,run,run04,34,exact_depth,1,frame_count,27,frames
6,run,run04,34,exact_depth,1,wait_mean_ms,181.98467666666664,ms
6,run,run04,34,exact_depth,1,wait_median_ms,180.666148,ms
6,run,run04,34,exact_depth,1,wait_p95_ms,190.4133715,ms
6,run,run04,35,exact_depth,1,frame_count,24,frames
6,run,run04,35,exact_depth,1,wait_mean_ms,188.37607616666665,ms
6,run,run04,35,exact_depth,1,wait_median_ms,185.1221785,ms
6,run,run04,35,exact_depth,1,wait_p95_ms,201.19767084999998,ms
6,run,run04,36,exact_depth,1,frame_count,24,frames
6,run,run04,36,exact_depth,1,wait_mean_ms,194.29893304166666,ms
6,run,run04,36,exact_depth,1,wait_median_ms,194.9277165,ms
6,run,run04,36,exact_depth,1,wait_p95_ms,204.4907145,ms
6,run,run04,37,exact_depth,1,frame_count,26,frames
6,run,run04,37,exact_depth,1,wait_mean_ms,198.89067115384614,ms
6,run,run04,37,exact_depth,1,wait_median_ms,199.2583745,ms
6,run,run04,37,exact_depth,1,wait_p95_ms,208.056165,ms
6,run,run04,38,exact_depth,1,frame_count,18,frames
6,run,run04,38,exact_depth,1,wait_mean_ms,203.01529,ms
6,run,run04,38,exact_depth,1,wait_median_ms,204.3224625,ms
6,run,run04,38,exact_depth,1,wait_p95_ms,210.52697654999997,ms
6,run,run04,39,exact_depth,1,frame_count,9,frames
6,run,run04,39,exact_depth,1,wait_mean_ms,207.99587111111111,ms
6,run,run04,39,exact_depth,1,wait_median_ms,209.225391,ms
6,run,run04,39,exact_depth,1,wait_p95_ms,212.2399598,ms
6,run,run04,40,exact_depth,1,frame_count,7,frames
6,run,run04,40,exact_depth,1,wait_mean_ms,210.02431657142856,ms
6,run,run04,40,exact_depth,1,wait_median_ms,209.482764,ms
6,run,run04,40,exact_depth,1,wait_p95_ms,213.6421424,ms
6,run,run04,41,exact_depth,1,frame_count,2,frames
6,run,run04,41,exact_depth,1,wait_mean_ms,215.9367515,ms
6,run,run04,41,exact_depth,1,wait_median_ms,215.9367515,ms
6,run,run04,41,exact_depth,1,wait_p95_ms,217.16953865,ms
6,run,run04,ALL,all_depths_within_run,1,Pearson,0.9957472835833799,correlation
6,run,run04,ALL,all_depths_within_run,1,Spearman,0.9793988233930826,correlation
6,run,run05,0,exact_depth,1,frame_count,3293,frames
6,run,run05,0,exact_depth,1,wait_mean_ms,2.05383138870331,ms
6,run,run05,0,exact_depth,1,wait_median_ms,0.662435,ms
6,run,run05,0,exact_depth,1,wait_p95_ms,4.762194399999999,ms
6,run,run05,1,exact_depth,1,frame_count,1781,frames
6,run,run05,1,exact_depth,1,wait_mean_ms,7.960853629983156,ms
6,run,run05,1,exact_depth,1,wait_median_ms,7.991002,ms
6,run,run05,1,exact_depth,1,wait_p95_ms,9.367844,ms
6,run,run05,2,exact_depth,1,frame_count,1720,frames
6,run,run05,2,exact_depth,1,wait_mean_ms,12.155433876162792,ms
6,run,run05,2,exact_depth,1,wait_median_ms,12.0982575,ms
6,run,run05,2,exact_depth,1,wait_p95_ms,13.481727800000002,ms
6,run,run05,3,exact_depth,1,frame_count,1788,frames
6,run,run05,3,exact_depth,1,wait_mean_ms,16.201669411073826,ms
6,run,run05,3,exact_depth,1,wait_median_ms,16.0753065,ms
6,run,run05,3,exact_depth,1,wait_p95_ms,17.8390824,ms
6,run,run05,4,exact_depth,1,frame_count,1622,frames
6,run,run05,4,exact_depth,1,wait_mean_ms,21.01830551109741,ms
6,run,run05,4,exact_depth,1,wait_median_ms,20.185916,ms
6,run,run05,4,exact_depth,1,wait_p95_ms,24.143066899999997,ms
6,run,run05,5,exact_depth,1,frame_count,13,frames
6,run,run05,5,exact_depth,1,wait_mean_ms,28.164584846153847,ms
6,run,run05,5,exact_depth,1,wait_median_ms,24.869135,ms
6,run,run05,5,exact_depth,1,wait_p95_ms,40.35971499999997,ms
6,run,run05,6,exact_depth,1,frame_count,7,frames
6,run,run05,6,exact_depth,1,wait_mean_ms,34.526003,ms
6,run,run05,6,exact_depth,1,wait_median_ms,30.57988,ms
6,run,run05,6,exact_depth,1,wait_p95_ms,50.882249499999986,ms
6,run,run05,7,exact_depth,1,frame_count,10,frames
6,run,run05,7,exact_depth,1,wait_mean_ms,38.813681200000005,ms
6,run,run05,7,exact_depth,1,wait_median_ms,36.120393,ms
6,run,run05,7,exact_depth,1,wait_p95_ms,53.81630634999997,ms
6,run,run05,8,exact_depth,1,frame_count,10,frames
6,run,run05,8,exact_depth,1,wait_mean_ms,45.3275426,ms
6,run,run05,8,exact_depth,1,wait_median_ms,42.481517,ms
6,run,run05,8,exact_depth,1,wait_p95_ms,59.469644699999975,ms
6,run,run05,9,exact_depth,1,frame_count,10,frames
6,run,run05,9,exact_depth,1,wait_mean_ms,50.4805515,ms
6,run,run05,9,exact_depth,1,wait_median_ms,48.05439,ms
6,run,run05,9,exact_depth,1,wait_p95_ms,66.29751339999997,ms
6,run,run05,10,exact_depth,1,frame_count,11,frames
6,run,run05,10,exact_depth,1,wait_mean_ms,57.34070572727273,ms
6,run,run05,10,exact_depth,1,wait_median_ms,52.103814,ms
6,run,run05,10,exact_depth,1,wait_p95_ms,85.733166,ms
6,run,run05,11,exact_depth,1,frame_count,11,frames
6,run,run05,11,exact_depth,1,wait_mean_ms,60.0059440909091,ms
6,run,run05,11,exact_depth,1,wait_median_ms,56.5128,ms
6,run,run05,11,exact_depth,1,wait_p95_ms,78.46914,ms
6,run,run05,12,exact_depth,1,frame_count,14,frames
6,run,run05,12,exact_depth,1,wait_mean_ms,66.04049007142858,ms
6,run,run05,12,exact_depth,1,wait_median_ms,63.702416,ms
6,run,run05,12,exact_depth,1,wait_p95_ms,79.22137829999998,ms
6,run,run05,13,exact_depth,1,frame_count,15,frames
6,run,run05,13,exact_depth,1,wait_mean_ms,71.34998873333333,ms
6,run,run05,13,exact_depth,1,wait_median_ms,68.555768,ms
6,run,run05,13,exact_depth,1,wait_p95_ms,84.45284499999997,ms
6,run,run05,14,exact_depth,1,frame_count,14,frames
6,run,run05,14,exact_depth,1,wait_mean_ms,76.92573385714284,ms
6,run,run05,14,exact_depth,1,wait_median_ms,74.3427615,ms
6,run,run05,14,exact_depth,1,wait_p95_ms,91.97359399999999,ms
6,run,run05,15,exact_depth,1,frame_count,16,frames
6,run,run05,15,exact_depth,1,wait_mean_ms,84.35148725,ms
6,run,run05,15,exact_depth,1,wait_median_ms,79.733663,ms
6,run,run05,15,exact_depth,1,wait_p95_ms,118.06908325,ms
6,run,run05,16,exact_depth,1,frame_count,14,frames
6,run,run05,16,exact_depth,1,wait_mean_ms,92.05585428571429,ms
6,run,run05,16,exact_depth,1,wait_median_ms,83.6775935,ms
6,run,run05,16,exact_depth,1,wait_p95_ms,124.2462587,ms
6,run,run05,17,exact_depth,1,frame_count,11,frames
6,run,run05,17,exact_depth,1,wait_mean_ms,95.15742818181819,ms
6,run,run05,17,exact_depth,1,wait_median_ms,88.51628,ms
6,run,run05,17,exact_depth,1,wait_p95_ms,125.1711025,ms
6,run,run05,18,exact_depth,1,frame_count,10,frames
6,run,run05,18,exact_depth,1,wait_mean_ms,99.7648141,ms
6,run,run05,18,exact_depth,1,wait_median_ms,93.2103915,ms
6,run,run05,18,exact_depth,1,wait_p95_ms,129.7233402,ms
6,run,run05,19,exact_depth,1,frame_count,11,frames
6,run,run05,19,exact_depth,1,wait_mean_ms,106.76527336363635,ms
6,run,run05,19,exact_depth,1,wait_median_ms,99.057743,ms
6,run,run05,19,exact_depth,1,wait_p95_ms,133.3147195,ms
6,run,run05,20,exact_depth,1,frame_count,9,frames
6,run,run05,20,exact_depth,1,wait_mean_ms,103.99265411111111,ms
6,run,run05,20,exact_depth,1,wait_median_ms,101.60624,ms
6,run,run05,20,exact_depth,1,wait_p95_ms,121.96712879999998,ms
6,run,run05,21,exact_depth,1,frame_count,10,frames
6,run,run05,21,exact_depth,1,wait_mean_ms,112.612232,ms
6,run,run05,21,exact_depth,1,wait_median_ms,107.3528975,ms
6,run,run05,21,exact_depth,1,wait_p95_ms,139.553421,ms
6,run,run05,22,exact_depth,1,frame_count,9,frames
6,run,run05,22,exact_depth,1,wait_mean_ms,115.86097822222223,ms
6,run,run05,22,exact_depth,1,wait_median_ms,112.819897,ms
6,run,run05,22,exact_depth,1,wait_p95_ms,133.0388156,ms
6,run,run05,23,exact_depth,1,frame_count,11,frames
6,run,run05,23,exact_depth,1,wait_mean_ms,119.61449236363636,ms
6,run,run05,23,exact_depth,1,wait_median_ms,117.12266,ms
6,run,run05,23,exact_depth,1,wait_p95_ms,135.0928505,ms
6,run,run05,24,exact_depth,1,frame_count,17,frames
6,run,run05,24,exact_depth,1,wait_mean_ms,127.8993385882353,ms
6,run,run05,24,exact_depth,1,wait_median_ms,124.966317,ms
6,run,run05,24,exact_depth,1,wait_p95_ms,151.1973296,ms
6,run,run05,25,exact_depth,1,frame_count,15,frames
6,run,run05,25,exact_depth,1,wait_mean_ms,130.60616666666667,ms
6,run,run05,25,exact_depth,1,wait_median_ms,128.81297,ms
6,run,run05,25,exact_depth,1,wait_p95_ms,142.0332164,ms
6,run,run05,26,exact_depth,1,frame_count,16,frames
6,run,run05,26,exact_depth,1,wait_mean_ms,137.948977125,ms
6,run,run05,26,exact_depth,1,wait_median_ms,136.92508,ms
6,run,run05,26,exact_depth,1,wait_p95_ms,146.37383775,ms
6,run,run05,27,exact_depth,1,frame_count,10,frames
6,run,run05,27,exact_depth,1,wait_mean_ms,143.23998559999998,ms
6,run,run05,27,exact_depth,1,wait_median_ms,140.7832335,ms
6,run,run05,27,exact_depth,1,wait_p95_ms,154.67759015,ms
6,run,run05,28,exact_depth,1,frame_count,12,frames
6,run,run05,28,exact_depth,1,wait_mean_ms,148.04265366666667,ms
6,run,run05,28,exact_depth,1,wait_median_ms,145.0950605,ms
6,run,run05,28,exact_depth,1,wait_p95_ms,163.8845774,ms
6,run,run05,29,exact_depth,1,frame_count,9,frames
6,run,run05,29,exact_depth,1,wait_mean_ms,150.35051766666666,ms
6,run,run05,29,exact_depth,1,wait_median_ms,149.954629,ms
6,run,run05,29,exact_depth,1,wait_p95_ms,161.037039,ms
6,run,run05,30,exact_depth,1,frame_count,11,frames
6,run,run05,30,exact_depth,1,wait_mean_ms,155.04720963636362,ms
6,run,run05,30,exact_depth,1,wait_median_ms,153.478181,ms
6,run,run05,30,exact_depth,1,wait_p95_ms,171.0863,ms
6,run,run05,31,exact_depth,1,frame_count,9,frames
6,run,run05,31,exact_depth,1,wait_mean_ms,159.1169898888889,ms
6,run,run05,31,exact_depth,1,wait_median_ms,159.800323,ms
6,run,run05,31,exact_depth,1,wait_p95_ms,169.54168140000002,ms
6,run,run05,32,exact_depth,1,frame_count,14,frames
6,run,run05,32,exact_depth,1,wait_mean_ms,165.18125457142855,ms
6,run,run05,32,exact_depth,1,wait_median_ms,164.935044,ms
6,run,run05,32,exact_depth,1,wait_p95_ms,176.9933212,ms
6,run,run05,33,exact_depth,1,frame_count,16,frames
6,run,run05,33,exact_depth,1,wait_mean_ms,172.1907024375,ms
6,run,run05,33,exact_depth,1,wait_median_ms,170.952603,ms
6,run,run05,33,exact_depth,1,wait_p95_ms,180.73236525,ms
6,run,run05,34,exact_depth,1,frame_count,21,frames
6,run,run05,34,exact_depth,1,wait_mean_ms,178.47659719047618,ms
6,run,run05,34,exact_depth,1,wait_median_ms,178.784344,ms
6,run,run05,34,exact_depth,1,wait_p95_ms,186.18854,ms
6,run,run05,35,exact_depth,1,frame_count,29,frames
6,run,run05,35,exact_depth,1,wait_mean_ms,188.0517629310345,ms
6,run,run05,35,exact_depth,1,wait_median_ms,188.980904,ms
6,run,run05,35,exact_depth,1,wait_p95_ms,198.4419804,ms
6,run,run05,36,exact_depth,1,frame_count,29,frames
6,run,run05,36,exact_depth,1,wait_mean_ms,194.08418586206895,ms
6,run,run05,36,exact_depth,1,wait_median_ms,194.478518,ms
6,run,run05,36,exact_depth,1,wait_p95_ms,203.04127419999998,ms
6,run,run05,37,exact_depth,1,frame_count,29,frames
6,run,run05,37,exact_depth,1,wait_mean_ms,199.9802794137931,ms
6,run,run05,37,exact_depth,1,wait_median_ms,201.344187,ms
6,run,run05,37,exact_depth,1,wait_p95_ms,206.967534,ms
6,run,run05,38,exact_depth,1,frame_count,27,frames
6,run,run05,38,exact_depth,1,wait_mean_ms,204.9151957777778,ms
6,run,run05,38,exact_depth,1,wait_median_ms,205.011886,ms
6,run,run05,38,exact_depth,1,wait_p95_ms,212.34391019999998,ms
6,run,run05,39,exact_depth,1,frame_count,26,frames
6,run,run05,39,exact_depth,1,wait_mean_ms,211.0100931923077,ms
6,run,run05,39,exact_depth,1,wait_median_ms,210.7153815,ms
6,run,run05,39,exact_depth,1,wait_p95_ms,220.591591,ms
6,run,run05,40,exact_depth,1,frame_count,22,frames
6,run,run05,40,exact_depth,1,wait_mean_ms,212.95276236363637,ms
6,run,run05,40,exact_depth,1,wait_median_ms,212.703795,ms
6,run,run05,40,exact_depth,1,wait_p95_ms,224.12827965,ms
6,run,run05,41,exact_depth,1,frame_count,16,frames
6,run,run05,41,exact_depth,1,wait_mean_ms,217.2948835,ms
6,run,run05,41,exact_depth,1,wait_median_ms,214.8312265,ms
6,run,run05,41,exact_depth,1,wait_p95_ms,230.2447725,ms
6,run,run05,42,exact_depth,1,frame_count,22,frames
6,run,run05,42,exact_depth,1,wait_mean_ms,222.2339583181818,ms
6,run,run05,42,exact_depth,1,wait_median_ms,221.250516,ms
6,run,run05,42,exact_depth,1,wait_p95_ms,235.14710755000002,ms
6,run,run05,43,exact_depth,1,frame_count,15,frames
6,run,run05,43,exact_depth,1,wait_mean_ms,227.5916447333333,ms
6,run,run05,43,exact_depth,1,wait_median_ms,226.155898,ms
6,run,run05,43,exact_depth,1,wait_p95_ms,236.52310179999998,ms
6,run,run05,44,exact_depth,1,frame_count,9,frames
6,run,run05,44,exact_depth,1,wait_mean_ms,235.6476161111111,ms
6,run,run05,44,exact_depth,1,wait_median_ms,236.711164,ms
6,run,run05,44,exact_depth,1,wait_p95_ms,243.4448526,ms
6,run,run05,45,exact_depth,1,frame_count,5,frames
6,run,run05,45,exact_depth,1,wait_mean_ms,241.0761934,ms
6,run,run05,45,exact_depth,1,wait_median_ms,241.605566,ms
6,run,run05,45,exact_depth,1,wait_p95_ms,242.8139392,ms
6,run,run05,46,exact_depth,1,frame_count,1,frames
6,run,run05,46,exact_depth,1,wait_mean_ms,242.241103,ms
6,run,run05,46,exact_depth,1,wait_median_ms,242.241103,ms
