acquisition_id,round,trace,policy,window,phase,arrival_start_s,arrival_end_s,n,miss_count,DMR_percent,start_lag_mean_ms,start_lag_p95_ms,start_lag_p99_ms,front_end_mean_ms,front_end_p95_ms,front_end_p99_ms,queue_mean_ms,queue_p95_ms,queue_p99_ms,service_mean_ms,service_p95_ms,service_p99_ms,local_mean_ms,local_p95_ms,local_p99_ms
primary_05,1,B,K_LOOKUP_C2_C4,transition,1,15,16,180,58,32.22222222222222,0.5521249222222222,1.7385079999999993,3.35938887,12.201178577777776,14.45135885,15.725514770000002,7.526626583333333,15.991985199999998,16.94903876,8.592933188888889,9.87046415,10.507882620000004,28.872863272222222,38.5455357,39.464788520000006
primary_05,1,B,K_LOOKUP_C2_C4,phase_remainder,1,16,30,2520,813,32.26190476190476,0.5896277817460317,1.9498827499999984,3.6323676799999975,12.12347640079365,14.808666849999998,16.656779689999997,7.300814423015873,15.745256249999999,16.80883757,8.617823471825396,10.031158699999997,11.11150484,28.631742077380952,38.5482262,40.08684123999999
primary_05,1,B,K_LOOKUP_C2_C4,transition,2,30,31,210,92,43.80952380952381,0.9489315142857142,3.177037649999998,5.606564949999998,13.005577161904762,16.44995905,18.771610239999998,5.3778007,14.379762150000001,16.798177029999994,14.756169404761906,18.4787467,20.320949359999997,34.08847878095238,44.49986235,45.41775124
primary_05,1,B,K_LOOKUP_C2_C4,phase_remainder,2,31,45,2940,1342,45.64625850340136,0.932793787755102,3.1730402499999975,4.965175650000004,13.381311764285714,17.262638,19.558424300000002,5.462028273469388,15.234605049999997,16.769918250000014,14.963506130612245,18.86251395,21.17380139000001,34.73963995612245,45.358542199999995,47.96318198
primary_05,1,B,K_LOOKUP_C2_C4,transition,3,45,46,180,60,33.333333333333336,0.5798644833333333,1.9262385499999986,2.9749484500000007,12.064471055555556,15.223360899999998,15.790983390000003,7.356578022222222,15.7431853,16.68862751,8.695653349999999,9.782536149999999,10.326196400000002,28.696566911111113,38.5922746,39.38393506
primary_05,1,B,K_LOOKUP_C2_C4,phase_remainder,3,46,60,2520,812,32.22222222222222,0.5418925111111111,1.835539999999996,2.991926959999999,12.069667003571428,14.614180549999997,16.449682869999997,7.34742911984127,15.80886975,16.922527759999998,8.625686460714286,9.9292435,11.23405021,28.584675095238097,38.44023235,39.66342061
primary_05,1,B,K_LOOKUP_C2_C4,K6_arrival_cohort,,,,5400,1743,32.27777777777778,0.5657757835185185,1.87492325,3.263707110000005,12.098988576481482,14.7429129,16.586669590000003,7.3319538068518515,15.795242450000002,16.882694840000003,8.623257519814816,9.98060265,11.11171802,28.619975686666667,38.50186625,39.79372172000001
primary_05,1,B,K_LOOKUP_C2_C4,K7_arrival_cohort,,,,6300,3148,49.96825396825397,2.0476969533333333,3.6290995499999985,35.218866730000315,13.754966069365079,17.855882449999996,21.182158600000005,13.004224472539683,76.48081185,165.90719055000005,15.15727050063492,19.234610099999998,22.182011480000025,43.964157995873016,122.32210404999996,231.44618528000007
primary_06,1,A,FIXED_C4,startup,0,0,1,180,180,100.0,38.61983340555555,169.7287309,181.16347021,22.691762661111113,28.2935296,213.94090751,91.27057605,150.173141,159.12788534,18.10166910555556,25.4978134,48.05739616000004,170.6838412222222,262.87625464999996,277.2303021100001
primary_06,1,A,FIXED_C4,phase_remainder,0,1,15,2520,823,32.65873015873016,0.5916451658730159,1.9348915999999992,3.3384485899999987,12.23376972936508,14.85516789999999,16.90588530999999,4.229972311111111,14.738815299999997,17.373520789999997,14.078629686904762,18.60118704999999,20.121783259999997,31.134016893253968,39.0793804,41.21990227999999
primary_06,1,A,FIXED_C4,transition,1,15,16,210,97,46.19047619047619,1.0399910428571428,3.734385549999998,6.679540879999999,13.474622661904762,17.528102599999993,18.48330843,5.177907252380952,14.64934125,16.15368876,14.814559376190475,18.95788995,20.91763241,34.507080333333334,44.9207961,45.78004676
primary_06,1,A,FIXED_C4,phase_remainder,1,16,30,2940,1342,45.64625850340136,0.9428515955782313,3.3314569,4.965749210000001,13.310637169387755,16.879956349999997,18.920429160000005,5.478996995578231,15.299635949999997,17.143183130000015,14.941522426870748,19.072890649999998,21.522768480000003,34.67400818741497,45.595058849999994,48.074248440000005
primary_06,1,A,FIXED_C4,transition,2,30,31,180,58,32.22222222222222,0.5751234444444445,1.700726299999999,2.8810342800000037,12.086822888888888,14.617829899999995,15.840575650000003,4.078466272222222,14.57228265,15.842484390000001,14.09194035,18.32306205,19.263059500000008,30.832352955555553,38.4506241,39.17070758
primary_06,1,A,FIXED_C4,phase_remainder,2,31,45,2520,814,32.301587301587304,0.6047483686507937,1.9811076999999988,3.425093429999998,12.118173051984128,14.831650049999997,16.3491619,4.172717373015873,14.55116335,16.26009383,14.109686456746033,18.419953649999997,19.72232914,31.005325250396826,38.761589799999996,40.70939439
primary_06,1,A,FIXED_C4,transition,3,45,46,210,93,44.285714285714285,0.9808217285714286,3.5181758999999975,4.38514758,13.10853451904762,16.683218549999996,17.6307598,5.254365228571429,14.247391699999998,16.47183261,14.623877457142857,18.237158949999998,20.41758512,33.96759893333333,43.8722577,48.61496082
primary_06,1,A,FIXED_C4,phase_remainder,3,46,60,2940,1331,45.27210884353742,0.9563673517006802,3.3715287999999983,5.673598340000007,13.231068947278912,16.729425949999992,18.533395260000002,5.425658865306122,15.112952349999997,16.64040112,14.907602843197278,19.0556232,21.151816640000003,34.52069800748299,45.146557349999995,47.749190690000006
primary_06,1,A,FIXED_C4,K6_arrival_cohort,,,,5400,1875,34.72222222222222,1.8648155444444443,2.3329711,47.964481320000154,12.52352614962963,15.3558058,18.586727000000003,7.099556596666667,15.873492050000001,116.22167908000004,14.227667848888888,18.6770519,20.333930320000007,35.71556613962963,40.32342535000001,213.8543469300001
primary_06,1,A,FIXED_C4,K7_arrival_cohort,,,,6300,2863,45.44444444444444,0.9536626011111111,3.3775863999999975,5.226668710000002,13.272234760476191,16.8317975,18.811937900000004,5.436581817777778,15.179484949999999,16.852666710000012,14.91087302047619,19.032457749999992,21.298975360000004,34.57335219984127,45.32126614999999,47.940169550000014
primary_07,2,B,FIXED_C2,startup,0,0,1,210,210,100.0,64.91741185714285,213.29878344999995,236.44863919,24.39011323809524,47.76153694999974,238.17906969,252.9056371285714,353.78515235000003,360.50428768,10.496166447619046,15.977580099999999,19.0288581,352.7093286714286,395.100265,412.94993903
primary_07,2,B,FIXED_C2,phase_remainder,0,1,15,2940,2940,100.0,0.7523110656462585,3.0194766499999997,5.447237030000016,13.964421096258505,18.317500849999995,20.800961830000002,320.7251401139456,344.2873173,349.12605171,9.34365006632653,12.675113699999997,15.237187460000003,344.7855223421769,371.2845739,375.20823063
primary_07,2,B,FIXED_C2,transition,1,15,16,180,180,100.0,0.5987364277777778,1.9959683499999998,3.531030660000003,11.867829016666667,14.096370349999999,14.655901320000002,136.3895483,235.45423384999992,248.85052343,8.58894301111111,10.351117249999998,11.56585483,157.44505675555558,257.87505,269.93203124
primary_07,2,B,FIXED_C2,phase_remainder,1,16,30,2520,822,32.61904761904762,0.5579983456349207,1.8489724999999986,3.1923433199999987,12.06992271468254,14.617265,16.682551349999986,7.446592190079365,15.982931549999998,17.10071765,8.635929903174603,10.018669549999998,11.185380389999997,28.710443153571426,38.53724575,39.843539109999995
primary_07,2,B,FIXED_C2,transition,2,30,31,210,89,42.38095238095238,0.6339646380952382,2.0471974499999996,3.24851692,12.720930057142857,15.803584399999998,17.344818009999997,9.545420785714285,22.32006725,23.99971597,8.460650452380952,10.357610949999998,11.826433229999997,31.360965933333333,44.19789375,46.26426255
primary_07,2,B,FIXED_C2,phase_remainder,2,31,45,2940,1315,44.72789115646258,0.7318335982993197,2.6814105999999995,4.486505840000001,12.97286057414966,16.6622439,18.748305430000002,10.186327564965985,23.032704049999992,25.875642130000003,8.57370065510204,10.724499649999995,12.746836630000011,32.46472239251701,46.35967889999999,51.361829580000006
primary_07,2,B,FIXED_C2,transition,3,45,46,180,60,33.333333333333336,0.660786938888889,2.0423679999999966,3.8109880700000027,11.91796055,14.299862999999997,15.364932820000005,7.501166583333333,16.0912152,17.375389140000003,8.633375433333333,9.968011499999996,11.158534100000015,28.713289505555554,38.597333549999995,39.46747311
primary_07,2,B,FIXED_C2,phase_remainder,3,46,60,2520,816,32.38095238095238,0.5670069634920635,1.8831932499999997,3.480236039999999,11.93395186031746,14.373573699999996,16.679935339999997,7.359662780952381,15.9268415,16.92798943,8.658717031746031,10.008770949999999,11.22921989,28.519338636507936,38.3671345,39.94680408
primary_07,2,B,FIXED_C2,K6_arrival_cohort,,,,5400,1878,34.77777777777778,0.5669865898148149,1.8857251500000003,3.389493020000005,11.994667787222221,14.49561125,16.60470479000001,11.705942815925926,16.73818955,182.54423782000043,8.644912517777778,10.018604300000002,11.23484240000001,32.91250971074074,39.3778543,203.07855144000007
primary_07,2,B,FIXED_C2,K7_arrival_cohort,,,,6300,4554,72.28571428571429,2.877646726349206,3.329901249999999,109.94873655000076,13.807766222698413,17.892772349999994,20.75828355000001,163.17372018063492,342.02790875,348.5573458200001,8.993324233333333,11.940917949999998,14.661288820000001,188.85245736301587,368.05940479999987,380.368827
primary_08,2,B,K_LOOKUP_C2_C4,startup,0,0,1,210,210,100.0,79.7656318952381,224.0043302,233.58645959,29.8075507,36.4885154,266.24582217,159.98349174761904,207.85622930000002,214.1325925,18.086933685714286,22.222403449999998,58.196962199999994,287.6436080285714,340.85202384999997,348.26405548
primary_08,2,B,K_LOOKUP_C2_C4,phase_remainder,0,1,15,2940,1585,53.91156462585034,1.001432975170068,3.2215539499999974,5.848926910000003,13.750535042857143,18.329457899999998,21.57722369000001,20.168899090816325,137.63914844999977,199.49973787000002,15.21397988537415,19.33301855,21.92156666,50.13484699421769,173.90186324999996,231.91946180000005
primary_08,2,B,K_LOOKUP_C2_C4,transition,1,15,16,180,59,32.77777777777778,0.5282323666666667,1.7635674,2.6183722300000047,12.4101643,15.433917999999998,16.296940080000002,7.336462166666667,15.9372165,17.21921775,8.583008099999999,10.11668645,11.369647460000001,28.857866933333334,38.4529515,40.144893780000004
primary_08,2,B,K_LOOKUP_C2_C4,phase_remainder,1,16,30,2520,824,32.698412698412696,0.5681660773809524,1.8589512499999963,3.3227896099999987,12.11488175952381,14.71428125,16.195860889999995,7.340988859126984,15.78879515,16.81042818,8.674507063492063,10.091134349999999,11.608121539999999,28.698543759523808,38.53933785,40.09649391
primary_08,2,B,K_LOOKUP_C2_C4,transition,2,30,31,210,99,47.142857142857146,0.8970465761904762,3.690439349999999,5.209481169999998,13.530035457142858,17.282810199999997,19.34018366,5.659763352380953,16.8832708,18.770646369999998,14.965644533333332,19.915105099999998,22.12005961,35.052489919047616,45.92039669999999,49.40461222
