acquisition_id,round,trace,policy,phase,logical_boundary_ns,notification_ns,apply_ns,old_C,new_C,active_counter_at_apply,A_service_at_apply,ready_at_apply,generated_backlog_at_apply,due_not_generated_at_apply,first_A_service_le_C_ns,first_A_service_lt_C_ns,first_counter_le_C_ns,first_counter_lt_C_ns,first_new_admission_ns,cohort_at_apply,n,miss_count,DMR_percent,start_lag_mean_ms,start_lag_p95_ms,start_lag_p99_ms,front_end_mean_ms,front_end_p95_ms,front_end_p99_ms,queue_mean_ms,queue_p95_ms,queue_p99_ms,service_mean_ms,service_p95_ms,service_p99_ms,local_mean_ms,local_p95_ms,local_p99_ms
primary_14,3,B,FIXED_C2,2,86359070465255,86359070559133,86359070579726,2,2,2,2,0,2,7,86359070579726,86359076037145,86359070579726,86359076053368,86359082225370,already_ready,0,,,,,,,,,,,,,,,,,
primary_14,3,B,FIXED_C2,2,86359070465255,86359070559133,86359070579726,2,2,2,2,0,2,7,86359070579726,86359076037145,86359070579726,86359076053368,86359082225370,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_14,3,B,FIXED_C2,2,86359070465255,86359070559133,86359070579726,2,2,2,2,0,2,7,86359070579726,86359076037145,86359070579726,86359076053368,86359082225370,generated_after_apply,5850,2247,38.41025641025641,0.6677997396581197,2.2409025000000007,4.117896680000001,12.486061433162392,15.780562750000001,17.785544590000004,8.685887312649573,21.049436450000012,23.67469781,8.57065590940171,10.255491050000002,11.827438460000003,30.410404394871794,43.6517331,47.16678847000002
primary_14,3,B,FIXED_C2,3,86374070465255,86374070556690,86374070579643,2,2,2,2,1,3,6,86374070579643,86374076131693,86374070579643,86374076141722,86374076169286,already_service,2,2,100.0,0.477177,0.4894152,0.49050304,14.0276165,14.14199345,14.15216029,15.296959,15.3474634,15.35195268,9.554334,10.0276602,10.06973364,39.3560865,39.676769549999996,39.70527471
primary_14,3,B,FIXED_C2,3,86374070465255,86374070556690,86374070579643,2,2,2,2,1,3,6,86374070579643,86374076131693,86374070579643,86374076141722,86374076169286,already_ready,1,1,100.0,0.585017,0.585017,0.585017,15.274501,15.274501,15.274501,23.192449,23.192449,23.192449,5.292241,5.292241,5.292241,44.344208,44.344208,44.344208
primary_14,3,B,FIXED_C2,3,86374070465255,86374070556690,86374070579643,2,2,2,2,1,3,6,86374070579643,86374076131693,86374070579643,86374076141722,86374076169286,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_14,3,B,FIXED_C2,3,86374070465255,86374070556690,86374070579643,2,2,2,2,1,3,6,86374070579643,86374076131693,86374070579643,86374076141722,86374076169286,generated_after_apply,2700,877,32.48148148148148,0.6131546714814815,1.9332706499999963,3.7235150899999976,12.031725898518518,14.673696,16.605465409999994,7.352257244814815,15.97381545,16.970947229999997,8.665510642222221,10.0163348,11.590630149999999,28.662648457037037,38.6165149,40.03134361999998
primary_15,3,B,K_LOOKUP_C2_C4,1,86407939401197,86407939508722,86407939558564,4,2,3,3,0,3,6,86407949101854,86407949202735,86407949130243,86407949223624,86407950741799,already_service,3,3,100.0,1.6777013333333333,3.3619277,3.58377994,13.233699,13.6716944,13.69235168,14.517370333333334,15.080753,15.1161098,13.699005333333334,13.9652801,13.96735202,43.127776,43.2065057,43.21287314
primary_15,3,B,K_LOOKUP_C2_C4,1,86407939401197,86407939508722,86407939558564,4,2,3,3,0,3,6,86407949101854,86407949202735,86407949130243,86407949223624,86407950741799,already_ready,0,,,,,,,,,,,,,,,,,
primary_15,3,B,K_LOOKUP_C2_C4,1,86407939401197,86407939508722,86407939558564,4,2,3,3,0,3,6,86407949101854,86407949202735,86407949130243,86407949223624,86407950741799,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_15,3,B,K_LOOKUP_C2_C4,1,86407939401197,86407939508722,86407939558564,4,2,3,3,0,3,6,86407949101854,86407949202735,86407949130243,86407949223624,86407950741799,generated_after_apply,8550,3197,37.39181286549707,0.7019061343859649,2.4847532499999976,4.26258694,12.527308999532163,16.0488164,18.19745993,6.716392778245614,15.864113649999998,16.98313096,11.017348535555556,17.703279699999996,20.149034340000004,30.9629564477193,43.62896415,46.66351956000001
primary_15,3,B,K_LOOKUP_C2_C4,2,86422939401197,86422939499522,86422939520180,2,4,2,2,0,2,7,86422939520180,86422939520180,86422939520180,86422939520180,86422949747791,already_service,2,2,100.0,0.3663985,0.43956625,0.44607005,12.9825235,13.09566565,13.10572273,15.486104,15.5444582,15.54964524,8.813048,9.0071672,9.02442224,37.648074,37.9701489,37.998777780000005
primary_15,3,B,K_LOOKUP_C2_C4,2,86422939401197,86422939499522,86422939520180,2,4,2,2,0,2,7,86422939520180,86422939520180,86422939520180,86422939520180,86422949747791,already_ready,0,,,,,,,,,,,,,,,,,
primary_15,3,B,K_LOOKUP_C2_C4,2,86422939401197,86422939499522,86422939520180,2,4,2,2,0,2,7,86422939520180,86422939520180,86422939520180,86422939520180,86422949747791,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_15,3,B,K_LOOKUP_C2_C4,2,86422939401197,86422939499522,86422939520180,2,4,2,2,0,2,7,86422939520180,86422939520180,86422939520180,86422939520180,86422949747791,generated_after_apply,5850,2317,39.60683760683761,0.7672772682051283,2.7203269000000003,4.5734655200000045,12.719174321025642,16.44804995,18.48257067,6.403381963931624,15.8027028,17.061030530000004,12.098373977777777,18.32110535,20.760783390000004,31.988207530940173,44.4588149,47.451978500000024
primary_15,3,B,K_LOOKUP_C2_C4,3,86437939401197,86437939509162,86437939530117,4,2,4,4,0,4,6,86437948128311,86437949798848,86437948155774,86437949816635,86437951447756,already_service,4,4,100.0,2.472946,3.4459787499999996,3.6348677499999997,12.749527,13.59889995,13.709442390000001,10.4619415,14.281229699999999,14.37235074,15.58586625,19.542927799999998,20.20262876,41.27028075,43.840448,43.8559016
primary_15,3,B,K_LOOKUP_C2_C4,3,86437939401197,86437939509162,86437939530117,4,2,4,4,0,4,6,86437948128311,86437949798848,86437948155774,86437949816635,86437951447756,already_ready,0,,,,,,,,,,,,,,,,,
primary_15,3,B,K_LOOKUP_C2_C4,3,86437939401197,86437939509162,86437939530117,4,2,4,4,0,4,6,86437948128311,86437949798848,86437948155774,86437949816635,86437951447756,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_15,3,B,K_LOOKUP_C2_C4,3,86437939401197,86437939509162,86437939530117,4,2,4,4,0,4,6,86437948128311,86437949798848,86437948155774,86437949816635,86437951447756,generated_after_apply,2700,874,32.370370370370374,0.5703966977777778,1.9032807499999989,3.306713449999988,12.035420705185185,14.691936599999998,16.600052709999993,7.39655754037037,15.958631449999999,16.83910896,8.67601293148148,9.9542106,11.364092919999997,28.678387874814817,38.590172700000004,40.22405589999999
primary_16,3,A,FIXED_C4,1,86472078494760,86472078598591,86472078638055,4,4,2,2,0,2,7,86472078638055,86472078638055,86472078638055,86472078638055,86472091810067,already_service,2,2,100.0,0.376494,0.45299039999999996,0.45979008,12.378961,12.636735400000001,12.65964868,14.856162,15.6798879,15.753107980000001,8.328929,8.870168300000001,8.918278460000002,35.940546,37.639782,37.7908252
primary_16,3,A,FIXED_C4,1,86472078494760,86472078598591,86472078638055,4,4,2,2,0,2,7,86472078638055,86472078638055,86472078638055,86472078638055,86472091810067,already_ready,0,,,,,,,,,,,,,,,,,
primary_16,3,A,FIXED_C4,1,86472078494760,86472078598591,86472078638055,4,4,2,2,0,2,7,86472078638055,86472078638055,86472078638055,86472078638055,86472091810067,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_16,3,A,FIXED_C4,1,86472078494760,86472078598591,86472078638055,4,4,2,2,0,2,7,86472078638055,86472078638055,86472078638055,86472078638055,86472091810067,generated_after_apply,9000,3721,41.34444444444444,0.8602840770000001,2.9455533999999965,4.923488100000003,12.699641279,16.203632199999998,18.10743188,5.261018617777778,15.402715499999998,16.928956310000004,14.806261791666666,18.84418645,20.651977930000005,33.627205765444444,44.71529175,47.33776809000001
primary_16,3,A,FIXED_C4,2,86487078494760,86487078736155,86487078762591,4,4,4,4,0,4,6,86487078762591,86487079112216,86487078762591,86487079128799,86487089830680,already_service,4,4,100.0,0.9659935,1.8621309499999996,1.95955979,15.90605525,16.4944799,16.51123118,10.032545,13.53389775,13.56162915,15.32030125,17.593748,17.904958399999998,42.224895,45.58644335,45.64398947
primary_16,3,A,FIXED_C4,2,86487078494760,86487078736155,86487078762591,4,4,4,4,0,4,6,86487078762591,86487079112216,86487078762591,86487079128799,86487089830680,already_ready,0,,,,,,,,,,,,,,,,,
primary_16,3,A,FIXED_C4,2,86487078494760,86487078736155,86487078762591,4,4,4,4,0,4,6,86487078762591,86487079112216,86487078762591,86487079128799,86487089830680,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_16,3,A,FIXED_C4,2,86487078494760,86487078736155,86487078762591,4,4,4,4,0,4,6,86487078762591,86487079112216,86487078762591,86487079128799,86487089830680,generated_after_apply,5850,2319,39.64102564102564,0.8095426524786326,2.7789230500000004,4.7028961300000045,12.508517488376068,15.8763675,17.832116080000013,5.0900977952136754,15.39854615,17.04512177000001,14.696384149230768,18.832599300000002,20.658774430000005,33.104542085299144,44.23559635,47.05558304
primary_16,3,A,FIXED_C4,3,86502078494760,86502078586376,86502078602950,4,4,2,2,0,2,7,86502078602950,86502078602950,86502078602950,86502078602950,86502089476999,already_service,2,2,100.0,0.313678,0.35605359999999997,0.35982032,13.042041,13.1137791,13.12015582,15.1329535,15.61179625,15.654360050000001,10.595226,11.4817737,11.56057794,39.0838985,39.37748975,39.40358675
primary_16,3,A,FIXED_C4,3,86502078494760,86502078586376,86502078602950,4,4,2,2,0,2,7,86502078602950,86502078602950,86502078602950,86502078602950,86502089476999,already_ready,0,,,,,,,,,,,,,,,,,
primary_16,3,A,FIXED_C4,3,86502078494760,86502078586376,86502078602950,4,4,2,2,0,2,7,86502078602950,86502078602950,86502078602950,86502078602950,86502089476999,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_16,3,A,FIXED_C4,3,86502078494760,86502078586376,86502078602950,4,4,2,2,0,2,7,86502078602950,86502078602950,86502078602950,86502078602950,86502089476999,generated_after_apply,3150,1428,45.333333333333336,0.9748081796825396,3.3417059499999984,5.149043289999993,12.996593958730159,16.570731149999997,18.338743649999994,5.668989353015872,15.398546149999998,17.372074639999994,15.09994758888889,19.0062917,21.894687389999966,34.74033908031746,45.46555755,48.533531589999996
primary_17,3,B,FIXED_C4,1,86536280570497,86536280670405,86536280704054,4,4,3,3,0,3,6,86536280704054,86536280704054,86536280704054,86536280704054,86536291273662,already_service,3,3,100.0,0.521488,0.839758,0.8771228000000001,15.243345333333334,15.6223553,15.62529906,11.314776333333334,12.269521699999999,12.33839874,12.758178666666666,13.132764300000002,13.16980326,39.837788333333336,41.8146506,42.00067412
primary_17,3,B,FIXED_C4,1,86536280570497,86536280670405,86536280704054,4,4,3,3,0,3,6,86536280704054,86536280704054,86536280704054,86536280704054,86536291273662,already_ready,0,,,,,,,,,,,,,,,,,
primary_17,3,B,FIXED_C4,1,86536280570497,86536280670405,86536280704054,4,4,3,3,0,3,6,86536280704054,86536280704054,86536280704054,86536280704054,86536291273662,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_17,3,B,FIXED_C4,1,86536280570497,86536280670405,86536280704054,4,4,3,3,0,3,6,86536280704054,86536280704054,86536280704054,86536280704054,86536291273662,generated_after_apply,8550,3233,37.812865497076025,0.7296136313450292,2.5438689999999995,4.286929540000004,12.518263116608187,15.963588099999992,18.132698310000002,4.803695884093567,15.253618300000001,16.99547509,14.543959938362573,18.824508799999997,20.32151942,32.59553257040936,43.51148675,46.80096417
primary_17,3,B,FIXED_C4,2,86551280570497,86551280668831,86551280688729,4,4,2,2,0,2,7,86551280688729,86551280688729,86551280688729,86551280688729,86551291406634,already_service,2,2,100.0,0.340079,0.3938009,0.39857618,13.61908,14.1940315,14.2451383,12.943262,13.0184129,13.02509298,9.321546,9.3559215,9.358977099999999,36.223967,36.9621668,37.02778456
primary_17,3,B,FIXED_C4,2,86551280570497,86551280668831,86551280688729,4,4,2,2,0,2,7,86551280688729,86551280688729,86551280688729,86551280688729,86551291406634,already_ready,0,,,,,,,,,,,,,,,,,
primary_17,3,B,FIXED_C4,2,86551280570497,86551280668831,86551280688729,4,4,2,2,0,2,7,86551280688729,86551280688729,86551280688729,86551280688729,86551291406634,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_17,3,B,FIXED_C4,2,86551280570497,86551280668831,86551280688729,4,4,2,2,0,2,7,86551280688729,86551280688729,86551280688729,86551280688729,86551291406634,generated_after_apply,5850,2346,40.1025641025641,0.7970093483760684,2.8196788500000016,4.667514170000008,12.738693684957266,16.373622949999998,18.57957436,4.998999234700855,15.2394191,17.061346190000002,14.675930506153847,18.8771308,20.572794580000004,33.210632774188035,44.3532467,47.68932390000001
primary_17,3,B,FIXED_C4,3,86566280570497,86566280664739,86566280690314,4,4,3,3,0,3,6,86566280690314,86566280690314,86566280690314,86566280690314,86566292108124,already_service,3,3,100.0,0.4842726666666667,0.6404865,0.6500133,16.299199,17.2470621,17.326415620000002,12.488319,13.1873527,13.22050494,12.364205666666667,12.3941591,12.395710220000002,41.63599633333334,43.2113908,43.43033096
primary_17,3,B,FIXED_C4,3,86566280570497,86566280664739,86566280690314,4,4,3,3,0,3,6,86566280690314,86566280690314,86566280690314,86566280690314,86566292108124,already_ready,0,,,,,,,,,,,,,,,,,
primary_17,3,B,FIXED_C4,3,86566280570497,86566280664739,86566280690314,4,4,3,3,0,3,6,86566280690314,86566280690314,86566280690314,86566280690314,86566292108124,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_17,3,B,FIXED_C4,3,86566280570497,86566280664739,86566280690314,4,4,3,3,0,3,6,86566280690314,86566280690314,86566280690314,86566280690314,86566292108124,generated_after_apply,2700,890,32.96296296296296,0.5976160111111112,1.9636952999999977,3.3612444399999992,12.072190203333333,14.649434599999998,16.634766969999994,4.382074191111111,15.15961885,16.64999182999999,14.228290073703704,18.536442449999996,19.84693863,31.28017047925926,38.99295565,40.474821229999996
primary_18,3,A,FIXED_C2,1,86600340495720,86600340602926,86600340655351,2,2,2,2,0,2,7,86600340655351,86600343728005,86600340655351,86600343736116,86600353185791,already_service,2,2,100.0,1.625955,1.7549772,1.76644584,13.1971405,13.888714449999998,13.95018769,13.621529,13.987003699999999,14.019490339999999,10.291189,11.0582932,11.12648024,38.7358135,40.68898855,40.86260411
primary_18,3,A,FIXED_C2,1,86600340495720,86600340602926,86600340655351,2,2,2,2,0,2,7,86600340655351,86600343728005,86600340655351,86600343736116,86600353185791,already_ready,0,,,,,,,,,,,,,,,,,
primary_18,3,A,FIXED_C2,1,86600340495720,86600340602926,86600340655351,2,2,2,2,0,2,7,86600340655351,86600343728005,86600340655351,86600343736116,86600353185791,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_18,3,A,FIXED_C2,1,86600340495720,86600340602926,86600340655351,2,2,2,2,0,2,7,86600340655351,86600343728005,86600340655351,86600343736116,86600353185791,generated_after_apply,9000,3619,40.21111111111111,0.6827271825555556,2.4236650499999883,4.1206746300000034,12.721554942666666,16.301136149999998,18.32438837000001,9.009897453555556,21.638756999999995,23.942154350000003,8.549026815555555,10.410064099999998,11.882802140000003,30.963206394333334,44.33085505,47.87803804000001
primary_18,3,A,FIXED_C2,2,86615340495720,86615340591093,86615340620806,2,2,2,2,1,3,6,86615340620806,86615343115953,86615340620806,86615343138574,86615343190797,already_service,2,2,100.0,0.3255115,0.33768625,0.33876845,13.5030925,13.95797635,13.998410470000001,15.6875335,16.89222535,16.99930907,7.422829,8.183370400000001,8.25097408,36.9389665,37.825826049999996,37.90465801
primary_18,3,A,FIXED_C2,2,86615340495720,86615340591093,86615340620806,2,2,2,2,1,3,6,86615340620806,86615343115953,86615340620806,86615343138574,86615343190797,already_ready,1,1,100.0,0.399902,0.399902,0.399902,15.545202,15.545202,15.545202,20.108279,20.108279,20.108279,6.550875,6.550875,6.550875,42.604258,42.604258,42.604258
primary_18,3,A,FIXED_C2,2,86615340495720,86615340591093,86615340620806,2,2,2,2,1,3,6,86615340620806,86615343115953,86615340620806,86615343138574,86615343190797,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_18,3,A,FIXED_C2,2,86615340495720,86615340591093,86615340620806,2,2,2,2,1,3,6,86615340620806,86615343115953,86615340620806,86615343138574,86615343190797,generated_after_apply,5850,2260,38.63247863247863,0.6708751153846154,2.4094219500000005,3.9395770500000005,12.528287227521368,15.88054505,17.918290810000002,8.690477643589745,21.108256050000005,23.836807870000005,8.580844782051281,10.335011350000002,11.832285830000004,30.47048476854701,43.88955610000001,47.96427432
primary_18,3,A,FIXED_C2,3,86630340495720,86630340574450,86630340587885,2,2,2,2,0,2,7,86630340587885,86630340926000,86630340587885,86630340937824,86630352661161,already_service,2,2,100.0,1.0484025,1.76386425,1.82746085,13.824151,14.043140800000002,14.06260656,13.29665,14.6685731,14.79052182,8.811033,9.837598199999999,9.92884844,36.9802365,39.87519675,40.132526549999994
primary_18,3,A,FIXED_C2,3,86630340495720,86630340574450,86630340587885,2,2,2,2,0,2,7,86630340587885,86630340926000,86630340587885,86630340937824,86630352661161,already_ready,0,,,,,,,,,,,,,,,,,
primary_18,3,A,FIXED_C2,3,86630340495720,86630340574450,86630340587885,2,2,2,2,0,2,7,86630340587885,86630340926000,86630340587885,86630340937824,86630352661161,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_18,3,A,FIXED_C2,3,86630340495720,86630340574450,86630340587885,2,2,2,2,0,2,7,86630340587885,86630340926000,86630340587885,86630340937824,86630352661161,generated_after_apply,3150,1372,43.55555555555556,0.7188156136507937,2.6235813999999995,4.501729069999988,12.93373738984127,16.591112049999992,18.685473819999988,9.771911798095237,22.591348549999996,24.469911859999986,8.520290283174603,10.584240149999998,12.186738249999998,31.944755084761905,44.9945194,48.79016901999999
primary_19,4,B,K_LOOKUP_C2_C4,1,86664555518716,86664555625058,86664555656733,4,2,4,4,1,5,6,86664561542999,86664567446689,86664561564777,86664567467264,86664567509894,already_service,4,4,100.0,0.4249495,0.5357400999999999,0.54786802,16.317669,18.450824899999997,18.77223938,8.79075325,11.30899595,11.58068879,16.25128625,17.0875416,17.14273872,41.784658,45.365165950000005,45.37982839
primary_19,4,B,K_LOOKUP_C2_C4,1,86664555518716,86664555625058,86664555656733,4,2,4,4,1,5,6,86664561542999,86664567446689,86664561564777,86664567467264,86664567509894,already_ready,1,1,100.0,0.329204,0.329204,0.329204,19.124892,19.124892,19.124892,25.890324,25.890324,25.890324,9.242966,9.242966,9.242966,54.587386,54.587386,54.587386
primary_19,4,B,K_LOOKUP_C2_C4,1,86664555518716,86664555625058,86664555656733,4,2,4,4,1,5,6,86664561542999,86664567446689,86664561564777,86664567467264,86664567509894,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_19,4,B,K_LOOKUP_C2_C4,1,86664555518716,86664555625058,86664555656733,4,2,4,4,1,5,6,86664561542999,86664567446689,86664561564777,86664567467264,86664567509894,generated_after_apply,8550,3633,42.49122807017544,0.7947867594152046,3.1940852999999994,5.8539286000000015,14.300571769590643,18.68424884999999,20.92671457,6.392830042573099,15.485452949999999,17.759724410000004,11.370022590409357,18.64560615,22.37197707,32.8582111619883,45.962706899999986,50.99894362000001
primary_19,4,B,K_LOOKUP_C2_C4,2,86679555518716,86679555620597,86679555636005,2,4,1,1,0,1,7,86679555636005,86679555636005,86679555636005,86679555636005,86679567478784,already_service,1,1,100.0,0.344938,0.344938,0.344938,16.264548,16.264548,16.264548,13.759364,13.759364,13.759364,9.07989,9.07989,9.07989,39.44874,39.44874,39.44874
primary_19,4,B,K_LOOKUP_C2_C4,2,86679555518716,86679555620597,86679555636005,2,4,1,1,0,1,7,86679555636005,86679555636005,86679555636005,86679555636005,86679567478784,already_ready,0,,,,,,,,,,,,,,,,,
primary_19,4,B,K_LOOKUP_C2_C4,2,86679555518716,86679555620597,86679555636005,2,4,1,1,0,1,7,86679555636005,86679555636005,86679555636005,86679555636005,86679567478784,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_19,4,B,K_LOOKUP_C2_C4,2,86679555518716,86679555620597,86679555636005,2,4,1,1,0,1,7,86679555636005,86679555636005,86679555636005,86679555636005,86679567478784,generated_after_apply,5850,2724,46.56410256410256,0.8622512427350427,3.5239720000000005,6.389063360000001,14.539379734700855,19.129385650000003,21.21556972,6.157751278290599,15.6538938,18.043279500000004,12.487745404273504,19.4505642,23.265712830000005,34.047127659999994,46.963598399999995,52.40892802000002
primary_19,4,B,K_LOOKUP_C2_C4,3,86694555518716,86694556246825,86694556259723,4,2,3,3,1,4,6,86694556294121,86694557853785,86694556314843,86694557871452,86694557909305,already_service,3,3,100.0,1.3519563333333333,2.4389974,2.58108108,17.143493666666668,18.158151,18.185764600000002,4.407004666666667,10.1226772,10.83655944,13.692745333333335,15.9016752,15.970207039999998,36.5952,39.5744525,39.921656899999995
primary_19,4,B,K_LOOKUP_C2_C4,3,86694555518716,86694556246825,86694556259723,4,2,3,3,1,4,6,86694556294121,86694557853785,86694556314843,86694557871452,86694557909305,already_ready,1,1,100.0,0.70648,0.70648,0.70648,19.109845,19.109845,19.109845,15.926978,15.926978,15.926978,8.283483,8.283483,8.283483,44.026786,44.026786,44.026786
primary_19,4,B,K_LOOKUP_C2_C4,3,86694555518716,86694556246825,86694556259723,4,2,3,3,1,4,6,86694556294121,86694557853785,86694556314843,86694557871452,86694557909305,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_19,4,B,K_LOOKUP_C2_C4,3,86694555518716,86694556246825,86694556259723,4,2,3,3,1,4,6,86694556294121,86694557853785,86694556314843,86694557871452,86694557909305,generated_after_apply,2700,906,33.55555555555556,0.6333850140740741,2.2198949999999953,5.122248329999975,13.78171465962963,17.63113275,19.417670549999993,6.695707462962963,15.168136849999996,16.53617496999999,8.917513822592593,10.95594145,12.20139453999999,30.02832095925926,40.68812575,41.93698346
primary_20,4,A,FIXED_C4,1,86728468470632,86728468568349,86728468601043,4,4,2,2,0,2,7,86728468601043,86728468601043,86728468601043,86728468601043,86728481239912,already_service,2,2,100.0,0.3872905,0.46431655,0.47116331,13.041164,13.0617272,13.063555039999999,13.44247,14.4528802,14.54269444,11.459097,12.157612199999999,12.219702439999999,38.3300215,40.09540975,40.25233315
primary_20,4,A,FIXED_C4,1,86728468470632,86728468568349,86728468601043,4,4,2,2,0,2,7,86728468601043,86728468601043,86728468601043,86728468601043,86728481239912,already_ready,0,,,,,,,,,,,,,,,,,
primary_20,4,A,FIXED_C4,1,86728468470632,86728468568349,86728468601043,4,4,2,2,0,2,7,86728468601043,86728468601043,86728468601043,86728468601043,86728481239912,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_20,4,A,FIXED_C4,1,86728468470632,86728468568349,86728468601043,4,4,2,2,0,2,7,86728468601043,86728468601043,86728468601043,86728468601043,86728481239912,generated_after_apply,9000,3755,41.72222222222222,0.8653581065555556,3.01746605,4.798557540000003,12.758614208444444,16.2899323,18.430144230000014,5.2587885044444445,15.338021749999998,17.39929232,14.859788366777778,19.010456399999995,20.87094374,33.74254918622223,44.92994055,47.63454105
primary_20,4,A,FIXED_C4,2,86743468470632,86743468597446,86743468629520,4,4,3,3,0,3,6,86743468629520,86743468629520,86743468629520,86743468629520,86743483191221,already_service,3,3,100.0,0.425831,0.5151189,0.51818778,13.784728,14.316991,14.391951,17.288201,17.644335899999998,17.65261598,14.810115,15.14891,15.1959268,46.308875,46.660943,46.702709399999996
primary_20,4,A,FIXED_C4,2,86743468470632,86743468597446,86743468629520,4,4,3,3,0,3,6,86743468629520,86743468629520,86743468629520,86743468629520,86743483191221,already_ready,0,,,,,,,,,,,,,,,,,
primary_20,4,A,FIXED_C4,2,86743468470632,86743468597446,86743468629520,4,4,3,3,0,3,6,86743468629520,86743468629520,86743468629520,86743468629520,86743483191221,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_20,4,A,FIXED_C4,2,86743468470632,86743468597446,86743468629520,4,4,3,3,0,3,6,86743468629520,86743468629520,86743468629520,86743468629520,86743483191221,generated_after_apply,5850,2322,39.69230769230769,0.8157607979487179,2.8032613000000004,4.750443440000007,12.54130856119658,15.920081500000002,17.90405368000001,5.07590973025641,15.28691755,17.242214110000003,14.719484286495726,18.94761295,20.697781680000006,33.15246337589744,44.4231458,47.04134847000001
primary_20,4,A,FIXED_C4,3,86758468470632,86758468557753,86758468573569,4,4,2,2,0,2,7,86758468573569,86758468573569,86758468573569,86758468573569,86758480060201,already_service,2,2,100.0,0.7059105,1.07366805,1.10635761,11.826146,12.287825300000002,12.32886346,13.591728,14.6832642,14.780289640000001,10.815312,11.650854,11.7251244,36.9390965,37.28901245,37.320116090000006
primary_20,4,A,FIXED_C4,3,86758468470632,86758468557753,86758468573569,4,4,2,2,0,2,7,86758468573569,86758468573569,86758468573569,86758468573569,86758480060201,already_ready,0,,,,,,,,,,,,,,,,,
primary_20,4,A,FIXED_C4,3,86758468470632,86758468557753,86758468573569,4,4,2,2,0,2,7,86758468573569,86758468573569,86758468573569,86758468573569,86758480060201,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_20,4,A,FIXED_C4,3,86758468470632,86758468557753,86758468573569,4,4,2,2,0,2,7,86758468573569,86758468573569,86758468573569,86758468573569,86758480060201,generated_after_apply,3150,1422,45.142857142857146,0.9672669063492063,3.2312608999999983,5.049933359999994,12.961473287936508,16.456781999999997,18.538816139999994,5.66250024031746,15.399070749999998,17.596257359999992,15.13042054,19.23069515,21.39237569999998,34.721660974603175,45.651977099999996,47.80176329
primary_21,4,B,FIXED_C4,1,86792377068815,86792377312022,86792377362207,4,4,3,3,0,3,6,86792377362207,86792377362207,86792377362207,86792377362207,86792388225759,already_service,3,3,100.0,2.2507793333333335,2.5396361,2.5421088199999997,13.56992,14.3933406,14.46776652,10.544391333333333,11.3310219,11.35926438,14.697736666666666,15.097584300000001,15.15215446,41.06282733333334,42.6042332,42.69387704
primary_21,4,B,FIXED_C4,1,86792377068815,86792377312022,86792377362207,4,4,3,3,0,3,6,86792377362207,86792377362207,86792377362207,86792377362207,86792388225759,already_ready,0,,,,,,,,,,,,,,,,,
primary_21,4,B,FIXED_C4,1,86792377068815,86792377312022,86792377362207,4,4,3,3,0,3,6,86792377362207,86792377362207,86792377362207,86792377362207,86792388225759,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_21,4,B,FIXED_C4,1,86792377068815,86792377312022,86792377362207,4,4,3,3,0,3,6,86792377362207,86792377362207,86792377362207,86792377362207,86792388225759,generated_after_apply,8550,3236,37.84795321637427,0.7144640031578947,2.5615559999999964,4.112465010000003,12.478384130643274,15.892343249999998,17.803831250000012,4.906469414502924,15.38513865,17.174288700000005,14.573169639415205,18.821372149999995,20.45728949,32.6724871877193,43.73968615,47.11372692000001
primary_21,4,B,FIXED_C4,2,86807377068815,86807377167882,86807377191291,4,4,2,2,0,2,7,86807377191291,86807377191291,86807377191291,86807377191291,86807389076213,already_service,2,2,100.0,1.089913,1.1256007,1.12877294,12.699986,13.471385,13.539953800000001,13.705833,13.795363199999999,13.80332144,11.164879,13.3561252,13.55090264,38.660611,40.2056761,40.34301522
primary_21,4,B,FIXED_C4,2,86807377068815,86807377167882,86807377191291,4,4,2,2,0,2,7,86807377191291,86807377191291,86807377191291,86807377191291,86807389076213,already_ready,0,,,,,,,,,,,,,,,,,
primary_21,4,B,FIXED_C4,2,86807377068815,86807377167882,86807377191291,4,4,2,2,0,2,7,86807377191291,86807377191291,86807377191291,86807377191291,86807389076213,generated_pre_ready,0,,,,,,,,,,,,,,,,,
