scope,K,C,model,stage,n_runs,n_frames,observed_rate,observed_run_SD,predicted_rate,predicted_run_SD,signed_error,absolute_error,mean_run_absolute_error,run_absolute_error_SD
K6/C7,6.0,7.0,P-joint,Service,5,52026,0.8914614842398331,0.00967728955438318,0.899568224166502,0.0030257092421947618,0.008106739926668882,0.008106739926668882,0.011441727184473671,0.005547219811886448
K6/C7,6.0,7.0,P-joint,On_time,5,52026,0.10846164438525978,0.00970583139788103,0.10042886560059575,0.0030249583968945263,-0.008032778784664033,0.008032778784664033,0.011405631280914255,0.005579662278316079
K6/C8,6.0,8.0,B1,Queue,5,52030,1.9203072491598654e-05,4.293937546807085e-05,0.008821833416406143,0.0013316251861012595,0.008802630343914545,0.008802630343914545,0.008802630343914545,0.0013646782086085235
K6/C8,6.0,8.0,B1,Service,5,52030,0.8860840739736355,0.007994349980334116,0.7911937105379906,0.006739578924074356,-0.09489036343564494,0.09489036343564494,0.09489036343564487,0.012700382086427675
K6/C8,6.0,8.0,B1,On_time,5,52030,0.1138967229538729,0.008030832550415035,0.19998445604560317,0.007941068371744554,0.08608773309173026,0.08608773309173026,0.08608773309173026,0.013920348936346512
K6/C8,6.0,8.0,P-old,Queue,5,52030,1.9203072491598654e-05,4.293937546807085e-05,1.1945727576449742e-06,2.4735782283405726e-06,-1.800849973395368e-05,1.800849973395368e-05,1.815119378654528e-05,4.038799564460115e-05
K6/C8,6.0,8.0,P-old,Service,5,52030,0.8860840739736355,0.007994349980334116,0.8945020308330858,0.004390119018349366,0.008417956859450237,0.008417956859450237,0.011684634319116838,0.00665498251477789
K6/C8,6.0,8.0,P-old,On_time,5,52030,0.1138967229538729,0.008030832550415035,0.1054967745941567,0.004388759645137991,-0.008399948359716206,0.008399948359716206,0.011702785512903458,0.00664317651776603
K6/C8,6.0,8.0,P-joint,Queue,5,52030,1.9203072491598654e-05,4.293937546807085e-05,1.1945727576449734e-06,2.473578228340573e-06,-1.800849973395368e-05,1.800849973395368e-05,1.815119378654528e-05,4.038799564460115e-05
K6/C8,6.0,8.0,P-joint,Service,5,52030,0.8860840739736355,0.007994349980334116,0.8934452637921175,0.004386497527324211,0.007361189818481995,0.007361189818481995,0.011026740078667774,0.006542750849611506
K6/C8,6.0,8.0,P-joint,On_time,5,52030,0.1138967229538729,0.008030832550415035,0.10655354163512484,0.004385155300798133,-0.00734318131874806,0.00734318131874806,0.011044891272454347,0.006536460910090566
K7/C1,7.0,1.0,B1,Queue,5,62657,1.0,0.0,0.9859592618137606,0.0022184510346214925,-0.01404073818623941,0.01404073818623941,0.014040738186239455,0.0022184510346214925
K7/C1,7.0,1.0,B1,Service,5,62657,0.0,0.0,0.003733022126295126,0.0007261838379786476,0.003733022126295126,0.003733022126295126,0.003733022126295126,0.0007261838379786476
K7/C1,7.0,1.0,B1,On_time,5,62657,0.0,0.0,0.010307716059944357,0.0015251623699923179,0.010307716059944357,0.010307716059944357,0.010307716059944357,0.0015251623699923179
K7/C1,7.0,1.0,P-old,Queue,5,62657,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
K7/C1,7.0,1.0,P-old,Service,5,62657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K7/C1,7.0,1.0,P-old,On_time,5,62657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K7/C1,7.0,1.0,P-joint,Queue,5,62657,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
K7/C1,7.0,1.0,P-joint,Service,5,62657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K7/C1,7.0,1.0,P-joint,On_time,5,62657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K7/C2,7.0,2.0,B1,Queue,5,62656,0.7401744463631277,0.2297600282648326,0.5818845087133488,0.05220130708366779,-0.15828993764977883,0.15828993764977883,0.20111382981823267,0.11443728853652681
K7/C2,7.0,2.0,B1,Service,5,62656,0.08673098936672494,0.07627545634139803,0.15719378686268393,0.007350747747875388,0.07046279749595899,0.07046279749595899,0.08611398497353055,0.05105328368860242
K7/C2,7.0,2.0,B1,On_time,5,62656,0.17309456427014744,0.15348639808419412,0.26092170442396717,0.04957243245978706,0.08782714015381973,0.08782714015381973,0.11499984484470212,0.06368308107674724
K7/C2,7.0,2.0,P-old,Queue,5,62656,0.7401744463631277,0.2297600282648326,0.7355867093179848,0.2289455291764201,-0.004587737045142926,0.004587737045142926,0.0045877370451428475,0.0030225609162968558
K7/C2,7.0,2.0,P-old,Service,5,62656,0.08673098936672494,0.07627545634139803,0.0957824390777414,0.08152108218689708,0.009051449711016457,0.009051449711016457,0.009051449711016459,0.005424234074589269
K7/C2,7.0,2.0,P-old,On_time,5,62656,0.17309456427014744,0.15348639808419412,0.16863085160427382,0.1474297629678353,-0.004463712665873615,0.004463712665873615,0.005360907875644092,0.005301476396921122
K7/C2,7.0,2.0,P-joint,Queue,5,62656,0.7401744463631277,0.2297600282648326,0.7355867093179848,0.2289455291764201,-0.004587737045142926,0.004587737045142926,0.0045877370451428475,0.0030225609162968558
K7/C2,7.0,2.0,P-joint,Service,5,62656,0.08673098936672494,0.07627545634139803,0.09160653220161627,0.07763596446355127,0.004875542834891333,0.004875542834891333,0.004875542834891324,0.0021126113480993036
K7/C2,7.0,2.0,P-joint,On_time,5,62656,0.17309456427014744,0.15348639808419412,0.17280675848039895,0.15131976486241597,-0.0002878057897484909,0.0002878057897484909,0.001989933777761578,0.00138428745139039
K7/C3,7.0,3.0,B1,Queue,5,62652,0.21902903213450314,0.10481323120607475,0.2246781033948249,0.06719587465144734,0.00564907126032177,0.00564907126032177,0.07713879463677116,0.0586757769336499
K7/C3,7.0,3.0,B1,Service,5,62652,0.3674199523920759,0.05043045873700615,0.3959439676132235,0.02125526199815809,0.02852401522114756,0.02852401522114756,0.04479997524188396,0.04200060758572246
K7/C3,7.0,3.0,B1,On_time,5,62652,0.41355101547342094,0.05534263554705092,0.37937792899195166,0.08781162903600359,-0.03417308648146927,0.03417308648146927,0.04913831632524095,0.07091689913493548
K7/C3,7.0,3.0,P-old,Queue,5,62652,0.21902903213450314,0.10481323120607475,0.16707606516587453,0.03570249940960185,-0.05195296696862861,0.05195296696862861,0.05345294402515026,0.0767187914848857
K7/C3,7.0,3.0,P-old,Service,5,62652,0.3674199523920759,0.05043045873700615,0.4051963469406534,0.026133030681701738,0.03777639454857745,0.03777639454857745,0.04266226905577495,0.06616993576757016
K7/C3,7.0,3.0,P-old,On_time,5,62652,0.41355101547342094,0.05534263554705092,0.4277275878934721,0.05287874479256377,0.014176572420051159,0.014176572420051159,0.02034343970552508,0.005448454715538467
K7/C3,7.0,3.0,P-joint,Queue,5,62652,0.21902903213450314,0.10481323120607475,0.16707606516587456,0.03570249940960186,-0.05195296696862858,0.05195296696862858,0.05345294402515026,0.0767187914848857
K7/C3,7.0,3.0,P-joint,Service,5,62652,0.3674199523920759,0.05043045873700615,0.42381848442343406,0.026978265281410195,0.05639853203135814,0.05639853203135814,0.05639853203135814,0.07261156895798593
K7/C3,7.0,3.0,P-joint,On_time,5,62652,0.41355101547342094,0.05534263554705092,0.4091054504106914,0.053855855202196594,-0.0044455650627295284,0.0044455650627295284,0.007327675216877549,0.009890756533843867
K7/C4,7.0,4.0,B1,Queue,5,62046,0.039519058128473374,0.010200578462772883,0.09396235012017709,0.0036935431704950023,0.05444329199170372,0.05444329199170372,0.05444329199170371,0.007745896406361674
K7/C4,7.0,4.0,B1,Service,5,62046,0.42628945540240226,0.0024301003089298927,0.4413731343925525,0.005946577321142066,0.015083678990150229,0.015083678990150229,0.015083678990150229,0.00825214600024087
K7/C4,7.0,4.0,B1,On_time,5,62046,0.5341914864691244,0.008315209355315397,0.46466451548727045,0.009520420908711419,-0.06952697098185395,0.06952697098185395,0.06952697098185395,0.005720962497077594
K7/C4,7.0,4.0,P-old,Queue,5,62046,0.039519058128473374,0.010200578462772883,0.018878704729309994,0.002208989574254291,-0.02064035339916338,0.02064035339916338,0.020640353399163373,0.008025152335890715
K7/C4,7.0,4.0,P-old,Service,5,62046,0.42628945540240226,0.0024301003089298927,0.445005211595823,0.003949875078241222,0.01871575619342075,0.01871575619342075,0.018715756193420707,0.005973254642941718
K7/C4,7.0,4.0,P-old,On_time,5,62046,0.5341914864691244,0.008315209355315397,0.5361160836748671,0.006128028869048824,0.001924597205742673,0.001924597205742673,0.002416308952354851,0.0023080439333996654
K7/C4,7.0,4.0,P-joint,Queue,5,62046,0.039519058128473374,0.010200578462772883,0.018878704729309994,0.0022089895742542927,-0.02064035339916338,0.02064035339916338,0.020640353399163376,0.008025152335890713
K7/C4,7.0,4.0,P-joint,Service,5,62046,0.42628945540240226,0.0024301003089298927,0.45666800572097266,0.004207964798222752,0.030378550318570396,0.030378550318570396,0.03037855031857044,0.006203820258590786
K7/C4,7.0,4.0,P-joint,On_time,5,62046,0.5341914864691244,0.008315209355315397,0.5244532895497173,0.006386058898719689,-0.009738196919407138,0.009738196919407138,0.009738196919407072,0.002713193592506773
K7/C5,7.0,5.0,B1,Queue,5,58493,0.06623130077404527,0.010188188566346077,0.0938640826430092,0.004747997887093551,0.027632781868963938,0.027632781868963938,0.02763278186896394,0.011089613348743007
K7/C5,7.0,5.0,B1,Service,5,58493,0.5962462790322631,0.013245372474926721,0.5799408681928417,0.00320248060794177,-0.016305410839421386,0.016305410839421386,0.016704531427806035,0.009654221446051115
K7/C5,7.0,5.0,B1,On_time,5,58493,0.3375224201936917,0.022982875637266784,0.3261950491641491,0.005460086171897167,-0.011327371029542621,0.011327371029542621,0.015357417197315527,0.017998531322242682
K7/C5,7.0,5.0,P-old,Queue,5,58493,0.06623130077404527,0.010188188566346077,0.07890712636571498,0.0031911034982359155,0.012675825591669715,0.012675825591669715,0.012675825591669715,0.010285694037324095
K7/C5,7.0,5.0,P-old,Service,5,58493,0.5962462790322631,0.013245372474926721,0.5232201559012531,0.0030371378886483264,-0.07302612313100998,0.07302612313100998,0.0730261231310099,0.011373268872472394
K7/C5,7.0,5.0,P-old,On_time,5,58493,0.3375224201936917,0.022982875637266784,0.3978727177330319,0.00549503798384468,0.06035029753934018,0.06035029753934018,0.0603502975393402,0.0214594033704183
K7/C5,7.0,5.0,P-joint,Queue,5,58493,0.06623130077404527,0.010188188566346077,0.07890712636571498,0.0031911034982359155,0.012675825591669715,0.012675825591669715,0.012675825591669715,0.010285694037324095
K7/C5,7.0,5.0,P-joint,Service,5,58493,0.5962462790322631,0.013245372474926721,0.6105376617368384,0.003894469458964684,0.014291382704575306,0.014291382704575306,0.014291382704575351,0.011147970533070518
K7/C5,7.0,5.0,P-joint,On_time,5,58493,0.3375224201936917,0.022982875637266784,0.3105552118974465,0.006343706124931565,-0.026967208296245215,0.026967208296245215,0.026967208296245115,0.021158749962487858
K7/C6,7.0,6.0,B1,Queue,5,56981,0.08336693855204798,0.007895588327047278,0.061152424089650825,0.016960931027374632,-0.022214514462397153,0.022214514462397153,0.02507924025872737,0.014710614966252407
K7/C6,7.0,6.0,B1,Service,5,56981,0.8407183281897508,0.0034723480478446424,0.8054659933533828,0.008382261894914306,-0.03525233483636803,0.03525233483636803,0.03525233483636803,0.01050062476913428
K7/C6,7.0,6.0,B1,On_time,5,56981,0.07591473325820126,0.010965209096243498,0.13338158255696642,0.024629185762408138,0.05746684929876515,0.05746684929876515,0.05746684929876515,0.02987312948780177
K7/C6,7.0,6.0,P-old,Queue,5,56981,0.08336693855204798,0.007895588327047278,0.08484515834404036,0.01087667114475025,0.0014782197919923773,0.0014782197919923773,0.012136978589801835,0.005047861651703321
K7/C6,7.0,6.0,P-old,Service,5,56981,0.8407183281897508,0.0034723480478446424,0.7780454204161901,0.0011470040459571947,-0.06267290777356072,0.06267290777356072,0.06267290777356072,0.003691061033234207
K7/C6,7.0,6.0,P-old,On_time,5,56981,0.07591473325820126,0.010965209096243498,0.13710942123976952,0.010670612678757761,0.061194687981568255,0.061194687981568255,0.06119468798156824,0.017538717450169168
K7/C6,7.0,6.0,P-joint,Queue,5,56981,0.08336693855204798,0.007895588327047278,0.08484515834404036,0.01087667114475025,0.0014782197919923773,0.0014782197919923773,0.012136978589801835,0.005047861651703321
K7/C6,7.0,6.0,P-joint,Service,5,56981,0.8407183281897508,0.0034723480478446424,0.8492084830185856,0.0011721324815427844,0.008490154828834862,0.008490154828834862,0.008490154828834862,0.00354946301353226
K7/C6,7.0,6.0,P-joint,On_time,5,56981,0.07591473325820126,0.010965209096243498,0.065946358637374,0.010688781075340756,-0.009968374620827267,0.009968374620827267,0.01322270931652605,0.014474131875937902
K7/C7,7.0,7.0,B1,Queue,5,56969,0.00014020091377249955,0.0001319958474224593,0.0233173080936799,0.0018997867861342836,0.0231771071799074,0.0231771071799074,0.023177107179907404,0.0018655937821946294
K7/C7,7.0,7.0,B1,Service,5,56969,0.969584217104873,0.002770654391804258,0.8799295737307524,0.003135827201232991,-0.08965464337412055,0.08965464337412055,0.08965464337412057,0.004943120434397723
K7/C7,7.0,7.0,B1,On_time,5,56969,0.03027558198135457,0.0027119152467560527,0.09675311817556775,0.0033748833425872836,0.06647753619421318,0.06647753619421318,0.06647753619421318,0.0042286715589594
K7/C7,7.0,7.0,P-old,Queue,5,56969,0.00014020091377249955,0.0001319958474224593,6.691109046510132e-05,8.040758559015843e-05,-7.328982330739823e-05,7.328982330739823e-05,8.631005142188928e-05,8.725835844783154e-05
K7/C7,7.0,7.0,P-old,Service,5,56969,0.969584217104873,0.002770654391804258,0.9748179525676255,0.0007566145732372694,0.00523373546275252,0.00523373546275252,0.0052337354627524976,0.0033980023887659073
K7/C7,7.0,7.0,P-old,On_time,5,56969,0.03027558198135457,0.0027119152467560527,0.025115136341909438,0.0007446984087803795,-0.005160445639445132,0.005160445639445132,0.0051604456394451345,0.0033096669241728864
K7/C7,7.0,7.0,P-joint,Queue,5,56969,0.00014020091377249955,0.0001319958474224593,6.691109046510132e-05,8.040758559015843e-05,-7.328982330739823e-05,7.328982330739823e-05,8.631005142188931e-05,8.725835844783157e-05
K7/C7,7.0,7.0,P-joint,Service,5,56969,0.969584217104873,0.002770654391804258,0.9745386266470131,0.0008098687706324894,0.0049544095421401035,0.0049544095421401035,0.004954409542140148,0.00345201177239596
K7/C7,7.0,7.0,P-joint,On_time,5,56969,0.03027558198135457,0.0027119152467560527,0.02539446226252185,0.0007973718962705649,-0.004881119718832719,0.004881119718832719,0.004881119718832724,0.003363721387683728
K7/C8,7.0,8.0,B1,Queue,5,56724,5.316848517598846e-05,7.937320678944585e-05,0.024326541051837937,0.0014155790798321436,0.024273372566661948,0.024273372566661948,0.024273372566661944,0.0014312295767809585
K7/C8,7.0,8.0,B1,Service,5,56724,0.9622925175744113,0.0066188242532572265,0.8795507591709866,0.0077933147358866086,-0.08274175840342468,0.08274175840342468,0.0827417584034246,0.010976728114955687
K7/C8,7.0,8.0,B1,On_time,5,56724,0.03765431394041281,0.006582003205103651,0.0961226997771754,0.00870147002660343,0.05846838583676259,0.05846838583676259,0.058468385836762594,0.011731689836169837
K7/C8,7.0,8.0,P-old,Queue,5,56724,5.316848517598846e-05,7.937320678944585e-05,8.890086327644463e-06,8.27681280291317e-06,-4.4278398848344e-05,4.4278398848344e-05,4.8034311429559144e-05,6.991070501421037e-05
K7/C8,7.0,8.0,P-old,Service,5,56724,0.9622925175744113,0.0066188242532572265,0.9687379037982657,0.0017353567477003213,0.006445386223854488,0.006445386223854488,0.008409995633686097,0.005054225357720514
K7/C8,7.0,8.0,P-old,On_time,5,56724,0.03765431394041281,0.006582003205103651,0.03125320611540663,0.001736289071833952,-0.0064011078250061845,0.0064011078250061845,0.008365662147782218,0.005025508050145305
K7/C8,7.0,8.0,P-joint,Queue,5,56724,5.316848517598846e-05,7.937320678944585e-05,8.890086327644461e-06,8.276812802913167e-06,-4.4278398848344e-05,4.4278398848344e-05,4.8034311429559144e-05,6.991070501421037e-05
K7/C8,7.0,8.0,P-joint,Service,5,56724,0.9622925175744113,0.0066188242532572265,0.9680960647720671,0.0016995074443383195,0.005803547197655856,0.005803547197655856,0.008033017251387276,0.004683042714355749
K7/C8,7.0,8.0,P-joint,On_time,5,56724,0.03765431394041281,0.006582003205103651,0.031895045141605224,0.0016999132136221668,-0.0057592687988075875,0.0057592687988075875,0.007988683765483324,0.004656753232709708
