fold,run,K,C,A_start,training_n,training_runs,test_n,train_W_q25_ns,train_W_q75_ns,test_low_n,test_high_n,test_low_service_mean_ms,test_high_service_mean_ms,high_minus_low_ms,heldout_spearman_W_S,heldout_service_CDF_mean
1,190,5,7,0,7054,4,1761,41520.75,94820.75,321,450,18.539967174454826,20.08484701777778,1.5448798433229527,0.21424285735469192,0.544177495356258
1,190,5,7,1,7056,4,1764,45075.0,130413.0,312,461,20.084857676282052,20.51903290238612,0.4341752261040668,0.09886663751747155,0.5224064304482186
1,190,5,7,2,7061,4,1764,42834.0,202022.0,413,445,20.326946261501213,20.314170561797752,-0.01277569970346093,-0.01611989597914572,0.5237507550818089
1,190,5,7,3,7065,4,1764,41917.0,218475.0,414,493,20.530654579710145,19.86616826572008,-0.6644863139900643,-0.190808249313103,0.5299278805648232
1,190,5,7,4,7057,4,1764,40333.0,190754.0,413,470,20.272772600484263,19.695929785106383,-0.57684281537788,-0.12216389740311381,0.5295151691586842
1,195,5,8,0,7047,4,1761,43000.5,98070.0,402,490,18.616710758706468,20.43616598979592,1.819455231089453,0.27926503730297497,0.606175200549696
1,195,5,8,1,7050,4,1764,44968.5,137062.0,424,435,20.164162327830187,20.897375048275862,0.7332127204456746,0.15806325773636726,0.6000299930847043
1,195,5,8,2,7050,4,1766,47833.25,190683.5,420,445,20.69567556904762,20.468898658426966,-0.22677691062065364,-0.07632423467967497,0.5947724954418769
1,195,5,8,3,7074,4,1765,44241.0,233276.25,438,478,20.567663940639267,19.922206412133892,-0.645457528505375,-0.19795570508161056,0.5990938368249529
1,195,5,8,4,7035,4,1763,41125.5,203140.5,488,483,20.283557711065576,19.77927309109731,-0.5042846199682671,-0.15480326175802367,0.5985624103774136
1,200,6,1,0,42990,4,10744,9073348.0,164632892.0,2638,3253,4.851643110689917,5.343715989855518,0.49207287916560105,0.11284223481840061,0.48076636724986005
1,205,6,2,0,7030,4,1750,37066.0,92345.25,414,460,8.129147050724638,8.665441997826086,0.5362949471014478,0.26869665434664375,0.4837780125990652
1,205,6,2,1,35959,4,8990,6294267.0,14475079.0,2360,2184,8.558365111864406,8.502924523351648,-0.05544058851275757,-0.034489735209689225,0.4932819020401463
1,210,6,3,0,7068,4,1772,36340.75,88244.25,337,494,11.05169434124629,12.062791906882591,1.0110975656363017,0.2707780233702474,0.5058996385962358
1,210,6,3,1,7075,4,1774,41533.0,123649.0,380,526,12.066793186842105,12.249040830798478,0.18224764395637294,0.05155354555318701,0.5081989953031818
1,210,6,3,2,28809,4,7205,5231565.0,11104691.0,1816,1864,12.557802132709252,12.420924743025752,-0.13687738968349983,0.06017097896210327,0.5095224671120562
1,215,6,4,0,7073,4,1771,43056.0,119519.0,502,380,14.529825601593625,16.268915131578947,1.7390895299853213,0.2877040698518961,0.4891894906094649
1,215,6,4,1,7086,4,1776,46753.0,208333.5,468,432,16.062970373931623,16.303190506944443,0.2402201330128193,0.08217930149007134,0.48830686634983844
1,215,6,4,2,7094,4,1779,46893.0,238034.25,455,452,16.1990323978022,15.888707168141591,-0.3103252296606076,-0.08718018789708078,0.5028243551264454
1,215,6,4,3,21641,4,5331,302790.0,13899393.0,1297,1309,16.32893928218967,9.631815231474407,-6.697124050715262,-0.8886997284323765,0.4758306864377697
1,220,6,5,0,6925,4,1722,44464.0,112123.0,437,423,17.616400105263157,19.905229172576835,2.288829067313678,0.26765935952760067,0.4901780735187445
1,220,6,5,1,6976,4,1744,46294.0,196393.0,438,437,19.55898590410959,20.81852372311213,1.2595378190025386,0.18882750968714201,0.4943298386078613
1,220,6,5,2,6984,4,1742,49886.0,285451.0,408,403,20.294434151960782,20.668170411910673,0.3737362599498901,0.04775714459542354,0.4857068740358477
1,220,6,5,3,6994,4,1741,49438.0,297806.75,414,419,20.69315156280193,20.41524646778043,-0.27790509502149874,-0.05585182793876374,0.5031798815986854
1,220,6,5,4,13965,4,3494,83888.0,15312812.0,879,846,20.460751154721276,7.58208269858156,-12.878668456139716,-0.8621447719658155,0.5010323871662966
1,225,6,6,0,6931,4,1726,39472.0,81616.5,273,524,21.215668813186813,23.812665080152673,2.59699626696586,0.21665562555607137,0.5367910606335953
1,225,6,6,1,6944,4,1731,42821.75,122763.25,321,487,24.51324892211838,24.8806466550308,0.3673977329124227,0.04892779939231237,0.520840488037335
1,225,6,6,2,6953,4,1732,47066.0,189800.0,378,442,24.920544648148148,24.99698401357466,0.07643936542651275,-0.037894263108055416,0.5278869273701451
1,225,6,6,3,6964,4,1732,46656.25,249745.25,380,464,24.978247986842106,24.596305810344827,-0.38194217649727946,-0.1585724530619539,0.5238366266367581
1,225,6,6,4,6961,4,1734,47270.0,279478.0,403,471,24.48879950372208,24.125143004246283,-0.36365649947579826,-0.1260345675777799,0.5378828361076468
1,225,6,6,5,6964,4,1734,47231.75,311194.0,430,432,24.10062443255814,23.47750452546296,-0.6231199070951767,-0.16887280170251676,0.5316003145522831
1,230,6,7,0,6918,4,1732,45051.5,86802.25,494,420,22.30130881174089,23.63625023095238,1.3349414192114928,0.13729151367565,0.4746389076392742
1,230,6,7,1,6929,4,1738,44694.0,128649.0,445,437,24.172930878651687,25.147258475972542,0.9743275973208547,0.1154975470335587,0.468536367804898
1,230,6,7,2,6929,4,1737,48000.0,206824.0,420,465,25.078482354761906,24.899784144086023,-0.17869821067588276,-0.05532047637565576,0.4748384240748315
1,230,6,7,3,6939,4,1739,47755.5,270248.0,454,421,24.991943143171806,24.523252320665083,-0.4686908225067228,-0.1468098272110351,0.4785107982392526
1,230,6,7,4,6934,4,1736,47946.25,298353.0,444,406,24.62703150225225,24.145345586206897,-0.48168591604535393,-0.15848069022242245,0.4693978545575864
1,230,6,7,5,6939,4,1730,45430.5,264987.5,381,415,23.9298218503937,23.59178920240964,-0.3380326479840612,-0.13626534727388398,0.4738075067037528
1,235,6,8,0,6918,4,1729,44324.0,88396.75,418,460,21.918394688995217,23.852337965217394,1.9339432762221769,0.18193811521824588,0.47283112043234377
1,235,6,8,1,6934,4,1736,48299.75,132716.75,388,465,24.57004235309278,25.103791587096772,0.5337492340039915,0.07380544822956911,0.48385676204476974
1,235,6,8,2,6940,4,1738,47303.75,210485.75,414,473,24.999057323671497,24.893671894291757,-0.10538542937974071,-0.05029863323304456,0.48455435874817193
1,235,6,8,3,6941,4,1735,46853.0,259969.0,405,449,24.874720644444444,24.63315689309577,-0.24156375134867503,-0.08877421242198587,0.4890912993709433
1,235,6,8,4,6944,4,1736,48424.75,275586.0,397,450,24.71666706801008,24.214931984444444,-0.5017350835656345,-0.16453022927212738,0.4986611954224978
1,235,6,8,5,6928,4,1738,42945.0,239928.5,391,430,24.01633647826087,23.74241948139535,-0.2739169968655233,-0.11049668475424938,0.49311087642880114
1,240,7,1,0,50130,4,12527,2949382126.25,7630181289.0,2923,3812,5.615934559356825,4.97928324449108,-0.6366513148657447,-0.36530474732368395,0.5152614012221532
1,245,7,2,1,48182,4,12520,15103391.75,205497123.75,0,795,,9.314881545911948,,-0.003333723565801285,0.5561475040789827
1,250,7,3,0,4609,4,1258,47166.0,167900.0,357,286,11.99287118487395,12.753797765734266,0.7609265808603158,0.19278622241485258,0.47583251956409334
1,250,7,3,1,6868,4,1580,50507.0,238693.75,377,399,12.349819355437667,12.58979207518797,0.23997271975030365,0.06027792539547411,0.5002182198860243
1,250,7,3,2,38636,4,9701,8626654.25,19367569.5,2086,2939,12.29321332214765,12.071644721674039,-0.2215686004736117,-0.005676480965890012,0.4964199014238325
1,255,7,4,0,5713,4,1375,45306.0,149094.0,258,399,14.9147415,16.40107687969925,1.4863353796992502,0.22663636198894746,0.5130832073580192
1,255,7,4,1,6521,4,1601,49407.0,275773.0,367,379,16.273442002724796,16.58385246701847,0.3104104642936747,0.07030337009180522,0.5303652132001152
1,255,7,4,2,7010,4,1765,51820.75,344758.25,402,472,16.440022723880595,16.300145038135593,-0.13987768574500237,-0.03674220326930195,0.5260825288034495
1,255,7,4,3,30341,4,7720,1580186.0,14184782.0,1935,2214,16.64600561033592,14.698834099367659,-1.9471715109682606,-0.28773430783106413,0.5117290758772522
1,260,7,5,0,4595,4,1100,48084.0,190943.5,241,283,17.999696456431533,20.900280091872794,2.9005836354412615,0.2978186584245681,0.5251726184587991
1,260,7,5,1,6187,4,1523,54616.5,374275.0,356,354,19.94574212921348,21.434361892655367,1.4886197634418856,0.1969575411146512,0.5163784101988358
1,260,7,5,2,7151,4,1802,58556.5,478269.0,472,419,20.46495627118644,21.519065255369927,1.054108984183486,0.14985008333020752,0.5268208337944243
1,260,7,5,3,7049,4,1781,54324.0,470331.0,450,428,21.029235713333335,21.22579300233645,0.1965572890031133,0.04531757832877239,0.5131229862925512
1,260,7,5,4,21823,4,5482,414301.0,16359727.5,1362,1491,21.434290643171806,11.262074290409121,-10.172216352762685,-0.8063224206073045,0.5038090275008329
1,265,7,6,0,3964,4,950,46988.75,169162.25,178,254,23.051705393258427,24.993509433070866,1.941804039812439,0.21626686855755964,0.5287075787349302
1,265,7,6,1,7289,4,1824,49843.0,245057.0,377,454,24.312375737400533,25.889251136563878,1.5768753991633453,0.14467115506156789,0.5207769217253588
1,265,7,6,2,6969,4,1779,54907.0,423588.0,403,420,25.61236417617866,25.702472254761904,0.09010807858324554,-0.03114306492803781,0.5142980021295626
1,265,7,6,3,6830,4,1717,57213.5,466407.25,407,434,25.884408872235873,25.357436205069124,-0.5269726671667492,-0.11544962485762841,0.5134832878688782
1,265,7,6,4,6780,4,1698,52664.75,436650.75,361,426,25.520936030470914,24.997064089201878,-0.5238719412690358,-0.1197047776042695,0.5236528485707634
1,265,7,6,5,13705,4,3476,95417.0,18341838.0,830,969,25.091181278313254,8.43174709391125,-16.659434184402002,-0.8472385011455866,0.5040439282615057
1,270,7,7,0,2700,4,656,51260.25,211766.5,142,190,26.5848826056338,28.78098057368421,2.1960979680504096,0.16387031439381564,0.5017987804878049
1,270,7,7,1,4967,4,1220,55839.0,291963.0,285,324,28.2723850877193,29.192411459876546,0.9200263721572455,0.09498254865372378,0.4974688683012803
1,270,7,7,2,6425,4,1668,57325.0,373067.0,358,427,28.742497446927377,29.274212030444964,0.5317145835175872,0.03741126809546257,0.497103919976859
1,270,7,7,3,7196,4,1867,57241.75,408669.0,437,443,28.935238276887873,29.193890884875845,0.2586526079879725,-0.005224777563331922,0.49585691985638636
1,270,7,7,4,7696,4,1926,53025.75,388535.0,487,449,28.766877137577,28.785284329621383,0.018407192044382015,-0.024211274320759785,0.493341202453352
1,270,7,7,5,7772,4,1946,48385.25,346334.75,440,498,28.54022265681818,28.561771439759035,0.021548782940854494,-0.03394248646500398,0.4936122053022974
1,270,7,7,6,8802,4,2128,44695.0,440218.75,525,484,28.254497264761905,28.927469378099172,0.6729721133372664,0.09876217551876999,0.4848996746296552
1,275,7,8,0,2739,4,669,47482.5,177674.5,184,161,26.26234675543478,27.749301273291927,1.4869545178571464,0.13275130878823807,0.4533246452312853
1,275,7,8,1,5115,4,1286,54594.0,317401.0,329,292,27.889531844984802,28.664659773972605,0.7751279289878035,0.09355569109972295,0.47102611931789673
1,275,7,8,2,6605,4,1617,55955.0,407766.0,393,398,28.42944376335878,29.023337721105527,0.5938939577467472,0.025555023486085553,0.49126132870049816
1,275,7,8,3,7273,4,1766,56214.0,407624.0,412,452,28.68273502184466,28.884788557522125,0.20205353567746442,0.004588469705315305,0.4872892011736423
1,275,7,8,4,7621,4,1909,54648.0,393383.0,469,473,27.864551509594882,28.645789175475688,0.7812376658808056,0.01836367910105851,0.4718892113125975
1,275,7,8,5,7571,4,1893,50788.0,360086.5,454,473,27.83486770044053,28.26005040591966,0.4251827054791306,-0.016359480647940752,0.46626459863704073
1,275,7,8,6,7371,4,1840,44097.5,250257.0,458,415,27.71769230786026,27.988543477108433,0.27085116924817143,0.009873869338176564,0.4859591495461061
1,275,7,8,7,1170,4,279,61996.5,654584.0,63,68,28.014070444444442,30.62829044117647,2.6142199967320288,0.14434657034923862,0.473985234200288
2,1,1,1,0,7195,4,1798,40894.5,216480.5,116,533,11.597894258620691,11.293296294559099,-0.30459796406159256,-0.08883743615739757,0.5046584074189452
2,6,1,2,0,7186,4,1796,204717.75,220214.75,579,349,11.540163626943006,11.13085958739255,-0.4093040395504559,-0.13292820381409276,0.5072693780346219
2,11,1,3,0,7186,4,1797,45463.0,210336.75,67,797,10.93418819402985,11.33779238017566,0.4036041861458095,0.04553528638444706,0.4170725678338561
2,16,1,4,0,7187,4,1797,45598.0,214685.5,85,401,11.791493647058823,11.630561009975063,-0.1609326370837607,-0.07338500151685733,0.6128721717371507
2,21,1,5,0,7183,4,1796,43566.5,212742.5,494,454,11.088866273279352,11.425087786343612,0.3362215130642596,0.10180988298347136,0.46464586174917455
2,26,1,6,0,7176,4,1794,49143.5,211836.25,465,440,11.083676731182795,10.81840711590909,-0.26526961527370396,-0.05804641739187598,0.32181989947912587
2,31,1,7,0,7176,4,1794,42562.75,210411.0,960,234,11.120330436458332,11.322714948717948,0.2023845122596164,0.051106288380790406,0.473665547489526
2,36,1,8,0,7177,4,1794,45463.0,210355.0,713,365,10.843695911640953,11.167254690410958,0.32355877877000516,0.12212295318807621,0.36814119922600513
2,41,2,1,0,14366,4,3592,213485.75,5803697.25,684,915,5.96179966374269,6.226284893989071,0.2644852302463807,0.1303922928208158,0.5092936466545763
2,46,2,2,0,7177,4,1794,36713.0,210659.0,266,421,10.514187109022556,11.307383534441804,0.7931964254192483,0.3322525183954555,0.4820212561214918
2,46,2,2,1,7191,4,1794,82663.0,220908.5,579,404,10.996002284974093,10.96281732920792,-0.03318495576617231,-0.033966062063948504,0.47885983144730493
2,51,2,3,0,7179,4,1795,58843.5,223003.5,366,404,11.23585950546448,11.99622286881188,0.7603633633474001,0.329120030917601,0.5408170922541411
2,51,2,3,1,7180,4,1795,36824.0,120604.0,428,589,10.986690894859812,11.427351039049237,0.44066014418942423,0.19719931511416852,0.5612990277853214
2,56,2,4,0,7179,4,1798,39750.5,200577.0,486,513,10.834086228395062,11.495206787524367,0.661120559129305,0.270521266160747,0.5587680729280696
2,56,2,4,1,7178,4,1794,65800.25,220698.5,263,379,11.124482288973384,11.151027187335092,0.026544898361708036,-0.0067298390950564285,0.5645820112427015
2,61,2,5,0,7172,4,1794,53018.75,212575.25,502,489,11.164463472111553,11.7093331002045,0.5448696280929468,0.23033324336597988,0.5114338959697722
2,61,2,5,1,7174,4,1794,40287.5,204418.75,432,459,11.063188201388888,10.987099464052287,-0.07608873733660104,0.012858880240619184,0.5047561195062438
2,66,2,6,0,7157,4,1791,42381.0,144177.0,522,301,10.697643645593871,11.39080137873754,0.6931577331436696,0.30752864662838997,0.48200802500384804
2,66,2,6,1,7159,4,1790,52963.0,215482.5,359,396,11.101144807799443,11.153031575757575,0.051886767958132296,0.010291847594789193,0.49960958624569923
2,71,2,7,0,7158,4,1789,38436.25,104288.0,501,459,10.757443840319361,11.445663618736383,0.6882197784170216,0.353633272648931,0.5321075942813421
2,71,2,7,1,7159,4,1789,52603.0,218621.5,344,565,11.215692828488372,11.10548942300885,-0.11020340547952223,-0.09270437721332224,0.5556606853307501
2,76,2,8,0,7158,4,1789,38416.25,99862.5,230,428,10.855505956521739,11.204712308411214,0.3492063518894746,0.2009981078894463,0.48700496702161905
2,76,2,8,1,7160,4,1790,45072.75,211016.0,370,397,10.950100243243243,10.818465687657431,-0.13163455558581205,-0.05276028742213559,0.42734995786648355
2,81,3,1,0,21520,4,5380,221530.5,8284966.75,1459,169,4.849101254969157,4.601671573964497,-0.24742968100466012,-0.5870151204300557,0.4974507504042233
2,86,3,2,0,7165,4,1791,39611.0,215715.0,345,747,7.861040286956522,8.52314183935743,0.6621015524009088,0.4987849392264027,0.5618597757337513
2,86,3,2,1,14369,4,3591,66269.0,7047029.0,930,1091,8.123740024731182,4.76175238771769,-3.361987637013492,-0.7947519111945994,0.49022714145731167
2,91,3,3,0,7159,4,1791,35094.0,55807.0,1008,221,10.612224870039682,11.057437832579186,0.4452129625395038,0.1581538742837397,0.3670204945978983
2,91,3,3,1,7161,4,1791,40687.0,112769.0,670,418,11.504117023880598,11.576094959330144,0.07197793544954578,-0.015948065669309418,0.39946953498582616
2,91,3,3,2,7193,4,1798,43093.0,210046.0,535,458,11.635422813084112,11.53800769650655,-0.09741511657756163,-0.07879336590893617,0.4180212748551884
2,96,3,4,0,7163,4,1791,44588.0,205909.5,532,331,11.497280906015039,12.708177900302115,1.2108969942870758,0.4234694288728148,0.48570492963054684
2,96,3,4,1,7162,4,1790,42725.0,134075.75,539,400,11.943056450834879,11.91614947,-0.026906980834878524,-0.04401666847484293,0.49623252142359037
2,96,3,4,2,7161,4,1790,41000.0,137379.0,498,374,11.862942214859437,11.504070665775401,-0.35887154908403573,-0.21049725897286242,0.4654392702869906
2,101,3,5,0,7162,4,1787,39785.75,84040.5,525,435,11.038284788571428,12.133497970114943,1.0952131815435155,0.380297560122426,0.43523175461112845
2,101,3,5,1,7161,4,1788,46622.0,156186.0,498,470,11.954633795180722,11.947781838297871,-0.00685195688285134,-0.03434095308700005,0.4364388167700573
2,101,3,5,2,7165,4,1787,40556.0,148566.0,461,492,11.711998622559653,11.475105034552847,-0.23689358800680616,-0.12168372455784979,0.421908479907028
2,106,3,6,0,7137,4,1785,38214.0,64287.0,300,538,11.087356673333334,11.774053628252787,0.6866969549194533,0.3064646456721469,0.5033032184430449
2,106,3,6,1,7138,4,1785,43510.25,128150.25,366,488,12.02269993989071,11.849639842213115,-0.17306009767759534,-0.10683576129912327,0.4962846892749815
2,106,3,6,2,7136,4,1784,45368.0,135460.5,365,382,11.96981634520548,11.639466081151832,-0.33035026405364754,-0.24714755776573108,0.5012189504615013
2,111,3,7,0,7134,4,1783,41956.25,81843.75,310,528,11.843969070967741,12.661284988636364,0.8173159176686227,0.28856111257341316,0.5386207556933132
2,111,3,7,1,7134,4,1786,42260.0,137195.5,465,471,12.117942139784947,12.192543063694266,0.07460092390931905,0.053936403880108306,0.5466368330324227
2,111,3,7,2,7134,4,1783,43235.75,148478.25,443,439,12.078334844243793,11.752793364464694,-0.3255414797790994,-0.17632680165020156,0.5421100066494119
2,116,3,8,0,7132,4,1782,40646.0,74267.75,663,319,11.563758123680241,12.257302993730407,0.6935448700501663,0.2050060999367373,0.46930992797042526
2,116,3,8,1,7137,4,1784,46344.0,130170.0,536,411,12.2135195,11.973774233576643,-0.23974526642335725,-0.15270459582319873,0.4789867713946961
2,116,3,8,2,7137,4,1780,42501.0,155558.0,457,407,11.941934606126914,11.45452658968059,-0.4874080164463237,-0.23532456818342418,0.48038352122898076
2,121,4,1,0,28700,4,7172,2445138.0,11144745.25,1788,1800,4.882457958053691,4.5264753099999995,-0.3559826480536916,-0.766638511014015,0.45690368661713865
2,126,4,2,0,7151,4,1786,34990.5,60751.0,408,548,8.029351960784313,8.429934209854014,0.40058224906970175,0.34063054859769337,0.5728983628316575
2,126,4,2,1,21552,4,5388,215807.75,7339328.0,1286,1615,8.559927932348367,7.660509068730651,-0.8994188636177167,-0.469517234959149,0.5236515633327437
2,131,4,3,0,7150,4,1788,37176.0,102345.25,435,438,10.930897783908046,12.562703639269406,1.6318058553613604,0.47703942933936827,0.5131337119256583
2,131,4,3,1,7153,4,1788,42278.0,215602.0,434,353,12.151889707373273,12.31622661756374,0.1643369101904657,0.12189095091167391,0.5017093624145437
2,131,4,3,2,14393,4,3597,60760.0,9946005.0,856,927,12.19327348364486,5.2636583279395905,-6.92961515570527,-0.8592785313063007,0.49515664189846403
2,136,4,4,0,7158,4,1790,35057.0,59346.25,453,454,14.795611880794702,15.886903334801762,1.0912914540070595,0.2835025070994347,0.5596870946442704
2,136,4,4,1,7159,4,1791,36714.0,75977.5,467,479,15.98333297430407,16.346934958246347,0.36360198394227794,0.12505917599044084,0.5695987035798259
2,136,4,4,2,7157,4,1791,39935.0,117671.0,463,477,16.313035110151187,15.940627846960169,-0.37240726319101825,-0.1290305386876751,0.5612220355343545
2,136,4,4,3,7217,4,1806,43131.0,222373.0,418,464,16.37117653588517,15.678263465517242,-0.6929130703679274,-0.28100345981938635,0.5659490151145835
2,141,4,5,0,7113,4,1779,42233.0,126187.0,484,442,11.030568239669421,12.994601839366515,1.9640335996970943,0.2544744120437598,0.21168612964078548
2,141,4,5,1,7122,4,1780,38547.0,125326.25,419,472,12.521229706443913,13.68531031779661,1.1640806113526967,0.22403166519077697,0.20229357363952177
2,141,4,5,2,7137,4,1790,40288.0,126715.0,419,472,13.622227656324583,13.930898338983052,0.30867068265846953,0.08688201026115269,0.1947642429921027
2,141,4,5,3,7089,4,1770,39519.0,129817.0,494,379,12.91398273076923,13.031243419525067,0.11726068875583628,0.03554523220555559,0.16881497792792685
2,146,4,6,0,7106,4,1776,40856.5,97921.5,416,464,15.44020660576923,16.917556159482757,1.4773495537135268,0.32569960242005985,0.5879030504610999
2,146,4,6,1,7109,4,1778,45139.0,180372.0,407,461,16.485180186732187,16.808211921908892,0.3230317351767056,0.11012481808991215,0.5877900619012861
2,146,4,6,2,7130,4,1778,41324.5,156762.0,436,482,16.547026548165135,16.24890383195021,-0.2981227162149267,-0.10478612693703165,0.5987759857507292
2,146,4,6,3,7093,4,1778,40935.0,200802.0,442,477,16.4167452760181,15.816799356394132,-0.5999459196239698,-0.22411801581483662,0.6003088169597015
2,151,4,7,0,7104,4,1775,39527.0,88508.5,534,399,14.519875217228465,16.098645952380952,1.578770735152487,0.29262037456038503,0.503366482679863
2,151,4,7,1,7113,4,1777,41195.0,123640.0,460,448,15.70307961521739,16.287538426339285,0.5844588111218947,0.15969516671309456,0.5092092035309733
2,151,4,7,2,7124,4,1779,46840.5,171964.5,432,500,16.078704335648148,15.936699716,-0.14200461964814792,-0.09262845100486485,0.5128675397258994
2,151,4,7,3,7098,4,1774,41348.5,209917.5,395,498,15.846241455696203,15.323150200803212,-0.5230912548929911,-0.16652889561571432,0.5049478027537172
2,156,4,8,0,7103,4,1777,36911.5,63223.0,512,452,14.57281845703125,16.10971341814159,1.5368949611103417,0.3227959866080414,0.49597905440099144
2,156,4,8,1,7106,4,1779,39983.0,93682.0,440,474,15.828719422727271,16.41008789662447,0.5813684738972,0.18708752641901508,0.5049652835952232
2,156,4,8,2,7107,4,1781,42894.0,123075.5,395,517,16.289773174683546,15.966774953578335,-0.3229982211052107,-0.1134665902915032,0.4997251051485645
2,156,4,8,3,7101,4,1776,44519.0,159613.0,393,492,16.17662142493639,15.501352272357723,-0.6752691525786663,-0.23222779466117305,0.490186558548409
2,161,5,1,0,35853,4,8956,3946425.0,12945377.0,2422,2006,4.867070419075144,4.8411469536390825,-0.025923465436061832,-0.48968575963398264,0.4755587418164144
2,166,5,2,0,7119,4,1777,37898.5,106358.0,394,483,7.883584147208121,8.429388581780538,0.5458044345724167,0.23485239873668634,0.4605723916982327
2,166,5,2,1,28727,4,7183,4103584.5,11483653.0,2206,1008,8.38353808522212,5.617906649801587,-2.7656314354205334,-0.5477273074114178,0.5027602201488324
2,171,5,3,0,7131,4,1783,40741.0,114257.0,470,428,10.574716955319149,11.541896511682243,0.967179556363094,0.17634145804640977,0.36199210150431316
2,171,5,3,1,7132,4,1786,37136.75,89176.25,366,566,11.349153734972678,11.89702196466431,0.5478682296916322,0.14078442364907484,0.3867139978859692
2,171,5,3,2,21582,4,5393,99990.25,10932854.25,1299,486,12.33724920708237,10.222154633744857,-2.1150945733375135,-0.6046352899830262,0.574361445589354
2,176,5,4,0,7130,4,1783,38093.0,101644.5,346,431,14.714456080924856,16.26063254524362,1.5461764643187639,0.2587136136076574,0.6497984313435524
2,176,5,4,1,7139,4,1783,39907.0,123005.5,361,480,16.15312235734072,16.532662004166667,0.3795396468259469,0.09526137981508725,0.6494885589311891
2,176,5,4,2,7143,4,1785,43232.0,161700.5,393,458,16.5414066259542,16.252135633187773,-0.28927099276642565,-0.09675262231895629,0.6470549804690181
2,176,5,4,3,14413,4,3604,57362.0,11019802.0,769,1499,16.31099647854356,6.75336529886591,-9.557631179677651,-0.8324215973340746,0.4837419788353913
2,181,5,5,0,7068,4,1769,37139.0,76775.25,387,461,17.902011824289403,19.434003308026032,1.531991483736629,0.22801366036548149,0.5082643035130268
2,181,5,5,1,7072,4,1771,38833.75,101484.0,428,424,19.562703707943925,20.504600094339622,0.9418963863956975,0.20964044020285413,0.5104065531655045
2,181,5,5,2,7079,4,1774,39833.0,126831.0,456,377,20.18504793640351,20.183018442970823,-0.0020294934326869907,-0.008155981881567855,0.5116779180621088
2,181,5,5,3,7083,4,1774,40478.0,147034.5,438,431,20.28549282420091,19.799440935034806,-0.48605188916610587,-0.1407576661608894,0.51912346773743
2,181,5,5,4,7080,4,1771,41994.0,198485.25,468,412,20.093905463675213,19.538307635922333,-0.5555978277528801,-0.16741981326858502,0.5137834285586681
2,186,5,6,0,7051,4,1764,44640.0,103232.0,425,418,18.674726087058822,20.091424732057416,1.4166986449985934,0.20873578310612942,0.5143064411506578
2,186,5,6,1,7058,4,1765,42824.0,128811.0,465,445,19.797359812903224,20.613139752808987,0.815779939905763,0.16639443899556014,0.5068000709620089
2,186,5,6,2,7063,4,1767,41602.5,158706.0,474,393,20.229072090717303,20.160893223918574,-0.06817886679872842,-0.029968166436831454,0.5045931110265514
2,186,5,6,3,7065,4,1764,41168.0,181818.0,469,406,20.56448182302772,19.90083195812808,-0.6636498648996394,-0.18464957290189885,0.5125611225853871
2,186,5,6,4,7049,4,1766,40566.0,162410.0,501,384,20.188639644710577,19.62706739322917,-0.5615722514814081,-0.14598145331694942,0.504903147631681
2,191,5,7,0,7052,4,1763,42547.75,95398.5,494,438,18.210325856275304,19.722373212328765,1.5120473560534613,0.2519075632964176,0.4809089370623026
2,191,5,7,1,7055,4,1765,46186.0,134701.0,492,402,19.840064536585363,20.477320052238806,0.6372555156534432,0.1372858012241262,0.47451055346197324
2,191,5,7,2,7060,4,1765,42952.0,206601.0,431,419,20.045149580046406,20.070887417661098,0.025737837614691728,-0.00719655250599093,0.47423107480198057
2,191,5,7,3,7066,4,1763,41965.25,224277.0,421,434,20.22805409976247,19.73105487327189,-0.4969992264905798,-0.16239103900348514,0.4822949617406837
2,191,5,7,4,7058,4,1763,40297.25,195945.5,408,447,19.993653245098038,19.445470165548098,-0.5481830795499398,-0.14516858739908858,0.481829029609136
2,196,5,8,0,7049,4,1759,42444.0,99741.0,310,459,14.922423296774193,16.801451923747276,1.8790286269730831,0.12809527459746195,0.2847697886095956
2,196,5,8,1,7052,4,1762,44591.0,136084.25,369,446,17.55913289701897,19.016310618834083,1.457177721815114,0.13280485027118522,0.2811110331360421
2,196,5,8,2,7056,4,1760,48204.0,198821.5,473,382,18.863798251585624,19.257020120418847,0.39322186883322274,0.045775716789934556,0.28943999948464233
2,196,5,8,3,7062,4,1777,44797.25,247135.25,504,327,18.818130192460316,18.951583333333332,0.13345314087301574,0.028199468055185205,0.2941345781005188
2,196,5,8,4,7056,4,1742,41108.75,228020.0,481,204,18.39000917879418,18.799137774509802,0.40912859571562166,0.03635975326428291,0.28525022714788173
2,201,6,1,0,42974,4,10760,7971499.0,145756247.25,0,8146,,5.4979643983550215,,-0.0024868245472688282,0.48842899605761453
2,206,6,2,0,7019,4,1761,37324.0,93260.5,486,434,8.16282375925926,8.604170202764976,0.44134644350571683,0.24068298481279263,0.46275813867430005
2,206,6,2,1,35956,4,8993,6311285.5,14521337.5,2415,1947,8.576922766459628,8.474144351823318,-0.10277841463630999,-0.050655501168911536,0.4844492249611529
2,211,6,3,0,7077,4,1763,37399.0,93325.0,721,368,10.907883898751734,11.814837790760869,0.9069538920091347,0.2531620978556457,0.4344008307932089
2,211,6,3,1,7086,4,1763,42676.25,133268.5,583,385,11.995658097770155,12.023833454545455,0.02817535677530003,0.0038792780853216264,0.4491033824935654
