fold,run,K,C,model,n,Brier,logloss,true_class_exact_zero,Queue_observed,Queue_predicted,Queue_absolute_error,Service_observed,Service_predicted,Service_absolute_error,On_time_observed,On_time_predicted,On_time_absolute_error
1,200,6,1,B1,10744,0.5245492499223865,0.9228261772838239,0,0.5503536857781087,0.25850641933705293,0.2918472664410558,0.08730454206999255,0.27899232056434947,0.19168777849435692,0.3623417721518987,0.4625012600985975,0.10015948794669877
1,205,6,2,B1,10740,0.3335471867454798,0.5998272757764239,0,0.02057728119180633,0.16690814693905992,0.1463308657472536,0.30130353817504657,0.24796393357606056,0.05333960459898601,0.6781191806331471,0.5851279194848795,0.09299126114826761
1,210,6,3,B1,10751,0.2597465026256269,0.45160140797386683,0,0.009580504139149846,0.048202807485837953,0.038622303346688105,0.36954701888196445,0.3429111454548788,0.026635873427085677,0.6208724769788857,0.6088860470592833,0.011986429919602415
1,215,6,4,B1,10657,0.18704424861325364,0.3419039219733754,0,9.38350380031904e-05,0.022265522264006594,0.022171687226003402,0.32588908698508023,0.3270829498083808,0.0011938628233005844,0.6740170779769166,0.6506515279276125,0.023365550049304074
1,220,6,5,B1,10443,0.37900153276855525,0.5960469121742492,0,0.01110791918031217,0.030514748730403548,0.019406829550091376,0.4108972517475821,0.4873083337437353,0.07641108199615315,0.5779948290721058,0.48217691752586117,0.09581791154624458
1,225,6,6,B1,10389,0.17450934557121295,0.3095570769864435,0,0.0,0.021991129351858717,0.021991129351858717,0.8752526710944268,0.761111471068828,0.1141412000255988,0.1247473289055732,0.21689739957931337,0.09215007067374016
1,230,6,7,B1,10419,0.15731741508966085,0.2741542454921578,0,0.0,0.009350315724556081,0.009350315724556081,0.88021883098186,0.7984476826254784,0.08177114835638166,0.11978116901813994,0.19220200164996562,0.07242083263182568
1,235,6,8,B1,10416,0.1587263883524784,0.2775577514664708,0,0.0,0.009345374448684484,0.009345374448684484,0.8759600614439325,0.7957771741635863,0.08018288728034617,0.12403993855606758,0.1948774513877292,0.0708375128316616
1,240,7,1,B1,12527,0.006836746654963367,0.015688139301136477,0,1.0,0.9875490109615467,0.01245098903845332,0.0,0.0034187290727890245,0.0034187290727890245,0.0,0.009032259965664409,0.009032259965664409
1,245,7,2,B1,12520,0.3280427519208762,0.5900312492379431,0,1.0,0.6241214360085531,0.3758785639914469,0.0,0.1650643884466177,0.1650643884466177,0.0,0.21081417554482926,0.21081417554482926
1,250,7,3,B1,12539,0.36466872839285425,0.6376021552203843,0,0.2437993460403541,0.19041454703822072,0.05338479900213339,0.3494696546774065,0.390766088476262,0.0412964337988555,0.40673099928223944,0.4188193644855173,0.012088365203277884
1,255,7,4,B1,12461,0.2513754509645184,0.4718754778698022,0,0.04855148061953294,0.09606557539719669,0.04751409477766375,0.42412326458550675,0.44653968388573495,0.022416419300228196,0.5273252547949603,0.45739474071706837,0.06993051407789191
1,260,7,5,B1,11688,0.38763846617849707,0.6319043674200776,0,0.06904517453798768,0.08879578862735156,0.019750614089363877,0.6048083504449008,0.5801476989894467,0.02466065145545404,0.3261464750171116,0.3310565123832017,0.004910037366090136
