acquisition_id,round,trace,policy,phase,boundary_s,boundary_ns,K_before,K_after,C_before,C_after,logical_boundary_ns,notification_ns,apply_ns,cap_apply_delay_ms,offset_ms,sample_ns,sample_side,C,A,ready_queue,unfinished_backlog,generated_unfinished,due_not_generated,online_active_counter,observed_K,latest_event_seq,latest_event_ns,unfinished_slack_min_ms,unfinished_slack_p10_ms,unfinished_slack_median_ms,unfinished_slack_p90_ms,unfinished_late_count,unfinished_late_fraction,unfinished_urgent_5ms_count,unfinished_urgent_10ms_count,ready_slack_min_ms,ready_slack_p10_ms,ready_slack_median_ms,ready_slack_p90_ms,ready_late_count,ready_late_fraction,ready_urgent_5ms_count,ready_urgent_10ms_count,generated_slack_min_ms,generated_slack_p10_ms,generated_slack_median_ms,generated_slack_p90_ms,generated_late_count,generated_late_fraction,generated_urgent_5ms_count,generated_urgent_10ms_count
primary_15,3,B,K_LOOKUP_C2_C4,3,45,86437939401197,7,6,4,2,86437939401197,86437939509162,86437939530117,0.12892,100,86438039401197,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,36076,86438035184749,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_15,3,B,K_LOOKUP_C2_C4,3,45,86437939401197,7,6,4,2,86437939401197,86437939509162,86437939530117,0.12892,500,86438439401197,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,36364,86438436406029,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_15,3,B,K_LOOKUP_C2_C4,3,45,86437939401197,7,6,4,2,86437939401197,86437939509162,86437939530117,0.12892,1000,86438939401197,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,36724,86438936591865,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,1,86472079494760,RIGHT_CONTINUOUS,4,1,0,8,8,0,1,7,10808,86472079229765,-1.00000066666667,22.3333331333333,32.3333333333333,32.3333333333333,1,0.125,0,0,,,,,0,,0,0,-1.00000066666667,22.3333331333333,32.3333333333333,32.3333333333333,1,0.125,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,5,86472083494760,RIGHT_CONTINUOUS,4,0,0,7,7,0,0,7,10809,86472083009929,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,0,0,0,0,,,,,0,,0,0,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,0,0,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,10,86472088494760,RIGHT_CONTINUOUS,4,0,0,7,7,0,0,7,10809,86472083009929,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,20,86472098494760,RIGHT_CONTINUOUS,4,4,3,7,7,0,4,7,10820,86472097623709,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,50,86472128494760,RIGHT_CONTINUOUS,4,4,2,7,7,0,4,7,10847,86472128207088,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,100,86472178494760,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,10883,86472176511578,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,500,86472578494760,RIGHT_CONTINUOUS,4,4,2,13,6,7,4,7,11214,86472577261432,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,6,0.461538461538462,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,6,1,0,0
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,1000,86473078494760,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,11639,86473076378055,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,1,86487079494760,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,23407,86487079128799,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,5,86487083494760,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,23407,86487079128799,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,3,0.333333333333333,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,10,86487088494760,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,23407,86487079128799,-10.0000006666667,-10.0000006666667,23.3333333333333,23.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-10.0000006666667,-10.0000006666667,23.3333333333333,23.3333333333333,3,0.333333333333333,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,20,86487098494760,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,23420,86487097977846,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,50,86487128494760,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,23444,86487127276142,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,100,86487178494760,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,23474,86487173671058,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,500,86487578494760,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,23762,86487575044422,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_16,3,A,FIXED_C4,2,30,86487078494760,7,6,4,4,86487078494760,86487078736155,86487078762591,0.267831,1000,86488078494760,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,24122,86488075559722,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,1,86502079494760,RIGHT_CONTINUOUS,4,2,0,9,9,0,2,7,34211,86502078753554,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,5,86502083494760,RIGHT_CONTINUOUS,4,2,0,9,9,0,2,7,34211,86502078753554,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.222222222222222,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,10,86502088494760,RIGHT_CONTINUOUS,4,0,0,7,7,0,0,7,34213,86502084579787,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,20,86502098494760,RIGHT_CONTINUOUS,4,4,3,7,7,0,4,7,34224,86502095509086,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,50,86502128494760,RIGHT_CONTINUOUS,4,4,3,7,7,0,4,7,34252,86502126402222,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,100,86502178494760,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,34287,86502176093552,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,500,86502578494760,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34624,86502577591582,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,1000,86503078494760,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,35043,86503078420424,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,1,86536281570497,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,86536280915667,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,5,86536285570497,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12606,86536284998221,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,2,0.25,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,10,86536290570497,RIGHT_CONTINUOUS,4,0,0,6,6,0,0,6,12608,86536289297751,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,20,86536300570497,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,12618,86536294461650,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,50,86536330570497,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,12642,86536329069978,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,100,86536380570497,RIGHT_CONTINUOUS,4,1,0,7,1,6,1,6,12673,86536380127757,-6.66666666666667e-07,19.9999997333333,33.3333333333333,33.3333333333333,1,0.142857142857143,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,500,86536780570497,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,12960,86536776891790,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_17,3,B,FIXED_C4,1,15,86536280570497,7,6,4,4,86536280570497,86536280670405,86536280704054,0.133557,1000,86537280570497,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,13320,86537278311032,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,1,86551281570497,RIGHT_CONTINUOUS,4,2,0,9,9,0,2,7,23409,86551280824611,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,5,86551285570497,RIGHT_CONTINUOUS,4,0,0,7,7,0,0,7,23411,86551284298769,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,0,0,0,0,,,,,0,,0,0,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,0,0,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,10,86551290570497,RIGHT_CONTINUOUS,4,0,0,7,7,0,0,7,23411,86551284298769,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,20,86551300570497,RIGHT_CONTINUOUS,4,4,3,7,7,0,4,7,23422,86551298635815,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,50,86551330570497,RIGHT_CONTINUOUS,4,4,2,7,7,0,4,7,23449,86551328825998,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,100,86551380570497,RIGHT_CONTINUOUS,4,4,0,11,4,7,4,7,23484,86551376880162,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,500,86551780570497,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,23821,86551775857209,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,1000,86552280570497,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,24241,86552278699908,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,1,86566281570497,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,36009,86566280949853,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,5,86566285570497,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,36009,86566280949853,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-5.00000066666667,-5.00000066666667,28.3333333333333,28.3333333333333,3,0.333333333333333,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,10,86566290570497,RIGHT_CONTINUOUS,4,1,0,7,7,0,1,6,36011,86566288039765,-10.0000006666667,9.99999973333333,23.3333333333333,23.3333333333333,1,0.142857142857143,0,0,,,,,0,,0,0,-10.0000006666667,9.99999973333333,23.3333333333333,23.3333333333333,1,0.142857142857143,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,20,86566300570497,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,36022,86566294784912,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,50,86566330570497,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,36046,86566327834958,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,100,86566380570497,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,36076,86566377663918,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,500,86566780570497,RIGHT_CONTINUOUS,4,1,0,7,1,6,1,6,36365,86566780381427,-6.66666666666667e-07,19.9999997333333,33.3333333333333,33.3333333333333,1,0.142857142857143,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0
primary_17,3,B,FIXED_C4,3,45,86566280570497,7,6,4,4,86566280570497,86566280664739,86566280690314,0.119817,1000,86567280570497,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,36724,86567277462893,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,1,86600341495720,RIGHT_CONTINUOUS,2,2,0,9,9,0,2,7,10807,86600340891243,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,2,0.222222222222222,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,5,86600345495720,RIGHT_CONTINUOUS,2,1,0,8,8,0,1,7,10808,86600343736116,-5.00000066666667,18.3333331333333,28.3333333333333,28.3333333333333,1,0.125,0,0,,,,,0,,0,0,-5.00000066666667,18.3333331333333,28.3333333333333,28.3333333333333,1,0.125,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,10,86600350495720,RIGHT_CONTINUOUS,2,0,0,7,7,0,0,7,10809,86600348079200,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0,,,,,0,,0,0,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,0,0,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,20,86600360495720,RIGHT_CONTINUOUS,2,2,5,7,7,0,2,7,10818,86600360135014,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,50,86600390495720,RIGHT_CONTINUOUS,2,2,4,7,7,0,2,7,10845,86600388063738,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0,16.6666663333333,16.6666663333333,16.6666663333333,16.6666663333333,0,0,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,100,86600440495720,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,10882,86600435977038,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,500,86600840495720,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,11218,86600839398709,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,1000,86601340495720,RIGHT_CONTINUOUS,2,2,1,10,3,7,2,7,11638,86601335493473,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_18,3,A,FIXED_C2,2,30,86615340495720,7,6,2,2,86615340495720,86615340591093,86615340620806,0.125086,1,86615341495720,RIGHT_CONTINUOUS,2,2,1,9,9,0,2,6,23406,86615340744632,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0,-1.00000066666667,-1.00000066666667,-1.00000066666667,-1.00000066666667,1,1,0,0,-1.00000066666667,-1.00000066666667,32.3333333333333,32.3333333333333,3,0.333333333333333,0,0
primary_18,3,A,FIXED_C2,2,30,86615340495720,7,6,2,2,86615340495720,86615340591093,86615340620806,0.125086,5,86615345495720,RIGHT_CONTINUOUS,2,1,0,7,7,0,1,6,23409,86615345104678,-5.00000066666667,14.9999997333333,28.3333333333333,28.3333333333333,1,0.142857142857143,0,0,,,,,0,,0,0,-5.00000066666667,14.9999997333333,28.3333333333333,28.3333333333333,1,0.142857142857143,0,0
