trace,round,phase,K,window,fixed,lookup_acquisition,fixed_acquisition,DMR_percent_lookup,DMR_percent_fixed,delta_DMR_percent,miss_count_lookup,miss_count_fixed,delta_miss_count,queue_mean_ms_lookup,queue_mean_ms_fixed,delta_queue_mean_ms,queue_p95_ms_lookup,queue_p95_ms_fixed,delta_queue_p95_ms,service_mean_ms_lookup,service_mean_ms_fixed,delta_service_mean_ms,service_p95_ms_lookup,service_p95_ms_fixed,delta_service_p95_ms,local_mean_ms_lookup,local_mean_ms_fixed,delta_local_mean_ms,local_p95_ms_lookup,local_p95_ms_fixed,delta_local_p95_ms,start_lag_mean_ms_lookup,start_lag_mean_ms_fixed,delta_start_lag_mean_ms,front_end_mean_ms_lookup,front_end_mean_ms_fixed,delta_front_end_mean_ms,time_mean_ready_queue_lookup,time_mean_ready_queue_fixed,delta_time_mean_ready_queue,time_mean_unfinished_backlog_lookup,time_mean_unfinished_backlog_fixed,delta_time_mean_unfinished_backlog,calendar_completed_fps_lookup,calendar_completed_fps_fixed,delta_calendar_completed_fps
B,1,1,6,whole_phase,FIXED_C2,primary_05,primary_04,32.2592592592593,32.4444444444444,-0.185185185185183,871,876,-5,7.31586856703704,7.39514917740741,-0.07928061037037,15.76881005,15.9742201,-0.205410050000003,8.61616411962963,8.64944853296296,-0.0332844133333321,10.028208,10.0176802,0.0105278000000002,28.6478168237037,28.6494306481482,-0.00161382444444413,38.5482262,38.5296828,0.0185433999999987,0.587127591111111,0.567354503333333,0.0197730877777778,12.1286565459259,12.0374784344444,0.0911781114814829,1.31685634206667,1.33138840753333,-0.0145320654666667,5.15768311273333,5.157472821,0.000210291733333534,180.066666666667,180.066666666667,0
B,1,1,6,whole_phase,FIXED_C4,primary_05,primary_01,32.2592592592593,32.7777777777778,-0.518518518518519,871,885,-14,7.31586856703704,4.23953466296296,3.07633390407408,15.76881005,14.9535258,0.815284249999998,8.61616411962963,14.1251404288889,-5.50897630925926,10.028208,18.5786001,-8.5503921,28.6478168237037,31.119401257037,-2.47158443333333,38.5482262,38.8026667,-0.254440500000001,0.587127591111111,0.581689111851852,0.00543847925925922,12.1286565459259,12.1730370533333,-0.0443805074074071,1.31685634206667,0.763116239333333,0.553740102733333,5.15768311273333,5.60253358846667,-0.444850475733333,180.066666666667,180.066666666667,0
B,1,2,7,whole_phase,FIXED_C2,primary_05,primary_04,45.5238095238095,44.031746031746,1.49206349206349,1434,1387,47,5.45641310190476,9.90726041555556,-4.45084731365079,15.2143683,22.7727571,-7.5583888,14.9496836822222,8.52381942031746,6.42586426190477,18.833414,10.52170735,8.31170665,34.6962292111111,32.16385986,2.53236935111111,45.33403725,45.4104703,-0.0764330500000057,0.933869636190476,0.73262996063492,0.201239675555556,13.3562627907937,13.0001500634921,0.356112727301587,1.1458467514,2.08027911253333,-0.934432361133333,7.28568587033333,6.7538061886,0.531879681733334,209.933333333333,209.933333333333,0
B,1,2,7,whole_phase,FIXED_C4,primary_05,primary_01,45.5238095238095,45.4920634920635,0.0317460317460245,1434,1433,1,5.45641310190476,5.42365650380952,0.0327565980952382,15.2143683,15.0790213,0.135347000000005,14.9496836822222,14.9097398622222,0.0399438200000013,18.833414,18.84309845,-0.00968445000000173,34.6962292111111,34.5558410933333,0.140388117777775,45.33403725,45.52850465,-0.194467400000001,0.933869636190476,0.929349427301587,0.00452020888888893,13.3562627907937,13.2930953,0.0631674907936493,1.1458467514,1.1389678658,0.00687888559999994,7.28568587033333,7.25411329433333,0.0315725760000003,209.933333333333,209.866666666667,0.0666666666666629
B,1,3,6,whole_phase,FIXED_C2,primary_05,primary_04,32.2962962962963,32.4444444444444,-0.148148148148145,872,876,-4,7.34803904666667,7.4069594362963,-0.0589203896296286,15.80373955,15.99210915,-0.1883696,8.63035092,8.64623407814815,-0.0158831581481493,9.92401585,9.8659386,0.0580772499999984,28.5921345496296,28.5060551855556,0.0860793640740773,38.44703225,38.259552,0.18748025,0.544423975925926,0.574662344074074,-0.0302383681481482,12.069320607037,11.878199327037,0.191121280000003,1.3226470284,1.33349827326667,-0.0108512448666667,5.147110211,5.13211466326667,0.0149955477333332,180.066666666667,180.066666666667,0
B,1,3,6,whole_phase,FIXED_C4,primary_05,primary_01,32.2962962962963,31.5925925925926,0.703703703703702,872,853,19,7.34803904666667,4.17403369814815,3.17400534851852,15.80373955,14.71389305,1.0898465,8.63035092,14.0690805333333,-5.43872961333333,9.92401585,18.38454525,-8.4605294,28.5921345496296,30.8869606892593,-2.29482613962963,38.44703225,38.7384522,-0.291419949999998,0.544423975925926,0.554441601481481,-0.0100176255555555,12.069320607037,12.0894048562963,-0.0200842492592574,1.3226470284,0.751326065666667,0.571320962733333,5.147110211,5.5619483978,-0.4148381868,180.066666666667,180.133333333333,-0.0666666666666629
B,2,0,7,whole_phase,FIXED_C2,primary_08,primary_07,56.984126984127,100,-43.015873015873,1795,3150,-1355,29.4898719346032,316.203839914921,-286.713967980317,186.3218536,345.0460674,-158.7242138,15.4055101387302,9.42048449174603,5.98502564698413,19.5370019,12.92201515,6.61498674999999,65.9687643965079,345.31377609746,-279.345011700952,257.939157549999,373.2721638,-115.333006250001,6.25237956984127,5.02998445174603,1.22239511809524,14.8210027533333,14.6594672390476,0.161535514285715,6.19287310626667,65.9484290360667,-59.7555559298,13.8518182200667,72.0288102857333,-58.1769920656667,209.8,206.2,3.60000000000002
B,2,0,7,whole_phase,FIXED_C4,primary_08,primary_10,56.984126984127,52.5714285714286,4.41269841269841,1795,1656,139,29.4898719346032,16.3281676580952,13.1617042765079,186.3218536,108.0869632,78.2348904,15.4055101387302,15.2170911311111,0.188419007619048,19.5370019,19.46189815,0.0751037500000038,65.9687643965079,48.8303727012698,17.1383916952381,257.939157549999,163.6730488,94.2661087499993,6.25237956984127,3.01894794793651,3.23343162190476,14.8210027533333,14.266165964127,0.554836789206348,6.19287310626667,3.4289152082,2.76395789806667,13.8518182200667,10.2518978146667,3.5999204054,209.8,209.8,0
B,2,1,6,whole_phase,FIXED_C2,primary_08,primary_07,32.7037037037037,37.1111111111111,-4.40740740740741,883,1002,-119,7.34068707962963,16.0427892640741,-8.70210218444445,15.7987575,77.4297153999996,-61.6309578999996,8.66840713259259,8.6327974437037,0.0356096888888899,10.09432695,10.0432699,0.0510570499999954,28.7091653044444,37.292750727037,-8.58358542259259,38.53841745,98.8704929499999,-60.3320754999999,0.56550383,0.560714217777778,0.00478961222222229,12.1345672622222,12.0564498014815,0.0781174607407404,1.32132367433333,3.3420794136,-2.02075573926667,5.16816594846667,7.19913037686667,-2.0309644284,180.066666666667,183.666666666667,-3.59999999999999
B,2,1,6,whole_phase,FIXED_C4,primary_08,primary_10,32.7037037037037,32.962962962963,-0.25925925925926,883,890,-7,7.34068707962963,4.26282228222222,3.07786479740741,15.7987575,15.0307789,0.767978600000003,8.66840713259259,14.1524431351852,-5.48403600259259,10.09432695,18.5783455,-8.48401855,28.7091653044444,31.1497143048148,-2.44054900037037,38.53841745,38.8493151,-0.310897649999994,0.56550383,0.589163393703704,-0.0236595637037037,12.1345672622222,12.1452854937037,-0.0107182314814818,1.32132367433333,0.7673080108,0.554015663533333,5.16816594846667,5.6091811854,-0.441015236933333,180.066666666667,180.066666666667,0
B,2,2,7,whole_phase,FIXED_C2,primary_08,primary_07,46.9206349206349,44.5714285714286,2.34920634920635,1478,1404,74,5.65179471587302,10.1436004463492,-4.49180573047619,15.55590205,22.9847801,-7.42887805,15.0958058298413,8.56616397492063,6.52964185492063,19.329096,10.6811184,8.6479776,35.07005178,32.3911386285714,2.67891315142857,45.98011745,46.21403255,-0.233915099999997,0.995071685714286,0.725309000952381,0.269762684761905,13.3273795485714,12.9560652063492,0.371314342222222,1.18687689033333,2.12979230793333,-0.9429154176,7.36444875413333,6.8013676912,0.563081062933333,209.933333333333,209.933333333333,0
B,2,2,7,whole_phase,FIXED_C4,primary_08,primary_10,46.9206349206349,45.3015873015873,1.61904761904761,1478,1427,51,5.65179471587302,5.36032782984127,0.291466886031747,15.55590205,15.11099705,0.444904999999997,15.0958058298413,14.8671990390476,0.22860679079365,19.329096,18.86125915,0.467836850000001,35.07005178,34.4402581146032,0.629793665396825,45.98011745,45.38218085,0.597936600000011,0.995071685714286,0.918780936825397,0.0762907488888889,13.3273795485714,13.2939503088889,0.0334292396825404,1.18687689033333,1.12566884426667,0.0612080460666666,7.36444875413333,7.23113152653333,0.1333172276,209.933333333333,209.933333333333,0
B,2,3,6,whole_phase,FIXED_C2,primary_08,primary_07,32.037037037037,32.4444444444444,-0.407407407407405,865,876,-11,7.31117397296296,7.36909636777778,-0.0579223948148142,15.76396675,15.9477877,-0.183820950000003,8.63233333518518,8.65702759185185,-0.0246942566666686,10.009228,10.00877095,0.000457050000001402,28.5483770440741,28.5322686944444,0.0161083496296293,38.44907845,38.36914845,0.0799300000000045,0.57021493037037,0.573258961851852,-0.00304403148148136,12.0346548055556,11.932885772963,0.101769032592593,1.31601131513333,1.326801132,-0.0107898168666667,5.13902288653333,5.1365275394,0.00249534713333333,180.066666666667,180.066666666667,0
B,2,3,6,whole_phase,FIXED_C4,primary_08,primary_10,32.037037037037,32.2592592592593,-0.222222222222221,865,871,-6,7.31117397296296,4.20589178185185,3.10528219111111,15.76396675,14.7881803,0.975786449999996,8.63233333518518,14.0614900637037,-5.42915672851852,10.009228,18.3431858,-8.3339578,28.5483770440741,30.9709587159259,-2.42258167185185,38.44907845,38.7414953,-0.292416849999995,0.57021493037037,0.57013579,7.91403703703786e-05,12.0346548055556,12.1334410803704,-0.0987862748148132,1.31601131513333,0.757060520733333,0.5589507944,5.13902288653333,5.57597946746667,-0.436956580933333,180.066666666667,180.133333333333,-0.0666666666666629
A,2,0,6,whole_phase,FIXED_C2,primary_12,primary_11,41.8888888888889,39.1111111111111,2.77777777777777,1131,1056,75,23.3858655081482,17.1875856688889,6.19827983925926,146.91008915,107.31315515,39.5969339999998,8.79694552111111,8.74513289666667,0.0518126244444446,10.83202425,10.3453426,0.486681649999998,49.2615084388889,41.1808623577778,8.0806460811111,215.5402382,150.59203985,64.9481983500001,4.25147574592593,2.63981114148148,1.61166460444444,12.8272216637037,12.6083326507407,0.218889012962961,4.20945579146667,3.0937654204,1.11569037106667,8.86641425673333,7.41193000593333,1.4544842508,179.866666666667,179.866666666667,0
A,2,0,6,whole_phase,FIXED_C4,primary_12,primary_09,41.8888888888889,37.0740740740741,4.81481481481481,1131,1001,130,23.3858655081482,8.24194384407407,15.1439216640741,146.91008915,41.0875811499999,105.822508,8.79694552111111,14.4440379759259,-5.64709245481481,10.83202425,18.8781991,-8.04617484999999,49.2615084388889,39.2042687896296,10.0572396492592,215.5402382,94.72051375,120.81972445,4.25147574592593,3.40926880962963,0.842206936296295,12.8272216637037,13.10901816,-0.281796496296296,4.20945579146667,1.48354989193333,2.72590589953333,8.86641425673333,7.0558798822,1.81053437453333,179.866666666667,179.866666666667,0
A,2,1,7,whole_phase,FIXED_C2,primary_12,primary_11,44.984126984127,43.3333333333333,1.65079365079364,1417,1365,52,5.5764074215873,9.73927187015873,-4.16286444857143,15.4141251,22.42943645,-7.01531135,15.0045009092063,8.50743682507937,6.49706408412698,18.9529552,10.4816854,8.4712698,34.6299632853968,31.8178211473016,2.81214213809524,45.21065135,44.8808081,0.329843249999996,0.987835216825397,0.696250966666667,0.29158425015873,13.0612197377778,12.8748614853968,0.186358252380954,1.17104555853333,2.04492192633333,-0.8738763678,7.2716613988,6.6808852592,0.5907761396,209.933333333333,209.933333333333,0
A,2,1,7,whole_phase,FIXED_C4,primary_12,primary_09,44.984126984127,45.2698412698413,-0.285714285714292,1417,1426,-9,5.5764074215873,5.42100346634921,0.155403955238095,15.4141251,14.8812265,0.532898600000003,15.0045009092063,14.9129192266667,0.0915816825396814,18.9529552,18.80805745,0.144897749999998,34.6299632853968,34.6709432069841,-0.0409799215873008,45.21065135,45.27323105,-0.0625797000000006,0.987835216825397,0.991339867936508,-0.0035046511111112,13.0612197377778,13.3456806460317,-0.284460908253969,1.17104555853333,1.13841072793333,0.0326348305999999,7.2716613988,7.27888811066667,-0.00722671186666624,209.933333333333,209.866666666667,0.0666666666666629
A,2,2,6,whole_phase,FIXED_C2,primary_12,primary_11,32.5185185185185,32.5185185185185,0,878,878,0,7.4706483337037,7.3546484237037,0.11599991,16.0900095,15.84886495,0.241144549999992,8.68454938592593,8.63479417518518,0.0497552107407415,10.0604846,10.03233715,0.0281474500000005,28.6017639385185,28.5671589137037,0.0346050248148195,38.4360139,38.4512287,-0.0152148000000025,0.576187014814815,0.618534101851852,-0.042347087037037,11.8703792040741,11.959182212963,-0.08880300888889,1.34471670006667,1.32416188266667,0.0205548174000001,5.14899669346667,5.1428483844,0.00614830906666697,180.066666666667,180.066666666667,0
A,2,2,6,whole_phase,FIXED_C4,primary_12,primary_09,32.5185185185185,32.8518518518519,-0.333333333333336,878,887,-9,7.4706483337037,4.2994390162963,3.17120931740741,16.0900095,14.98358125,1.10642825,8.68454938592593,14.178075512963,-5.49352612703704,10.0604846,18.60313075,-8.54264615,28.6017639385185,31.2703949462963,-2.66863100777777,38.4360139,38.88660205,-0.450588149999994,0.576187014814815,0.617517741111111,-0.0413307262962963,11.8703792040741,12.1753626759259,-0.304983471851854,1.34471670006667,0.773899022933333,0.570817677133333,5.14899669346667,5.63131669826667,-0.4823200048,180.066666666667,180.2,-0.133333333333326
A,2,3,7,whole_phase,FIXED_C2,primary_12,primary_11,44.952380952381,43.4920634920635,1.46031746031746,1416,1370,46,5.65848348857143,9.61443118888889,-3.95594770031746,15.49633075,22.11845365,-6.6221229,15.0992723260317,8.50355457079365,6.5957177552381,19.01432955,10.55230845,8.4620211,34.6159285126984,31.8268404180952,2.78908809460318,45.3138771,44.86058675,0.453290350000003,0.924698505396825,0.706839866666667,0.217858638730159,12.9334741926984,13.002014791746,-0.0685405990476209,1.1882815326,2.0177512424,-0.8294697098,7.26917811933333,6.68126160866667,0.587916510666667,209.933333333333,209.8,0.133333333333326
