acquisition_id,round,trace,policy,second,sample_ns,sample_side,C,A,ready_queue,unfinished_backlog,generated_unfinished,due_not_generated,online_active_counter,observed_K,latest_event_seq,latest_event_ns,unfinished_slack_min_ms,unfinished_slack_p10_ms,unfinished_slack_median_ms,unfinished_slack_p90_ms,unfinished_late_count,unfinished_late_fraction,unfinished_urgent_5ms_count,unfinished_urgent_10ms_count,ready_slack_min_ms,ready_slack_p10_ms,ready_slack_median_ms,ready_slack_p90_ms,ready_late_count,ready_late_fraction,ready_urgent_5ms_count,ready_urgent_10ms_count,generated_slack_min_ms,generated_slack_p10_ms,generated_slack_median_ms,generated_slack_p90_ms,generated_late_count,generated_late_fraction,generated_urgent_5ms_count,generated_urgent_10ms_count
primary_12,2,A,K_LOOKUP_C2_C4,50,86251194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,38403,86251189391462,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,51,86252194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,39243,86252189936766,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,52,86253194458231,RIGHT_CONTINUOUS,4,4,3,14,7,7,4,7,40076,86253181304330,-6.66666666666667e-07,-6.66666666666667e-07,16.6666663333333,33.3333333333333,7,0.5,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,7,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,53,86254194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,40923,86254190642148,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,54,86255194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,41763,86255193503491,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,55,86256194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,42603,86256192843045,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,56,86257194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,43443,86257190942323,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,57,86258194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,44283,86258191096096,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,58,86259194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,45123,86259192300942,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,59,86260194458231,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,45963,86260192058658,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_12,2,A,K_LOOKUP_C2_C4,60,86261194458231,RIGHT_CONTINUOUS,4,3,0,3,3,0,3,7,46809,86261192574293,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,0,86265134034313,RIGHT_CONTINUOUS,2,0,0,6,0,6,0,6,0,86265034051758,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,,,,,0,,0,0,,,,,0,,0,0
primary_13,3,A,K_LOOKUP_C2_C4,1,86266134034313,RIGHT_CONTINUOUS,2,2,21,29,23,6,2,6,676,86266127107556,-100.000000666667,-100.000000666667,-33.3333336666667,33.3333333333333,23,0.793103448275862,0,0,-100.000000666667,-100.000000666667,-33.3333336666667,-6.66666666666667e-07,21,1,0,0,-100.000000666667,-100.000000666667,-33.3333336666667,-6.66666666666667e-07,23,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,2,86267134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,1438,86267129476662,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,3,86268134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,2158,86268132119724,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,4,86269134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,2878,86269130388791,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,5,86270134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,3598,86270131993820,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,6,86271134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,4318,86271129239952,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,7,86272134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,5038,86272130687480,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,8,86273134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,5758,86273130831704,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,9,86274134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,6478,86274130040128,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,10,86275134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,7198,86275132121969,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,11,86276134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,7918,86276131192814,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,12,86277134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,8638,86277130418504,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,13,86278134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,9358,86278130079083,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,14,86279134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,10078,86279129847035,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,15,86280134034313,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,6,10798,86280129196977,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,16,86281134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,11639,86281133640960,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,17,86282134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,12479,86282131705058,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,18,86283134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,13319,86283131551835,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,19,86284134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,14159,86284132594823,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,20,86285134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,14999,86285129905792,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,21,86286134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,15839,86286132123848,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,22,86287134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,16679,86287132661068,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,23,86288134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,17519,86288129962855,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,24,86289134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,18359,86289130129930,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,25,86290134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,19199,86290131974160,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,26,86291134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,20039,86291131240087,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,27,86292134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,20879,86292130771175,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,28,86293134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,21719,86293133755520,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,29,86294134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,22559,86294131679989,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,30,86295134034313,RIGHT_CONTINUOUS,4,3,0,9,3,6,3,7,23399,86295131433047,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,31,86296134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,24122,86296130478918,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,32,86297134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,24842,86297128661801,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,33,86298134034313,RIGHT_CONTINUOUS,2,1,0,7,1,6,1,6,25563,86298132805210,-6.66666666666667e-07,19.9999997333333,33.3333333333333,33.3333333333333,1,0.142857142857143,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,34,86299134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,26282,86299129088999,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,35,86300134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,27002,86300132045289,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,36,86301134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,27722,86301128047731,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,37,86302134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,28442,86302132270018,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,38,86303134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,29162,86303130517031,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,39,86304134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,29882,86304129125367,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,40,86305134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,30602,86305128605506,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,41,86306134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,31322,86306129694696,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,42,86307134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,32042,86307130528940,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,43,86308134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,32762,86308129198891,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,44,86309134034313,RIGHT_CONTINUOUS,2,2,0,8,2,6,2,6,33482,86309129244592,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.25,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,45,86310134034313,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,6,34202,86310129799201,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,46,86311134034313,RIGHT_CONTINUOUS,4,4,1,12,5,7,4,7,35040,86311133344807,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,5,0.416666666666667,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,5,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,47,86312134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,35883,86312130210625,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,48,86313134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,36723,86313133665534,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,49,86314134034313,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,37564,86314133738753,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,50,86315134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,38403,86315133394185,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,51,86316134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,39243,86316132580693,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,52,86317134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,40083,86317129298273,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,53,86318134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,40923,86318131387984,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,54,86319134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,41763,86319133139998,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,55,86320134034313,RIGHT_CONTINUOUS,4,4,0,11,4,7,4,7,42602,86320131025350,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,56,86321134034313,RIGHT_CONTINUOUS,4,4,0,11,4,7,4,7,43442,86321130633356,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,4,0.363636363636364,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,57,86322134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,44283,86322132857139,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,58,86323134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,45123,86323129489399,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
primary_13,3,A,K_LOOKUP_C2_C4,59,86324134034313,RIGHT_CONTINUOUS,4,3,0,10,3,7,3,7,45963,86324132957874,-6.66666666666667e-07,-6.66666666666667e-07,33.3333333333333,33.3333333333333,3,0.3,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0
