acquisition_id,round,trace,policy,phase,boundary_s,boundary_ns,K_before,K_after,C_before,C_after,logical_boundary_ns,notification_ns,apply_ns,cap_apply_delay_ms,before_sample_ns,before_sample_side,before_C,before_A,before_ready_queue,before_unfinished_backlog,before_generated_unfinished,before_due_not_generated,before_online_active_counter,before_observed_K,before_latest_event_seq,before_latest_event_ns,before_unfinished_slack_min_ms,before_unfinished_slack_p10_ms,before_unfinished_slack_median_ms,before_unfinished_slack_p90_ms,before_unfinished_late_count,before_unfinished_late_fraction,before_unfinished_urgent_5ms_count,before_unfinished_urgent_10ms_count,before_ready_slack_min_ms,before_ready_slack_p10_ms,before_ready_slack_median_ms,before_ready_slack_p90_ms,before_ready_late_count,before_ready_late_fraction,before_ready_urgent_5ms_count,before_ready_urgent_10ms_count,before_generated_slack_min_ms,before_generated_slack_p10_ms,before_generated_slack_median_ms,before_generated_slack_p90_ms,before_generated_late_count,before_generated_late_fraction,before_generated_urgent_5ms_count,before_generated_urgent_10ms_count,apply_sample_ns,apply_sample_side,apply_C,apply_A,apply_ready_queue,apply_unfinished_backlog,apply_generated_unfinished,apply_due_not_generated,apply_online_active_counter,apply_observed_K,apply_latest_event_seq,apply_latest_event_ns,apply_unfinished_slack_min_ms,apply_unfinished_slack_p10_ms,apply_unfinished_slack_median_ms,apply_unfinished_slack_p90_ms,apply_unfinished_late_count,apply_unfinished_late_fraction,apply_unfinished_urgent_5ms_count,apply_unfinished_urgent_10ms_count,apply_ready_slack_min_ms,apply_ready_slack_p10_ms,apply_ready_slack_median_ms,apply_ready_slack_p90_ms,apply_ready_late_count,apply_ready_late_fraction,apply_ready_urgent_5ms_count,apply_ready_urgent_10ms_count,apply_generated_slack_min_ms,apply_generated_slack_p10_ms,apply_generated_slack_median_ms,apply_generated_slack_p90_ms,apply_generated_late_count,apply_generated_late_fraction,apply_generated_urgent_5ms_count,apply_generated_urgent_10ms_count,before_first_admission_sample_ns,before_first_admission_sample_side,before_first_admission_C,before_first_admission_A,before_first_admission_ready_queue,before_first_admission_unfinished_backlog,before_first_admission_generated_unfinished,before_first_admission_due_not_generated,before_first_admission_online_active_counter,before_first_admission_observed_K,before_first_admission_latest_event_seq,before_first_admission_latest_event_ns,before_first_admission_unfinished_slack_min_ms,before_first_admission_unfinished_slack_p10_ms,before_first_admission_unfinished_slack_median_ms,before_first_admission_unfinished_slack_p90_ms,before_first_admission_unfinished_late_count,before_first_admission_unfinished_late_fraction,before_first_admission_unfinished_urgent_5ms_count,before_first_admission_unfinished_urgent_10ms_count,before_first_admission_ready_slack_min_ms,before_first_admission_ready_slack_p10_ms,before_first_admission_ready_slack_median_ms,before_first_admission_ready_slack_p90_ms,before_first_admission_ready_late_count,before_first_admission_ready_late_fraction,before_first_admission_ready_urgent_5ms_count,before_first_admission_ready_urgent_10ms_count,before_first_admission_generated_slack_min_ms,before_first_admission_generated_slack_p10_ms,before_first_admission_generated_slack_median_ms,before_first_admission_generated_slack_p90_ms,before_first_admission_generated_late_count,before_first_admission_generated_late_fraction,before_first_admission_generated_urgent_5ms_count,before_first_admission_generated_urgent_10ms_count,first_A_service_le_C_ns,first_A_service_le_C_ns_delay_from_apply_ms,first_A_service_lt_C_ns,first_A_service_lt_C_ns_delay_from_apply_ms,first_counter_le_C_ns,first_counter_le_C_ns_delay_from_apply_ms,first_counter_lt_C_ns,first_counter_lt_C_ns_delay_from_apply_ms,first_new_admission_ns,first_new_admission_ns_delay_from_apply_ms,ready_change_apply_to_first_admission,backlog_change_apply_to_first_admission
primary_20,4,A,FIXED_C4,2,30,86743468470632,7,6,4,4,86743468470632,86743468597446,86743468629520,0.158888,86743468470632,LEFT_LIMIT,4,3,0,3,3,0,3,7,23399,86743466789928,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,86743468629520,RIGHT_CONTINUOUS,4,3,0,9,3,6,3,6,23401,86743468629520,-0.158888666666667,-0.158888666666667,33.1744453333333,33.1744453333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.158888666666667,-0.158888666666667,-0.158888666666667,-0.158888666666667,3,1,0,0,86743483191221,LEFT_LIMIT,4,0,1,6,6,0,0,6,23411,86743482067803,18.6127443333333,18.6127443333333,18.6127443333333,18.6127443333333,0,0,0,0,18.6127443333333,18.6127443333333,18.6127443333333,18.6127443333333,0,0,0,0,18.6127443333333,18.6127443333333,18.6127443333333,18.6127443333333,0,0,0,0,86743468629520,0,86743468629520,0,86743468629520,0,86743468629520,0,86743483191221,14.561701,1,-3
primary_21,4,B,FIXED_C4,1,15,86792377068815,7,6,4,4,86792377068815,86792377312022,86792377362207,0.293392,86792377068815,LEFT_LIMIT,4,3,0,3,3,0,3,7,12597,86792373641458,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,86792377362207,RIGHT_CONTINUOUS,4,3,0,9,3,6,3,6,12599,86792377362207,-0.293392666666667,-0.293392666666667,33.0399413333333,33.0399413333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.293392666666667,-0.293392666666667,-0.293392666666667,-0.293392666666667,3,1,0,0,86792388225759,LEFT_LIMIT,4,0,2,6,6,0,0,6,12610,86792388162333,22.1763893333333,22.1763893333333,22.1763893333333,22.1763893333333,0,0,0,0,22.1763893333333,22.1763893333333,22.1763893333333,22.1763893333333,0,0,0,0,22.1763893333333,22.1763893333333,22.1763893333333,22.1763893333333,0,0,0,0,86792377362207,0,86792377362207,0,86792377362207,0,86792377362207,0,86792388225759,10.863552,2,-3
primary_21,4,B,FIXED_C4,3,45,86822377068815,7,6,4,4,86822377068815,86822377170841,86822377192081,0.123266,86822377068815,LEFT_LIMIT,4,4,0,4,4,0,4,7,36000,86822373665834,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0,86822377192081,RIGHT_CONTINUOUS,4,4,0,10,4,6,4,6,36002,86822377192081,-0.123266666666667,-0.123266666666667,33.2100673333333,33.2100673333333,4,0.4,0,0,,,,,0,,0,0,-0.123266666666667,-0.123266666666667,-0.123266666666667,-0.123266666666667,4,1,0,0,86822392448721,LEFT_LIMIT,4,0,1,6,6,0,0,6,36013,86822392355785,17.9534273333333,17.9534273333333,17.9534273333333,17.9534273333333,0,0,0,0,17.9534273333333,17.9534273333333,17.9534273333333,17.9534273333333,0,0,0,0,17.9534273333333,17.9534273333333,17.9534273333333,17.9534273333333,0,0,0,0,86822377192081,0,86822379625438,2.433357,86822377192081,0,86822381973952,4.781871,86822392448721,15.25664,1,-4
primary_22,4,A,FIXED_C2,2,30,86871231895326,7,6,2,2,86871231895326,86871232013082,86871232042166,0.14684,86871231895326,LEFT_LIMIT,2,2,1,3,3,0,2,7,23398,86871228089711,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,86871232042166,RIGHT_CONTINUOUS,2,2,1,9,3,6,2,6,23400,86871232042166,-0.146840666666667,-0.146840666666667,33.1864933333333,33.1864933333333,3,0.333333333333333,0,0,-0.146840666666667,-0.146840666666667,-0.146840666666667,-0.146840666666667,1,1,0,0,-0.146840666666667,-0.146840666666667,-0.146840666666667,-0.146840666666667,3,1,0,0,86871237064408,LEFT_LIMIT,2,1,1,8,8,0,1,6,23407,86871237028203,-5.16908266666667,-5.16908266666667,28.1642513333333,28.1642513333333,2,0.25,0,0,-5.16908266666667,-5.16908266666667,-5.16908266666667,-5.16908266666667,1,1,0,0,-5.16908266666667,-5.16908266666667,28.1642513333333,28.1642513333333,2,0.25,0,0,86871232042166,0,86871237011935,4.969769,86871232042166,0,86871237028203,4.986037,86871237064408,5.022242,0,-1
primary_23,4,A,K_LOOKUP_C2_C4,2,30,86935159772923,7,6,4,2,86935159772923,86935159879820,86935159910903,0.13798,86935159772923,LEFT_LIMIT,4,3,0,3,3,0,3,7,23399,86935159222573,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,86935159910903,RIGHT_CONTINUOUS,2,3,0,9,3,6,3,6,23401,86935159910903,-0.137980666666667,-0.137980666666667,33.1953533333333,33.1953533333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.137980666666667,-0.137980666666667,-0.137980666666667,-0.137980666666667,3,1,0,0,86935172038462,LEFT_LIMIT,2,1,2,7,7,0,1,6,23411,86935171990425,-12.2655396666667,7.73446073333333,21.0677943333333,21.0677943333333,1,0.142857142857143,0,0,21.0677943333333,21.0677943333333,21.0677943333333,21.0677943333333,0,0,0,0,-12.2655396666667,7.73446073333333,21.0677943333333,21.0677943333333,1,0.142857142857143,0,0,86935171455966,11.545063,86935171967860,12.056957,86935171484901,11.573998,86935171990425,12.079522,86935172038462,12.127559,2,-2
primary_24,4,B,FIXED_C2,1,15,86984067542541,7,6,2,2,86984067542541,86984067657026,86984067681517,0.138976,86984067542541,LEFT_LIMIT,2,2,49,51,51,0,2,7,12500,86984064259671,-233.333333666667,-200.000000666667,-100.000000666667,-6.66666666666667e-07,51,1,0,0,-200.000000666667,-200.000000666667,-100.000000666667,-6.66666666666667e-07,49,1,0,0,-233.333333666667,-200.000000666667,-100.000000666667,-6.66666666666667e-07,51,1,0,0,86984067681517,RIGHT_CONTINUOUS,2,2,49,57,51,6,2,6,12502,86984067681517,-233.472309666667,-200.138976666667,-100.138976666667,13.1943569333333,51,0.894736842105263,0,0,-200.138976666667,-200.138976666667,-100.138976666667,-0.138976666666667,49,1,0,0,-233.472309666667,-200.138976666667,-100.138976666667,-0.138976666666667,51,1,0,0,86984072755925,LEFT_LIMIT,2,1,49,56,56,0,1,6,12509,86984072722147,-238.546717666667,-205.213384666667,-105.213384666667,11.4532823333333,50,0.892857142857143,0,0,-205.213384666667,-205.213384666667,-105.213384666667,-5.21338466666667,49,1,0,0,-238.546717666667,-205.213384666667,-105.213384666667,11.4532823333333,50,0.892857142857143,0,0,86984067681517,0,86984072704490,5.022973,86984067681517,0,86984072722147,5.04063,86984072755925,5.074408,0,-1
primary_24,4,B,FIXED_C2,3,45,87014067542541,7,6,2,2,87014067542541,87014068059121,87014068071223,0.528682,87014067542541,LEFT_LIMIT,2,1,2,3,3,0,2,7,35998,87014060097391,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,87014068071223,RIGHT_CONTINUOUS,2,1,2,9,3,6,1,6,36001,87014068071223,-0.528682666666667,-0.528682666666667,32.8046513333333,32.8046513333333,3,0.333333333333333,0,0,-0.528682666666667,-0.528682666666667,-0.528682666666667,-0.528682666666667,2,1,0,0,-0.528682666666667,-0.528682666666667,-0.528682666666667,-0.528682666666667,3,1,0,0,87014068080390,LEFT_LIMIT,2,1,2,9,3,6,1,6,36001,87014068071223,-0.537849666666667,-0.537849666666667,32.7954843333333,32.7954843333333,3,0.333333333333333,0,0,-0.537849666666667,-0.537849666666667,-0.537849666666667,-0.537849666666667,2,1,0,0,-0.537849666666667,-0.537849666666667,-0.537849666666667,-0.537849666666667,3,1,0,0,87014068071223,0,87014068071223,0,87014068071223,0,87014068071223,0,87014068080390,0.009167,0,0
primary_25,5,A,FIXED_C2,2,30,87062987016229,7,6,2,2,87062987016229,87062987128803,87062987165914,0.149685,87062987016229,LEFT_LIMIT,2,2,1,3,3,0,2,7,23398,87062982915311,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,87062987165914,RIGHT_CONTINUOUS,2,2,1,9,3,6,2,6,23400,87062987165914,-0.149685666666667,-0.149685666666667,33.1836483333333,33.1836483333333,3,0.333333333333333,0,0,-0.149685666666667,-0.149685666666667,-0.149685666666667,-0.149685666666667,1,1,0,0,-0.149685666666667,-0.149685666666667,-0.149685666666667,-0.149685666666667,3,1,0,0,87062991869290,LEFT_LIMIT,2,1,1,8,8,0,1,6,23407,87062991828253,-4.85306166666667,-4.85306166666667,28.4802723333333,28.4802723333333,2,0.25,0,0,-4.85306166666667,-4.85306166666667,-4.85306166666667,-4.85306166666667,1,1,0,0,-4.85306166666667,-4.85306166666667,28.4802723333333,28.4802723333333,2,0.25,0,0,87062987165914,0,87062991808485,4.642571,87062987165914,0,87062991828253,4.662339,87062991869290,4.703376,0,-1
primary_26,5,A,K_LOOKUP_C2_C4,2,30,87127062720723,7,6,4,2,87127062720723,87127062835123,87127062871188,0.150465,87127062720723,LEFT_LIMIT,4,3,0,3,3,0,3,7,23399,87127059279100,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,87127062871188,RIGHT_CONTINUOUS,2,3,0,9,3,6,3,6,23401,87127062871188,-0.150465666666667,-0.150465666666667,33.1828683333333,33.1828683333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.150465666666667,-0.150465666666667,-0.150465666666667,-0.150465666666667,3,1,0,0,87127073941111,LEFT_LIMIT,2,0,1,6,6,0,0,6,23411,87127073793869,22.1129453333333,22.1129453333333,22.1129453333333,22.1129453333333,0,0,0,0,22.1129453333333,22.1129453333333,22.1129453333333,22.1129453333333,0,0,0,0,22.1129453333333,22.1129453333333,22.1129453333333,22.1129453333333,0,0,0,0,87127063497935,0.626747,87127070074133,7.202945,87127063513537,0.642349,87127070087355,7.216167,87127073941111,11.069923,1,-3
primary_27,5,B,FIXED_C2,1,15,87175786609181,7,6,2,2,87175786609181,87175786709707,87175786732151,0.12297,87175786609181,LEFT_LIMIT,2,2,18,20,20,0,2,7,12562,87175785718420,-66.6666666666667,-66.6666666666667,-33.3333336666667,-6.66666666666667e-07,20,1,0,0,-66.6666666666667,-66.6666666666667,-33.3333336666667,-6.66666666666667e-07,18,1,0,0,-66.6666666666667,-66.6666666666667,-33.3333336666667,-6.66666666666667e-07,20,1,0,0,87175786732151,RIGHT_CONTINUOUS,2,2,18,26,20,6,2,6,12564,87175786732151,-66.7896366666667,-66.7896366666667,-16.7896371666667,33.2103633333333,20,0.769230769230769,0,0,-66.7896366666667,-66.7896366666667,-33.4563036666667,-0.122970666666667,18,1,0,0,-66.7896366666667,-66.7896366666667,-33.4563036666667,-0.122970666666667,20,1,0,0,87175791196570,LEFT_LIMIT,2,1,18,25,25,0,1,6,12571,87175791143320,-71.2540556666667,-71.2540556666667,-4.58738966666667,28.7459443333333,19,0.76,0,0,-71.2540556666667,-71.2540556666667,-37.9207226666667,-4.58738966666667,18,1,0,0,-71.2540556666667,-71.2540556666667,-4.58738966666667,28.7459443333333,19,0.76,0,0,87175786732151,0,87175791115061,4.38291,87175786732151,0,87175791143320,4.411169,87175791196570,4.464419,0,-1
primary_27,5,B,FIXED_C2,3,45,87205786609181,7,6,2,2,87205786609181,87205786722910,87205786749596,0.140415,87205786609181,LEFT_LIMIT,2,2,1,3,3,0,2,7,36000,87205782733653,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,87205786749596,RIGHT_CONTINUOUS,2,2,1,9,3,6,2,6,36002,87205786749596,-0.140415666666667,-0.140415666666667,33.1929183333333,33.1929183333333,3,0.333333333333333,0,0,-0.140415666666667,-0.140415666666667,-0.140415666666667,-0.140415666666667,1,1,0,0,-0.140415666666667,-0.140415666666667,-0.140415666666667,-0.140415666666667,3,1,0,0,87205791234561,LEFT_LIMIT,2,1,1,8,8,0,1,6,36009,87205791195395,-4.62538066666667,-4.62538066666667,28.7079533333333,28.7079533333333,2,0.25,0,0,-4.62538066666667,-4.62538066666667,-4.62538066666667,-4.62538066666667,1,1,0,0,-4.62538066666667,-4.62538066666667,28.7079533333333,28.7079533333333,2,0.25,0,0,87205786749596,0,87205791180552,4.430956,87205786749596,0,87205791195395,4.445799,87205791234561,4.484965,0,-1
primary_28,5,B,K_LOOKUP_C2_C4,1,15,87239738876449,7,6,4,2,87239738876449,87239738993066,87239739037603,0.161154,87239738876449,LEFT_LIMIT,4,3,0,3,3,0,3,7,12597,87239735467303,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,87239739037603,RIGHT_CONTINUOUS,2,3,0,9,3,6,3,6,12599,87239739037603,-0.161154666666667,-0.161154666666667,33.1721793333333,33.1721793333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.161154666666667,-0.161154666666667,-0.161154666666667,-0.161154666666667,3,1,0,0,87239750195358,LEFT_LIMIT,2,0,1,6,6,0,0,6,12609,87239750074792,22.0144243333333,22.0144243333333,22.0144243333333,22.0144243333333,0,0,0,0,22.0144243333333,22.0144243333333,22.0144243333333,22.0144243333333,0,0,0,0,22.0144243333333,22.0144243333333,22.0144243333333,22.0144243333333,0,0,0,0,87239748456046,9.418443,87239748534639,9.497036,87239748476936,9.439333,87239748550584,9.512981,87239750195358,11.157755,1,-3
primary_28,5,B,K_LOOKUP_C2_C4,3,45,87269738876449,7,6,4,2,87269738876449,87269739040958,87269739055384,0.178935,87269738876449,LEFT_LIMIT,4,3,1,4,4,0,4,7,35998,87269733578781,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0,87269739055384,RIGHT_CONTINUOUS,2,3,1,10,4,6,3,6,36001,87269739055384,-0.178935666666667,-0.178935666666667,33.1543983333333,33.1543983333333,4,0.4,0,0,-0.178935666666667,-0.178935666666667,-0.178935666666667,-0.178935666666667,1,1,0,0,-0.178935666666667,-0.178935666666667,-0.178935666666667,-0.178935666666667,4,1,0,0,87269743003696,LEFT_LIMIT,2,1,1,8,8,0,1,6,36009,87269742969465,-4.12724766666667,-4.12724766666667,29.2060863333333,29.2060863333333,2,0.25,0,0,-4.12724766666667,-4.12724766666667,-4.12724766666667,-4.12724766666667,1,1,0,0,-4.12724766666667,-4.12724766666667,29.2060863333333,29.2060863333333,2,0.25,0,0,87269739088394,0.03301,87269742951520,3.896136,87269739108412,0.053028,87269742969465,3.914081,87269743003696,3.948312,0,-2
primary_29,5,A,FIXED_C4,2,30,87318628532061,7,6,4,4,87318628532061,87318628632937,87318628655483,0.123422,87318628532061,LEFT_LIMIT,4,3,0,3,3,0,3,7,23399,87318624595235,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,87318628655483,RIGHT_CONTINUOUS,4,3,0,9,3,6,3,6,23401,87318628655483,-0.123422666666667,-0.123422666666667,33.2099113333333,33.2099113333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.123422666666667,-0.123422666666667,-0.123422666666667,-0.123422666666667,3,1,0,0,87318640886608,LEFT_LIMIT,4,0,1,6,6,0,0,6,23411,87318640800534,20.9787863333333,20.9787863333333,20.9787863333333,20.9787863333333,0,0,0,0,20.9787863333333,20.9787863333333,20.9787863333333,20.9787863333333,0,0,0,0,20.9787863333333,20.9787863333333,20.9787863333333,20.9787863333333,0,0,0,0,87318628655483,0,87318628655483,0,87318628655483,0,87318628655483,0,87318640886608,12.231125,1,-3
primary_30,5,B,FIXED_C4,1,15,87367636843253,7,6,4,4,87367636843253,87367636954015,87367636991201,0.147948,87367636843253,LEFT_LIMIT,4,4,0,4,4,0,4,7,12596,87367636301204,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,4,1,0,0,87367636991201,RIGHT_CONTINUOUS,4,4,0,10,4,6,4,6,12598,87367636991201,-0.147948666666667,-0.147948666666667,33.1853853333333,33.1853853333333,4,0.4,0,0,,,,,0,,0,0,-0.147948666666667,-0.147948666666667,-0.147948666666667,-0.147948666666667,4,1,0,0,87367648759525,LEFT_LIMIT,4,0,1,6,6,0,0,6,12609,87367648682552,21.4170613333333,21.4170613333333,21.4170613333333,21.4170613333333,0,0,0,0,21.4170613333333,21.4170613333333,21.4170613333333,21.4170613333333,0,0,0,0,21.4170613333333,21.4170613333333,21.4170613333333,21.4170613333333,0,0,0,0,87367636991201,0,87367639359554,2.368353,87367636991201,0,87367639381379,2.390178,87367648759525,11.768324,1,-4
primary_30,5,B,FIXED_C4,3,45,87397636843253,7,6,4,4,87397636843253,87397636942044,87397636973360,0.130107,87397636843253,LEFT_LIMIT,4,3,0,3,3,0,3,7,36001,87397635224345,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,3,1,0,0,87397636973360,RIGHT_CONTINUOUS,4,3,0,9,3,6,3,6,36003,87397636973360,-0.130107666666667,-0.130107666666667,33.2032263333333,33.2032263333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.130107666666667,-0.130107666666667,-0.130107666666667,-0.130107666666667,3,1,0,0,87397646042844,LEFT_LIMIT,4,0,1,6,6,0,0,6,36013,87397645987391,24.1337423333333,24.1337423333333,24.1337423333333,24.1337423333333,0,0,0,0,24.1337423333333,24.1337423333333,24.1337423333333,24.1337423333333,0,0,0,0,24.1337423333333,24.1337423333333,24.1337423333333,24.1337423333333,0,0,0,0,87397636973360,0,87397636973360,0,87397636973360,0,87397636973360,0,87397646042844,9.069484,1,-3
