acquisition_id,round,trace,policy,phase,boundary_s,boundary_ns,K_before,K_after,C_before,C_after,logical_boundary_ns,notification_ns,apply_ns,cap_apply_delay_ms,before_sample_ns,before_sample_side,before_C,before_A,before_ready_queue,before_unfinished_backlog,before_generated_unfinished,before_due_not_generated,before_online_active_counter,before_observed_K,before_latest_event_seq,before_latest_event_ns,before_unfinished_slack_min_ms,before_unfinished_slack_p10_ms,before_unfinished_slack_median_ms,before_unfinished_slack_p90_ms,before_unfinished_late_count,before_unfinished_late_fraction,before_unfinished_urgent_5ms_count,before_unfinished_urgent_10ms_count,before_ready_slack_min_ms,before_ready_slack_p10_ms,before_ready_slack_median_ms,before_ready_slack_p90_ms,before_ready_late_count,before_ready_late_fraction,before_ready_urgent_5ms_count,before_ready_urgent_10ms_count,before_generated_slack_min_ms,before_generated_slack_p10_ms,before_generated_slack_median_ms,before_generated_slack_p90_ms,before_generated_late_count,before_generated_late_fraction,before_generated_urgent_5ms_count,before_generated_urgent_10ms_count,apply_sample_ns,apply_sample_side,apply_C,apply_A,apply_ready_queue,apply_unfinished_backlog,apply_generated_unfinished,apply_due_not_generated,apply_online_active_counter,apply_observed_K,apply_latest_event_seq,apply_latest_event_ns,apply_unfinished_slack_min_ms,apply_unfinished_slack_p10_ms,apply_unfinished_slack_median_ms,apply_unfinished_slack_p90_ms,apply_unfinished_late_count,apply_unfinished_late_fraction,apply_unfinished_urgent_5ms_count,apply_unfinished_urgent_10ms_count,apply_ready_slack_min_ms,apply_ready_slack_p10_ms,apply_ready_slack_median_ms,apply_ready_slack_p90_ms,apply_ready_late_count,apply_ready_late_fraction,apply_ready_urgent_5ms_count,apply_ready_urgent_10ms_count,apply_generated_slack_min_ms,apply_generated_slack_p10_ms,apply_generated_slack_median_ms,apply_generated_slack_p90_ms,apply_generated_late_count,apply_generated_late_fraction,apply_generated_urgent_5ms_count,apply_generated_urgent_10ms_count,before_first_admission_sample_ns,before_first_admission_sample_side,before_first_admission_C,before_first_admission_A,before_first_admission_ready_queue,before_first_admission_unfinished_backlog,before_first_admission_generated_unfinished,before_first_admission_due_not_generated,before_first_admission_online_active_counter,before_first_admission_observed_K,before_first_admission_latest_event_seq,before_first_admission_latest_event_ns,before_first_admission_unfinished_slack_min_ms,before_first_admission_unfinished_slack_p10_ms,before_first_admission_unfinished_slack_median_ms,before_first_admission_unfinished_slack_p90_ms,before_first_admission_unfinished_late_count,before_first_admission_unfinished_late_fraction,before_first_admission_unfinished_urgent_5ms_count,before_first_admission_unfinished_urgent_10ms_count,before_first_admission_ready_slack_min_ms,before_first_admission_ready_slack_p10_ms,before_first_admission_ready_slack_median_ms,before_first_admission_ready_slack_p90_ms,before_first_admission_ready_late_count,before_first_admission_ready_late_fraction,before_first_admission_ready_urgent_5ms_count,before_first_admission_ready_urgent_10ms_count,before_first_admission_generated_slack_min_ms,before_first_admission_generated_slack_p10_ms,before_first_admission_generated_slack_median_ms,before_first_admission_generated_slack_p90_ms,before_first_admission_generated_late_count,before_first_admission_generated_late_fraction,before_first_admission_generated_urgent_5ms_count,before_first_admission_generated_urgent_10ms_count,first_A_service_le_C_ns,first_A_service_le_C_ns_delay_from_apply_ms,first_A_service_lt_C_ns,first_A_service_lt_C_ns_delay_from_apply_ms,first_counter_le_C_ns,first_counter_le_C_ns_delay_from_apply_ms,first_counter_lt_C_ns,first_counter_lt_C_ns_delay_from_apply_ms,first_new_admission_ns,first_new_admission_ns_delay_from_apply_ms,ready_change_apply_to_first_admission,backlog_change_apply_to_first_admission
primary_21,4,B,FIXED_C4,2,30,86807377068815,6,7,4,4,86807377068815,86807377167882,86807377191291,0.122476,86807377068815,LEFT_LIMIT,4,2,0,2,2,0,2,6,23400,86807372700173,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86807377191291,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,23402,86807377191291,-0.122476666666667,-0.122476666666667,33.2108573333333,33.2108573333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.122476666666667,-0.122476666666667,-0.122476666666667,-0.122476666666667,2,1,0,0,86807389076213,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,86807388967702,21.3259353333333,21.3259353333333,21.3259353333333,21.3259353333333,0,0,0,0,21.3259353333333,21.3259353333333,21.3259353333333,21.3259353333333,0,0,0,0,21.3259353333333,21.3259353333333,21.3259353333333,21.3259353333333,0,0,0,0,86807377191291,0,86807377191291,0,86807377191291,0,86807377191291,0,86807389076213,11.884922,1,-2
primary_22,4,A,FIXED_C2,1,15,86856231895326,6,7,2,2,86856231895326,86856232030455,86856232069020,0.173694,86856231895326,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,86856229104140,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86856232069020,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,10800,86856232069020,-0.173694666666667,-0.173694666666667,33.1596393333333,33.1596393333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.173694666666667,-0.173694666666667,-0.173694666666667,-0.173694666666667,2,1,0,0,86856244129618,LEFT_LIMIT,2,0,1,7,7,0,0,7,10810,86856243978376,21.0990413333333,21.0990413333333,21.0990413333333,21.0990413333333,0,0,0,0,21.0990413333333,21.0990413333333,21.0990413333333,21.0990413333333,0,0,0,0,21.0990413333333,21.0990413333333,21.0990413333333,21.0990413333333,0,0,0,0,86856232069020,0,86856238328090,6.25907,86856232069020,0,86856238342294,6.273274,86856244129618,12.060598,1,-2
primary_22,4,A,FIXED_C2,3,45,86886231895326,6,7,2,2,86886231895326,86886231911239,86886231922518,0.027192,86886231895326,LEFT_LIMIT,2,1,0,1,1,0,1,6,34203,86886231876230,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,86886231922518,RIGHT_CONTINUOUS,2,1,0,8,1,7,1,7,34205,86886231922518,-0.0271926666666667,23.3061411333333,33.3061413333333,33.3061413333333,1,0.125,0,0,,,,,0,,0,0,-0.0271926666666667,-0.0271926666666667,-0.0271926666666667,-0.0271926666666667,1,1,0,0,86886243174912,LEFT_LIMIT,2,0,2,7,7,0,0,7,34215,86886243124059,22.0537473333333,22.0537473333333,22.0537473333333,22.0537473333333,0,0,0,0,22.0537473333333,22.0537473333333,22.0537473333333,22.0537473333333,0,0,0,0,22.0537473333333,22.0537473333333,22.0537473333333,22.0537473333333,0,0,0,0,86886231922518,0,86886231922518,0,86886231922518,0,86886231922518,0,86886243174912,11.252394,2,-1
primary_23,4,A,K_LOOKUP_C2_C4,1,15,86920159772923,6,7,2,4,86920159772923,86920159867768,86920159901203,0.12828,86920159772923,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,86920155241410,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86920159901203,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,10800,86920159901203,-0.128280666666667,-0.128280666666667,33.2050533333333,33.2050533333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.128280666666667,-0.128280666666667,-0.128280666666667,-0.128280666666667,2,1,0,0,86920172702667,LEFT_LIMIT,4,0,2,7,7,0,0,7,10811,86920172651880,20.4035893333333,20.4035893333333,20.4035893333333,20.4035893333333,0,0,0,0,20.4035893333333,20.4035893333333,20.4035893333333,20.4035893333333,0,0,0,0,20.4035893333333,20.4035893333333,20.4035893333333,20.4035893333333,0,0,0,0,86920159901203,0,86920159901203,0,86920159901203,0,86920159901203,0,86920172702667,12.801464,2,-2
primary_23,4,A,K_LOOKUP_C2_C4,3,45,86950159772923,6,7,2,4,86950159772923,86950159871040,86950159898429,0.125506,86950159772923,LEFT_LIMIT,2,2,0,2,2,0,2,6,34202,86950155670048,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86950159898429,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34204,86950159898429,-0.125506666666667,-0.125506666666667,33.2078273333333,33.2078273333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.125506666666667,-0.125506666666667,-0.125506666666667,-0.125506666666667,2,1,0,0,86950171083997,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,86950171024588,22.0222593333333,22.0222593333333,22.0222593333333,22.0222593333333,0,0,0,0,22.0222593333333,22.0222593333333,22.0222593333333,22.0222593333333,0,0,0,0,22.0222593333333,22.0222593333333,22.0222593333333,22.0222593333333,0,0,0,0,86950159898429,0,86950159898429,0,86950159898429,0,86950159898429,0,86950171083997,11.185568,1,-2
primary_24,4,B,FIXED_C2,2,30,86999067542541,6,7,2,2,86999067542541,86999067642090,86999067668534,0.125993,86999067542541,LEFT_LIMIT,2,2,0,2,2,0,2,6,23400,86999066016953,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86999067668534,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,23402,86999067668534,-0.125993666666667,-0.125993666666667,33.2073403333333,33.2073403333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.125993666666667,-0.125993666666667,-0.125993666666667,-0.125993666666667,2,1,0,0,86999080292761,LEFT_LIMIT,2,0,1,7,7,0,0,7,23412,86999080227335,20.5831133333333,20.5831133333333,20.5831133333333,20.5831133333333,0,0,0,0,20.5831133333333,20.5831133333333,20.5831133333333,20.5831133333333,0,0,0,0,20.5831133333333,20.5831133333333,20.5831133333333,20.5831133333333,0,0,0,0,86999067668534,0,86999074910231,7.241697,86999067668534,0,86999074933481,7.264947,86999080292761,12.624227,1,-2
primary_25,5,A,FIXED_C2,1,15,87047987016229,6,7,2,2,87047987016229,87047987113599,87047987151729,0.1355,87047987016229,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,87047982169267,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,87047987151729,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,10800,87047987151729,-0.135500666666667,-0.135500666666667,33.1978333333333,33.1978333333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.135500666666667,-0.135500666666667,-0.135500666666667,-0.135500666666667,2,1,0,0,87047998881679,LEFT_LIMIT,2,0,2,7,7,0,0,7,10811,87047998813752,21.4678833333333,21.4678833333333,21.4678833333333,21.4678833333333,0,0,0,0,21.4678833333333,21.4678833333333,21.4678833333333,21.4678833333333,0,0,0,0,21.4678833333333,21.4678833333333,21.4678833333333,21.4678833333333,0,0,0,0,87047987151729,0,87047992931653,5.779924,87047987151729,0,87047992944958,5.793229,87047998881679,11.72995,2,-2
primary_25,5,A,FIXED_C2,3,45,87077987016229,6,7,2,2,87077987016229,87077987113332,87077987139961,0.123732,87077987016229,LEFT_LIMIT,2,1,0,1,1,0,1,6,34203,87077986527094,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,87077987139961,RIGHT_CONTINUOUS,2,1,0,8,1,7,1,7,34205,87077987139961,-0.123732666666667,23.2096011333333,33.2096013333333,33.2096013333333,1,0.125,0,0,,,,,0,,0,0,-0.123732666666667,-0.123732666666667,-0.123732666666667,-0.123732666666667,1,1,0,0,87078000253136,LEFT_LIMIT,2,0,1,7,7,0,0,7,34214,87078000188867,20.0964263333333,20.0964263333333,20.0964263333333,20.0964263333333,0,0,0,0,20.0964263333333,20.0964263333333,20.0964263333333,20.0964263333333,0,0,0,0,20.0964263333333,20.0964263333333,20.0964263333333,20.0964263333333,0,0,0,0,87077987139961,0,87077987139961,0,87077987139961,0,87077987139961,0,87078000253136,13.113175,1,-1
primary_26,5,A,K_LOOKUP_C2_C4,1,15,87112062720723,6,7,2,4,87112062720723,87112062817393,87112062856468,0.135745,87112062720723,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,87112057259232,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,87112062856468,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,10800,87112062856468,-0.135745666666667,-0.135745666666667,33.1975883333333,33.1975883333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.135745666666667,-0.135745666666667,-0.135745666666667,-0.135745666666667,2,1,0,0,87112075143596,LEFT_LIMIT,4,0,1,7,7,0,0,7,10810,87112075020780,20.9104603333333,20.9104603333333,20.9104603333333,20.9104603333333,0,0,0,0,20.9104603333333,20.9104603333333,20.9104603333333,20.9104603333333,0,0,0,0,20.9104603333333,20.9104603333333,20.9104603333333,20.9104603333333,0,0,0,0,87112062856468,0,87112062856468,0,87112062856468,0,87112062856468,0,87112075143596,12.287128,1,-2
primary_26,5,A,K_LOOKUP_C2_C4,3,45,87142062720723,6,7,2,4,87142062720723,87142062809694,87142062828509,0.107786,87142062720723,LEFT_LIMIT,2,2,0,2,2,0,2,6,34202,87142058245718,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,87142062828509,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34204,87142062828509,-0.107786666666667,-0.107786666666667,33.2255473333333,33.2255473333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.107786666666667,-0.107786666666667,-0.107786666666667,-0.107786666666667,2,1,0,0,87142073149565,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,87142073052379,22.9044913333333,22.9044913333333,22.9044913333333,22.9044913333333,0,0,0,0,22.9044913333333,22.9044913333333,22.9044913333333,22.9044913333333,0,0,0,0,22.9044913333333,22.9044913333333,22.9044913333333,22.9044913333333,0,0,0,0,87142062828509,0,87142062828509,0,87142062828509,0,87142062828509,0,87142073149565,10.321056,1,-2
primary_27,5,B,FIXED_C2,2,30,87190786609181,6,7,2,2,87190786609181,87190786713084,87190786740528,0.131347,87190786609181,LEFT_LIMIT,2,2,0,2,2,0,2,6,23400,87190782111959,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,87190786740528,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,23402,87190786740528,-0.131347666666667,-0.131347666666667,33.2019863333333,33.2019863333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.131347666666667,-0.131347666666667,-0.131347666666667,-0.131347666666667,2,1,0,0,87190796988388,LEFT_LIMIT,2,0,1,7,7,0,0,7,23412,87190796924229,22.9541263333333,22.9541263333333,22.9541263333333,22.9541263333333,0,0,0,0,22.9541263333333,22.9541263333333,22.9541263333333,22.9541263333333,0,0,0,0,22.9541263333333,22.9541263333333,22.9541263333333,22.9541263333333,0,0,0,0,87190786740528,0,87190791229512,4.488984,87190786740528,0,87190791240763,4.500235,87190796988388,10.24786,1,-2
primary_28,5,B,K_LOOKUP_C2_C4,2,30,87254738876449,6,7,2,4,87254738876449,87254738977847,87254739006051,0.129602,87254738876449,LEFT_LIMIT,2,2,0,2,2,0,2,6,23400,87254735459678,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,87254739006051,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,23402,87254739006051,-0.129602666666667,-0.129602666666667,33.2037313333333,33.2037313333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.129602666666667,-0.129602666666667,-0.129602666666667,-0.129602666666667,2,1,0,0,87254750871442,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,87254750781043,21.3383403333333,21.3383403333333,21.3383403333333,21.3383403333333,0,0,0,0,21.3383403333333,21.3383403333333,21.3383403333333,21.3383403333333,0,0,0,0,21.3383403333333,21.3383403333333,21.3383403333333,21.3383403333333,0,0,0,0,87254739006051,0,87254739006051,0,87254739006051,0,87254739006051,0,87254750871442,11.865391,1,-2
primary_29,5,A,FIXED_C4,1,15,87303628532061,6,7,4,4,87303628532061,87303628645233,87303628683420,0.151359,87303628532061,LEFT_LIMIT,4,1,0,1,1,0,1,6,10799,87303627842050,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,87303628683420,RIGHT_CONTINUOUS,4,1,0,8,1,7,1,7,10801,87303628683420,-0.151359666666667,23.1819741333333,33.1819743333333,33.1819743333333,1,0.125,0,0,,,,,0,,0,0,-0.151359666666667,-0.151359666666667,-0.151359666666667,-0.151359666666667,1,1,0,0,87303641466410,LEFT_LIMIT,4,0,1,7,7,0,0,7,10810,87303641014851,20.3989843333333,20.3989843333333,20.3989843333333,20.3989843333333,0,0,0,0,20.3989843333333,20.3989843333333,20.3989843333333,20.3989843333333,0,0,0,0,20.3989843333333,20.3989843333333,20.3989843333333,20.3989843333333,0,0,0,0,87303628683420,0,87303628683420,0,87303628683420,0,87303628683420,0,87303641466410,12.78299,1,-1
primary_29,5,A,FIXED_C4,3,45,87333628532061,6,7,4,4,87333628532061,87333628627564,87333628646676,0.114615,87333628532061,LEFT_LIMIT,4,2,0,2,2,0,2,6,34202,87333623902644,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,87333628646676,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34204,87333628646676,-0.114615666666667,-0.114615666666667,33.2187183333333,33.2187183333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.114615666666667,-0.114615666666667,-0.114615666666667,-0.114615666666667,2,1,0,0,87333638726495,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,87333638675309,23.1388993333333,23.1388993333333,23.1388993333333,23.1388993333333,0,0,0,0,23.1388993333333,23.1388993333333,23.1388993333333,23.1388993333333,0,0,0,0,23.1388993333333,23.1388993333333,23.1388993333333,23.1388993333333,0,0,0,0,87333628646676,0,87333628646676,0,87333628646676,0,87333628646676,0,87333638726495,10.079819,1,-2
primary_30,5,B,FIXED_C4,2,30,87382636843253,6,7,4,4,87382636843253,87382636940888,87382636966083,0.12283,87382636843253,LEFT_LIMIT,4,2,0,2,2,0,2,6,23400,87382633548526,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,87382636966083,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,23402,87382636966083,-0.122830666666667,-0.122830666666667,33.2105033333333,33.2105033333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.122830666666667,-0.122830666666667,-0.122830666666667,-0.122830666666667,2,1,0,0,87382647113429,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,87382647015419,23.0631573333333,23.0631573333333,23.0631573333333,23.0631573333333,0,0,0,0,23.0631573333333,23.0631573333333,23.0631573333333,23.0631573333333,0,0,0,0,23.0631573333333,23.0631573333333,23.0631573333333,23.0631573333333,0,0,0,0,87382636966083,0,87382636966083,0,87382636966083,0,87382636966083,0,87382647113429,10.147346,1,-2
